A one-dimensional setting of the electrical breakdown problem
eps_0 = 2.00000000e-01
delta = 4.00000000e-02
l = 1.00000000e+00
Gamma = 1.00000000e+00
m = 5.00000000e-01
Phi_gradient = 4.80000000e+00
x_grid = 71
x_skip = 1
t_grid = 566
t_skip = 11
width = 5.00000000e+00
duration = 1.00000000e+00
1.00000000e+00;9.99399751e-01;9.98712401e-01;9.97843085e-01;9.96681059e-01;9.95090016e-01;9.92893656e-01;9.89846877e-01;9.85563824e-01;9.79318614e-01;9.69476320e-01;9.51868099e-01;9.15265547e-01;8.29431821e-01;6.10451692e-01;1.13749639e-02;2.37555091e-02;1.11564352e-02;5.73522777e-03;3.69253655e-03;2.71450363e-03;2.11667198e-03;1.71678586e-03;1.43754946e-03;1.23367154e-03;1.07923328e-03;9.58999028e-04;8.63446592e-04;7.86415960e-04;7.23852632e-04;6.73074001e-04;6.32330019e-04;6.00523353e-04;5.77012175e-04;5.61458386e-04;5.53708545e-04;5.53708545e-04;5.61458386e-04;5.77012175e-04;6.00523353e-04;6.32330019e-04;6.73074001e-04;7.23852632e-04;7.86415960e-04;8.63446592e-04;9.58999028e-04;1.07923328e-03;1.23367154e-03;1.43754946e-03;1.71678586e-03;2.11667198e-03;2.71450363e-03;3.69253655e-03;5.73522777e-03;1.11564352e-02;2.37555091e-02;1.13749639e-02;6.10451692e-01;8.29431821e-01;9.15265547e-01;9.51868099e-01;9.69476320e-01;9.79318614e-01;9.85563824e-01;9.89846877e-01;9.92893656e-01;9.95090016e-01;9.96681059e-01;9.97843085e-01;9.98712401e-01;9.99399751e-01;1.00000000e+00
1.00000000e+00;9.99216031e-01;9.98324234e-01;9.97207064e-01;9.95725968e-01;9.93704117e-01;9.90891235e-01;9.86875772e-01;9.80844725e-01;9.70908923e-01;9.52212984e-01;9.11767360e-01;8.14097319e-01;5.58810069e-01;6.54792825e-02;1.48536205e-02;9.44676399e-03;5.46161667e-03;3.53450549e-03;2.60396445e-03;2.04404650e-03;1.66603420e-03;1.39886967e-03;1.20244299e-03;1.05291307e-03;9.35997745e-04;8.42674877e-04;7.67010861e-04;7.05027754e-04;6.54040013e-04;6.12245556e-04;5.78463693e-04;5.51956615e-04;5.32297527e-04;5.19266374e-04;5.12766916e-04;5.12766916e-04;5.19266374e-04;5.32297527e-04;5.51956615e-04;5.78463693e-04;6.12245556e-04;6.54040013e-04;7.05027754e-04;7.67010861e-04;8.42674877e-04;9.35997745e-04;1.05291307e-03;1.20244299e-03;1.39886967e-03;1.66603420e-03;2.04404650e-03;2.60396445e-03;3.53450549e-03;5.46161667e-03;9.44676399e-03;1.48536205e-02;6.54792825e-02;5.58810069e-01;8.14097319e-01;9.11767360e-01;9.52212984e-01;9.70908923e-01;9.80844725e-01;9.86875772e-01;9.90891235e-01;9.93704117e-01;9.95725968e-01;9.97207064e-01;9.98324234e-01;9.99216031e-01;1.00000000e+00
1.00000000e+00;9.98982741e-01;9.97831185e-01;9.96396497e-01;9.94494498e-01;9.91863273e-01;9.88058001e-01;9.82167056e-01;9.72027360e-01;9.52067093e-01;9.07414521e-01;7.97190011e-01;5.17932856e-01;5.34999835e-02;1.50923463e-02;8.17622944e-03;5.14562007e-03;3.41844791e-03;2.51817670e-03;1.98131168e-03;1.62043771e-03;1.36425122e-03;1.17488412e-03;1.02999835e-03;9.16176622e-04;8.24922204e-04;7.50589511e-04;6.89328603e-04;6.38483581e-04;5.96223789e-04;5.61306708e-04;5.32916735e-04;5.10547985e-04;4.93913024e-04;4.82868490e-04;4.77355268e-04;4.77355268e-04;4.82868490e-04;4.93913024e-04;5.10547985e-04;5.32916735e-04;5.61306708e-04;5.96223789e-04;6.38483581e-04;6.89328603e-04;7.50589511e-04;8.24922204e-04;9.16176622e-04;1.02999835e-03;1.17488412e-03;1.36425122e-03;1.62043771e-03;1.98131168e-03;2.51817670e-03;3.41844791e-03;5.14562007e-03;8.17622944e-03;1.50923463e-02;5.34999835e-02;5.17932856e-01;7.97190011e-01;9.07414521e-01;9.52067093e-01;9.72027360e-01;9.82167056e-01;9.88058001e-01;9.91863273e-01;9.94494498e-01;9.96396497e-01;9.97831185e-01;9.98982741e-01;1.00000000e+00
1.00000000e+00;9.98684768e-01;9.97196854e-01;9.95334391e-01;9.92814855e-01;9.89150913e-01;9.83320787e-01;9.72871948e-01;9.51487146e-01;9.02303590e-01;7.79643743e-01;4.79179653e-01;4.92484659e-02;1.45854383e-02;7.43600554e-03;4.83464724e-03;3.30400328e-03;2.44579152e-03;1.92917674e-03;1.58184348e-03;1.33411329e-03;1.15044566e-03;1.00963837e-03;8.98715903e-04;8.09466638e-04;7.36465582e-04;6.76005862e-04;6.25498812e-04;5.83121073e-04;5.47596427e-04;5.18051647e-04;4.93913745e-04;4.74830975e-04;4.60608205e-04;4.51152576e-04;4.46429226e-04;4.46429226e-04;4.51152576e-04;4.60608205e-04;4.74830975e-04;4.93913745e-04;5.18051647e-04;5.47596427e-04;5.83121073e-04;6.25498812e-04;6.76005862e-04;7.36465582e-04;8.09466638e-04;8.98715903e-04;1.00963837e-03;1.15044566e-03;1.33411329e-03;1.58184348e-03;1.92917674e-03;2.44579152e-03;3.30400328e-03;4.83464724e-03;7.43600554e-03;1.45854383e-02;4.92484659e-02;4.79179653e-01;7.79643743e-01;9.02303590e-01;9.51487146e-01;9.72871948e-01;9.83320787e-01;9.89150913e-01;9.92814855e-01;9.95334391e-01;9.97196854e-01;9.98684768e-01;1.00000000e+00
1.00000000e+00;9.98293555e-01;9.96344422e-01;9.93834381e-01;9.90221127e-01;9.84359859e-01;9.73491659e-01;9.50514496e-01;8.96510524e-01;7.61610939e-01;4.40695858e-01;5.03507330e-02;1.37889333e-02;6.98092089e-03;4.56066893e-03;3.18989648e-03;2.37913324e-03;1.88247950e-03;1.54784067e-03;1.30788651e-03;1.12913154e-03;9.91714316e-04;8.83259446e-04;7.95819544e-04;7.24105708e-04;6.64495263e-04;6.14452191e-04;5.72174780e-04;5.36377781e-04;5.06153817e-04;4.80879851e-04;4.60148533e-04;4.43713253e-04;4.31441354e-04;4.23273726e-04;4.19191428e-04;4.19191428e-04;4.23273726e-04;4.31441354e-04;4.43713253e-04;4.60148533e-04;4.80879851e-04;5.06153817e-04;5.36377781e-04;5.72174780e-04;6.14452191e-04;6.64495263e-04;7.24105708e-04;7.95819544e-04;8.83259446e-04;9.91714316e-04;1.12913154e-03;1.30788651e-03;1.54784067e-03;1.88247950e-03;2.37913324e-03;3.18989648e-03;4.56066893e-03;6.98092089e-03;1.37889333e-02;5.03507330e-02;4.40695858e-01;7.61610939e-01;8.96510524e-01;9.50514496e-01;9.73491659e-01;9.84359859e-01;9.90221127e-01;9.93834381e-01;9.96344422e-01;9.98293555e-01;1.00000000e+00
1.00000000e+00;9.97740786e-01;9.95076076e-01;9.91381455e-01;9.85369506e-01;9.73952648e-01;9.49202351e-01;8.90145048e-01;7.43163624e-01;4.01158284e-01;4.61427907e-02;1.35941941e-02;6.63768680e-03;4.33809282e-03;3.08241140e-03;2.31760573e-03;1.83966441e-03;1.51665190e-03;1.28415527e-03;1.11013592e-03;9.75861600e-04;8.69600407e-04;7.83749464e-04;7.13198656e-04;6.54411607e-04;6.04891394e-04;5.62850478e-04;5.26999864e-04;4.96412085e-04;4.70429996e-04;4.48603030e-04;4.30639009e-04;4.16364424e-04;4.05689697e-04;3.98578588e-04;3.95022666e-04;3.95022666e-04;3.98578588e-04;4.05689697e-04;4.16364424e-04;4.30639009e-04;4.48603030e-04;4.70429996e-04;4.96412085e-04;5.26999864e-04;5.62850478e-04;6.04891394e-04;6.54411607e-04;7.13198656e-04;7.83749464e-04;8.69600407e-04;9.75861600e-04;1.11013592e-03;1.28415527e-03;1.51665190e-03;1.83966441e-03;2.31760573e-03;3.08241140e-03;4.33809282e-03;6.63768680e-03;1.35941941e-02;4.61427907e-02;4.01158284e-01;7.43163624e-01;8.90145048e-01;9.49202351e-01;9.73952648e-01;9.85369506e-01;9.91381455e-01;9.95076076e-01;9.97740786e-01;1.00000000e+00
1.00000000e+00;9.96839727e-01;9.92835265e-01;9.86494678e-01;9.74362342e-01;9.47643865e-01;8.83345904e-01;7.24321059e-01;3.57609164e-01;4.46385537e-02;1.31438586e-02;6.40516886e-03;4.15665133e-03;2.98511450e-03;2.26142641e-03;1.80073594e-03;1.48798523e-03;1.26229321e-03;1.09276710e-03;9.61526337e-04;8.57366958e-04;7.73004693e-04;7.03526763e-04;6.45510941e-04;5.96517540e-04;5.54780628e-04;5.19011283e-04;4.88267928e-04;4.61868577e-04;4.39329692e-04;4.20321501e-04;4.04632959e-04;3.92142038e-04;3.82789235e-04;3.76553975e-04;3.73434785e-04;3.73434785e-04;3.76553975e-04;3.82789235e-04;3.92142038e-04;4.04632959e-04;4.20321501e-04;4.39329692e-04;4.61868577e-04;4.88267928e-04;5.19011283e-04;5.54780628e-04;5.96517540e-04;6.45510941e-04;7.03526763e-04;7.73004693e-04;8.57366958e-04;9.61526337e-04;1.09276710e-03;1.26229321e-03;1.48798523e-03;1.80073594e-03;2.26142641e-03;2.98511450e-03;4.15665133e-03;6.40516886e-03;1.31438586e-02;4.46385537e-02;3.57609164e-01;7.24321059e-01;8.83345904e-01;9.47643865e-01;9.74362342e-01;9.86494678e-01;9.92835265e-01;9.96839727e-01;1.00000000e+00
1.00000000e+00;9.95057441e-01;9.88025315e-01;9.74916672e-01;9.45994445e-01;8.76264992e-01;7.04850873e-01;3.06156473e-01;4.17544290e-02;1.27943583e-02;6.20950623e-03;4.00670935e-03;2.89773876e-03;2.21026952e-03;1.76551323e-03;1.46183374e-03;1.24218722e-03;1.07676119e-03;9.48364082e-04;8.46219350e-04;7.63299389e-04;6.94859388e-04;6.37588858e-04;5.89117063e-04;5.47713983e-04;5.12102324e-04;4.81335133e-04;4.54713297e-04;4.31727978e-04;4.12018854e-04;3.95342216e-04;3.81544878e-04;3.70541402e-04;3.62293440e-04;3.56791187e-04;3.54037762e-04;3.54037762e-04;3.56791187e-04;3.62293440e-04;3.70541402e-04;3.81544878e-04;3.95342216e-04;4.12018854e-04;4.31727978e-04;4.54713297e-04;4.81335133e-04;5.12102324e-04;5.47713983e-04;5.89117063e-04;6.37588858e-04;6.94859388e-04;7.63299389e-04;8.46219350e-04;9.48364082e-04;1.07676119e-03;1.24218722e-03;1.46183374e-03;1.76551323e-03;2.21026952e-03;2.89773876e-03;4.00670935e-03;6.20950623e-03;1.27943583e-02;4.17544290e-02;3.06156473e-01;7.04850873e-01;8.76264992e-01;9.45994445e-01;9.74916672e-01;9.88025315e-01;9.95057441e-01;1.00000000e+00
1.00000000e+00;9.90872024e-01;9.76094770e-01;9.44543191e-01;8.69043623e-01;6.84132021e-01;2.38412520e-01;3.82804750e-02;1.24036770e-02;6.02921966e-03;3.87229702e-03;2.81676270e-03;2.16277031e-03;1.73330416e-03;1.43795646e-03;1.22375016e-03;1.06202826e-03;9.36231197e-04;8.35964774e-04;7.54420434e-04;6.86989899e-04;6.30455112e-04;5.82508407e-04;5.41459755e-04;5.06052491e-04;4.75344291e-04;4.48628084e-04;4.25377734e-04;4.05209197e-04;3.87851380e-04;3.73122918e-04;3.60912412e-04;3.51160651e-04;3.43844223e-04;3.38960714e-04;3.36516223e-04;3.36516223e-04;3.38960714e-04;3.43844223e-04;3.51160651e-04;3.60912412e-04;3.73122918e-04;3.87851380e-04;4.05209197e-04;4.25377734e-04;4.48628084e-04;4.75344291e-04;5.06052491e-04;5.41459755e-04;5.82508407e-04;6.30455112e-04;6.86989899e-04;7.54420434e-04;8.35964774e-04;9.36231197e-04;1.06202826e-03;1.22375016e-03;1.43795646e-03;1.73330416e-03;2.16277031e-03;2.81676270e-03;3.87229702e-03;6.02921966e-03;1.24036770e-02;3.82804750e-02;2.38412520e-01;6.84132021e-01;8.69043623e-01;9.44543191e-01;9.76094770e-01;9.90872024e-01;1.00000000e+00
1.00000000e+00;9.79979423e-01;9.44216201e-01;8.62020893e-01;6.61203179e-01;1.39502693e-01;3.37900288e-02;1.19266019e-02;5.86581208e-03;3.74860069e-03;2.73853060e-03;2.11649405e-03;1.70267469e-03;1.41565413e-03;1.20667285e-03;1.04842425e-03;9.25031894e-04;8.26501064e-04;7.46242770e-04;6.79774820e-04;6.23958350e-04;5.76538634e-04;5.35861362e-04;5.00692077e-04;4.70098761e-04;4.43374020e-04;4.19982335e-04;3.99523143e-04;3.81703881e-04;3.66319125e-04;3.53233347e-04;3.42365691e-04;3.33675892e-04;3.27151110e-04;3.22793961e-04;3.20612416e-04;3.20612416e-04;3.22793961e-04;3.27151110e-04;3.33675892e-04;3.42365691e-04;3.53233347e-04;3.66319125e-04;3.81703881e-04;3.99523143e-04;4.19982335e-04;4.43374020e-04;4.70098761e-04;5.00692077e-04;5.35861362e-04;5.76538634e-04;6.23958350e-04;6.79774820e-04;7.46242770e-04;8.26501064e-04;9.25031894e-04;1.04842425e-03;1.20667285e-03;1.41565413e-03;1.70267469e-03;2.11649405e-03;2.73853060e-03;3.74860069e-03;5.86581208e-03;1.19266019e-02;3.37900288e-02;1.39502693e-01;6.61203179e-01;8.62020893e-01;9.44216201e-01;9.79979423e-01;1.00000000e+00
1.00000000e+00;9.50366386e-01;8.57417995e-01;6.36028672e-01;2.37721307e-02;2.71069654e-02;1.13780488e-02;5.72378145e-03;3.64612881e-03;2.66695643e-03;2.07147619e-03;1.67268892e-03;1.39408697e-03;1.19039718e-03;1.03562710e-03;9.14589693e-04;8.17719673e-04;7.38676740e-04;6.73119962e-04;6.17993167e-04;5.71092129e-04;5.30794672e-04;4.95886801e-04;4.65448059e-04;4.38774739e-04;4.15327704e-04;3.94696257e-04;3.76572375e-04;3.60731472e-04;3.47017090e-04;3.35327813e-04;3.25605341e-04;3.17823195e-04;3.11976021e-04;3.08069809e-04;3.06113635e-04;3.06113635e-04;3.08069809e-04;3.11976021e-04;3.17823195e-04;3.25605341e-04;3.35327813e-04;3.47017090e-04;3.60731472e-04;3.76572375e-04;3.94696257e-04;4.15327704e-04;4.38774739e-04;4.65448059e-04;4.95886801e-04;5.30794672e-04;5.71092129e-04;6.17993167e-04;6.73119962e-04;7.38676740e-04;8.17719673e-04;9.14589693e-04;1.03562710e-03;1.19039718e-03;1.39408697e-03;1.67268892e-03;2.07147619e-03;2.66695643e-03;3.64612881e-03;5.72378145e-03;1.13780488e-02;2.71069654e-02;2.37721307e-02;6.36028672e-01;8.57417995e-01;9.50366386e-01;1.00000000e+00
1.00000000e+00;8.70385725e-01;6.17085843e-01;4.77715077e-02;1.92718433e-02;1.07806446e-02;5.61219236e-03;3.57290341e-03;2.60993894e-03;2.03165910e-03;1.64464373e-03;1.37340131e-03;1.17466359e-03;1.02331658e-03;9.04651933e-04;8.09450502e-04;7.31608909e-04;6.66938834e-04;6.12479353e-04;5.66084331e-04;5.26166655e-04;4.91533386e-04;4.61276114e-04;4.34696516e-04;4.11255114e-04;3.90535590e-04;3.72219530e-04;3.56068020e-04;3.41907580e-04;3.29618650e-04;3.19125450e-04;3.10386478e-04;3.03385340e-04;2.98121973e-04;2.94604577e-04;2.92842808e-04;2.92842808e-04;2.94604577e-04;2.98121973e-04;3.03385340e-04;3.10386478e-04;3.19125450e-04;3.29618650e-04;3.41907580e-04;3.56068020e-04;3.72219530e-04;3.90535590e-04;4.11255114e-04;4.34696516e-04;4.61276114e-04;4.91533386e-04;5.26166655e-04;5.66084331e-04;6.12479353e-04;6.66938834e-04;7.31608909e-04;8.09450502e-04;9.04651933e-04;1.02331658e-03;1.17466359e-03;1.37340131e-03;1.64464373e-03;2.03165910e-03;2.60993894e-03;3.57290341e-03;5.61219236e-03;1.07806446e-02;1.92718433e-02;4.77715077e-02;6.17085843e-01;8.70385725e-01;1.00000000e+00
