1.00000000e+00;9.99999981e-01;9.99999959e-01;9.99999930e-01;9.99999887e-01;9.99999824e-01;9.99999731e-01;9.99999592e-01;9.99999387e-01;9.99999085e-01;9.99998644e-01;9.99998006e-01;9.99997087e-01;9.99995773e-01;9.99993909e-01;9.99991282e-01;9.99987606e-01;9.99982498e-01;9.99975452e-01;9.99965801e-01;9.99952674e-01;9.99934946e-01;9.99911175e-01;9.99879526e-01;9.99837689e-01;9.99782776e-01;9.99711216e-01;9.99618627e-01;9.99499692e-01;9.99348009e-01;9.99155960e-01;9.98914564e-01;9.98613346e-01;9.98240227e-01;9.97781434e-01;9.97221448e-01;9.96543007e-01;9.95727161e-01;9.94753397e-01;9.93599852e-01;9.92243602e-01;9.90661045e-01;9.88828373e-01;9.86722132e-01;9.84319855e-01;9.81600762e-01;9.78546513e-01;9.75141995e-01;9.71376120e-01;9.67242629e-01;9.62740879e-01;9.57876597e-01;9.52662587e-01;9.47119381e-01;9.41275805e-01;9.35169452e-01;9.28847021e-01;9.22364480e-01;9.15787017e-01;9.09188716e-01;9.02651890e-01;8.96266016e-01;8.90126220e-01;8.84331280e-01;8.78981142e-01;8.74174007e-01;8.70003071e-01;8.66553091e-01;8.63896957e-01;8.62092540e-01;8.61180032e-01;8.61180032e-01;8.62092540e-01;8.63896957e-01;8.66553091e-01;8.70003071e-01;8.74174007e-01;8.78981142e-01;8.84331280e-01;8.90126220e-01;8.96266016e-01;9.02651890e-01;9.09188716e-01;9.15787017e-01;9.22364480e-01;9.28847021e-01;9.35169452e-01;9.41275805e-01;9.47119381e-01;9.52662587e-01;9.57876597e-01;9.62740879e-01;9.67242629e-01;9.71376120e-01;9.75141995e-01;9.78546513e-01;9.81600762e-01;9.84319855e-01;9.86722132e-01;9.88828373e-01;9.90661045e-01;9.92243602e-01;9.93599852e-01;9.94753397e-01;9.95727161e-01;9.96543007e-01;9.97221448e-01;9.97781434e-01;9.98240227e-01;9.98613346e-01;9.98914564e-01;9.99155960e-01;9.99348009e-01;9.99499692e-01;9.99618627e-01;9.99711216e-01;9.99782776e-01;9.99837689e-01;9.99879526e-01;9.99911175e-01;9.99934946e-01;9.99952674e-01;9.99965801e-01;9.99975452e-01;9.99982498e-01;9.99987606e-01;9.99991282e-01;9.99993909e-01;9.99995773e-01;9.99997087e-01;9.99998006e-01;9.99998644e-01;9.99999085e-01;9.99999387e-01;9.99999592e-01;9.99999731e-01;9.99999824e-01;9.99999887e-01;9.99999930e-01;9.99999959e-01;9.99999981e-01;1.00000000e+00
1.00000000e+00;9.99999959e-01;9.99999910e-01;9.99999846e-01;9.99999757e-01;9.99999629e-01;9.99999442e-01;9.99999171e-01;9.99998778e-01;9.99998212e-01;9.99997401e-01;9.99996248e-01;9.99994618e-01;9.99992330e-01;9.99989140e-01;9.99984722e-01;9.99978645e-01;9.99970341e-01;9.99959072e-01;9.99943880e-01;9.99923540e-01;9.99896491e-01;9.99860762e-01;9.99813888e-01;9.99752812e-01;9.99673770e-01;9.99572176e-01;9.99442491e-01;9.99278084e-01;9.99071094e-01;9.98812297e-01;9.98490973e-01;9.98094797e-01;9.97609756e-01;9.97020092e-01;9.96308302e-01;9.95455184e-01;9.94439954e-01;9.93240432e-01;9.91833309e-01;9.90194494e-01;9.88299549e-01;9.86124192e-01;9.83644883e-01;9.80839462e-01;9.77687840e-01;9.74172719e-01;9.70280343e-01;9.66001247e-01;9.61331008e-01;9.56270985e-01;9.50829035e-01;9.45020207e-01;9.38867396e-01;9.32401953e-01;9.25664209e-01;9.18703910e-01;9.11580495e-01;9.04363166e-01;8.97130685e-01;8.89970817e-01;8.82979331e-01;8.76258502e-01;8.69915044e-01;8.64057474e-01;8.58792938e-01;8.54223602e-01;8.50442772e-01;8.47530994e-01;8.45552407e-01;8.44551656e-01;8.44551656e-01;8.45552407e-01;8.47530994e-01;8.50442772e-01;8.54223602e-01;8.58792938e-01;8.64057474e-01;8.69915044e-01;8.76258502e-01;8.82979331e-01;8.89970817e-01;8.97130685e-01;9.04363166e-01;9.11580495e-01;9.18703910e-01;9.25664209e-01;9.32401953e-01;9.38867396e-01;9.45020207e-01;9.50829035e-01;9.56270985e-01;9.61331008e-01;9.66001247e-01;9.70280343e-01;9.74172719e-01;9.77687840e-01;9.80839462e-01;9.83644883e-01;9.86124192e-01;9.88299549e-01;9.90194494e-01;9.91833309e-01;9.93240432e-01;9.94439954e-01;9.95455184e-01;9.96308302e-01;9.97020092e-01;9.97609756e-01;9.98094797e-01;9.98490973e-01;9.98812297e-01;9.99071094e-01;9.99278084e-01;9.99442491e-01;9.99572176e-01;9.99673770e-01;9.99752812e-01;9.99813888e-01;9.99860762e-01;9.99896491e-01;9.99923540e-01;9.99943880e-01;9.99959072e-01;9.99970341e-01;9.99978645e-01;9.99984722e-01;9.99989140e-01;9.99992330e-01;9.99994618e-01;9.99996248e-01;9.99997401e-01;9.99998212e-01;9.99998778e-01;9.99999171e-01;9.99999442e-01;9.99999629e-01;9.99999757e-01;9.99999846e-01;9.99999910e-01;9.99999959e-01;1.00000000e+00
1.00000000e+00;9.99999913e-01;9.99999813e-01;9.99999685e-01;9.99999509e-01;9.99999261e-01;9.99998908e-01;9.99998405e-01;9.99997690e-01;9.99996678e-01;9.99995254e-01;9.99993263e-01;9.99990495e-01;9.99986674e-01;9.99981431e-01;9.99974283e-01;9.99964602e-01;9.99951573e-01;9.99934152e-01;9.99911009e-01;9.99880461e-01;9.99840401e-01;9.99788208e-01;9.99720648e-01;9.99633766e-01;9.99522767e-01;9.99381884e-01;9.99204248e-01;9.98981748e-01;9.98704900e-01;9.98362721e-01;9.97942616e-01;9.97430298e-01;9.96809732e-01;9.96063127e-01;9.95170975e-01;9.94112153e-01;9.92864094e-01;9.91403026e-01;9.89704289e-01;9.87742726e-01;9.85493149e-01;9.82930861e-01;9.80032242e-01;9.76775379e-01;9.73140721e-01;9.69111767e-01;9.64675761e-01;9.59824394e-01;9.54554513e-01;9.48868825e-01;9.42776611e-01;9.36294433e-01;9.29446846e-01;9.22267086e-01;9.14797734e-01;9.07091295e-01;8.99210671e-01;8.91229424e-01;8.83231776e-01;8.75312220e-01;8.67574644e-01;8.60130868e-01;8.53098502e-01;8.46598090e-01;8.40749560e-01;8.35668074e-01;8.31459483e-01;8.28215663e-01;8.26010103e-01;8.24894125e-01;8.24894125e-01;8.26010103e-01;8.28215663e-01;8.31459483e-01;8.35668074e-01;8.40749560e-01;8.46598090e-01;8.53098502e-01;8.60130868e-01;8.67574644e-01;8.75312220e-01;8.83231776e-01;8.91229424e-01;8.99210671e-01;9.07091295e-01;9.14797734e-01;9.22267086e-01;9.29446846e-01;9.36294433e-01;9.42776611e-01;9.48868825e-01;9.54554513e-01;9.59824394e-01;9.64675761e-01;9.69111767e-01;9.73140721e-01;9.76775379e-01;9.80032242e-01;9.82930861e-01;9.85493149e-01;9.87742726e-01;9.89704289e-01;9.91403026e-01;9.92864094e-01;9.94112153e-01;9.95170975e-01;9.96063127e-01;9.96809732e-01;9.97430298e-01;9.97942616e-01;9.98362721e-01;9.98704900e-01;9.98981748e-01;9.99204248e-01;9.99381884e-01;9.99522767e-01;9.99633766e-01;9.99720648e-01;9.99788208e-01;9.99840401e-01;9.99880461e-01;9.99911009e-01;9.99934152e-01;9.99951573e-01;9.99964602e-01;9.99974283e-01;9.99981431e-01;9.99986674e-01;9.99990495e-01;9.99993263e-01;9.99995254e-01;9.99996678e-01;9.99997690e-01;9.99998405e-01;9.99998908e-01;9.99999261e-01;9.99999509e-01;9.99999685e-01;9.99999813e-01;9.99999913e-01;1.00000000e+00
1.00000000e+00;9.99999828e-01;9.99999633e-01;9.99999386e-01;9.99999056e-01;9.99998600e-01;9.99997964e-01;9.99997073e-01;9.99995827e-01;9.99994092e-01;9.99991691e-01;9.99988385e-01;9.99983860e-01;9.99977704e-01;9.99969382e-01;9.99958199e-01;9.99943265e-01;9.99923443e-01;9.99897298e-01;9.99863023e-01;9.99818371e-01;9.99760561e-01;9.99686182e-01;9.99591081e-01;9.99470247e-01;9.99317682e-01;9.99126269e-01;9.98887635e-01;9.98592021e-01;9.98228159e-01;9.97783162e-01;9.97242437e-01;9.96589633e-01;9.95806624e-01;9.94873542e-01;9.93768866e-01;9.92469573e-01;9.90951351e-01;9.89188891e-01;9.87156235e-01;9.84827195e-01;9.82175831e-01;9.79176970e-01;9.75806776e-01;9.72043341e-01;9.67867299e-01;9.63262461e-01;9.58216452e-01;9.52721368e-01;9.46774449e-01;9.40378779e-01;9.33544013e-01;9.26287150e-01;9.18633349e-01;9.10616771e-01;9.02281441e-01;8.93682089e-01;8.84884902e-01;8.75968112e-01;8.67022308e-01;8.58150347e-01;8.49466705e-01;8.41096119e-01;8.33171393e-01;8.25830262e-01;8.19211301e-01;8.13448971e-01;8.08668022e-01;8.04977609e-01;8.02465616e-01;8.01193714e-01;8.01193714e-01;8.02465616e-01;8.04977609e-01;8.08668022e-01;8.13448971e-01;8.19211301e-01;8.25830262e-01;8.33171393e-01;8.41096119e-01;8.49466705e-01;8.58150347e-01;8.67022308e-01;8.75968112e-01;8.84884902e-01;8.93682089e-01;9.02281441e-01;9.10616771e-01;9.18633349e-01;9.26287150e-01;9.33544013e-01;9.40378779e-01;9.46774449e-01;9.52721368e-01;9.58216452e-01;9.63262461e-01;9.67867299e-01;9.72043341e-01;9.75806776e-01;9.79176970e-01;9.82175831e-01;9.84827195e-01;9.87156235e-01;9.89188891e-01;9.90951351e-01;9.92469573e-01;9.93768866e-01;9.94873542e-01;9.95806624e-01;9.96589633e-01;9.97242437e-01;9.97783162e-01;9.98228159e-01;9.98592021e-01;9.98887635e-01;9.99126269e-01;9.99317682e-01;9.99470247e-01;9.99591081e-01;9.99686182e-01;9.99760561e-01;9.99818371e-01;9.99863023e-01;9.99897298e-01;9.99923443e-01;9.99943265e-01;9.99958199e-01;9.99969382e-01;9.99977704e-01;9.99983860e-01;9.99988385e-01;9.99991691e-01;9.99994092e-01;9.99995827e-01;9.99997073e-01;9.99997964e-01;9.99998600e-01;9.99999056e-01;9.99999386e-01;9.99999633e-01;9.99999828e-01;1.00000000e+00
1.00000000e+00;9.99999677e-01;9.99999312e-01;9.99998861e-01;9.99998267e-01;9.99997464e-01;9.99996362e-01;9.99994843e-01;9.99992754e-01;9.99989889e-01;9.99985980e-01;9.99980675e-01;9.99973515e-01;9.99963909e-01;9.99951095e-01;9.99934103e-01;9.99911703e-01;9.99882349e-01;9.99844109e-01;9.99794592e-01;9.99730853e-01;9.99649299e-01;9.99545575e-01;9.99414448e-01;9.99249680e-01;9.99043896e-01;9.98788448e-01;9.98473287e-01;9.98086840e-01;9.97615898e-01;9.97045534e-01;9.96359043e-01;9.95537919e-01;9.94561882e-01;9.93408952e-01;9.92055582e-01;9.90476850e-01;9.88646712e-01;9.86538323e-01;9.84124403e-01;9.81377663e-01;9.78271271e-01;9.74779344e-01;9.70877475e-01;9.66543268e-01;9.61756891e-01;9.56501638e-01;9.50764512e-01;9.44536832e-01;9.37814881e-01;9.30600617e-01;9.22902452e-01;9.14736131e-01;9.06125713e-01;8.97104645e-01;8.87716935e-01;8.78018373e-01;8.68077729e-01;8.57977859e-01;8.47816552e-01;8.37706972e-01;8.27777469e-01;8.18170537e-01;8.09040676e-01;8.00550973e-01;7.92868278e-01;7.86157023e-01;7.80571909e-01;7.76249948e-01;7.73302541e-01;7.71808437e-01;7.71808437e-01;7.73302541e-01;7.76249948e-01;7.80571909e-01;7.86157023e-01;7.92868278e-01;8.00550973e-01;8.09040676e-01;8.18170537e-01;8.27777469e-01;8.37706972e-01;8.47816552e-01;8.57977859e-01;8.68077729e-01;8.78018373e-01;8.87716935e-01;8.97104645e-01;9.06125713e-01;9.14736131e-01;9.22902452e-01;9.30600617e-01;9.37814881e-01;9.44536832e-01;9.50764512e-01;9.56501638e-01;9.61756891e-01;9.66543268e-01;9.70877475e-01;9.74779344e-01;9.78271271e-01;9.81377663e-01;9.84124403e-01;9.86538323e-01;9.88646712e-01;9.90476850e-01;9.92055582e-01;9.93408952e-01;9.94561882e-01;9.95537919e-01;9.96359043e-01;9.97045534e-01;9.97615898e-01;9.98086840e-01;9.98473287e-01;9.98788448e-01;9.99043896e-01;9.99249680e-01;9.99414448e-01;9.99545575e-01;9.99649299e-01;9.99730853e-01;9.99794592e-01;9.99844109e-01;9.99882349e-01;9.99911703e-01;9.99934103e-01;9.99951095e-01;9.99963909e-01;9.99973515e-01;9.99980675e-01;9.99985980e-01;9.99989889e-01;9.99992754e-01;9.99994843e-01;9.99996362e-01;9.99997464e-01;9.99998267e-01;9.99998861e-01;9.99999312e-01;9.99999677e-01;1.00000000e+00
1.00000000e+00;9.99999417e-01;9.99998765e-01;9.99997970e-01;9.99996945e-01;9.99995580e-01;9.99993737e-01;9.99991238e-01;9.99987848e-01;9.99983266e-01;9.99977098e-01;9.99968837e-01;9.99957832e-01;9.99943251e-01;9.99924041e-01;9.99898877e-01;9.99866098e-01;9.99823644e-01;9.99768975e-01;9.99698978e-01;9.99609872e-01;9.99497095e-01;9.99355185e-01;9.99177655e-01;9.98956859e-01;9.98683862e-01;9.98348306e-01;9.97938292e-01;9.97440266e-01;9.96838932e-01;9.96117193e-01;9.95256120e-01;9.94234970e-01;9.93031243e-01;9.91620803e-01;9.89978039e-01;9.88076093e-01;9.85887138e-01;9.83382700e-01;9.80534029e-01;9.77312498e-01;9.73690028e-01;9.69639532e-01;9.65135358e-01;9.60153752e-01;9.54673315e-01;9.48675480e-01;9.42145024e-01;9.35070609e-01;9.27445418e-01;9.19267871e-01;9.10542486e-01;9.01280896e-01;8.91503051e-01;8.81238628e-01;8.70528635e-01;8.59427198e-01;8.48003476e-01;8.36343597e-01;8.24552474e-01;8.12755265e-01;8.01098203e-01;7.89748411e-01;7.78892291e-01;7.68732059e-01;7.59480070e-01;7.51350776e-01;7.44550469e-01;7.39265426e-01;7.35649529e-01;7.33812856e-01;7.33812856e-01;7.35649529e-01;7.39265426e-01;7.44550469e-01;7.51350776e-01;7.59480070e-01;7.68732059e-01;7.78892291e-01;7.89748411e-01;8.01098203e-01;8.12755265e-01;8.24552474e-01;8.36343597e-01;8.48003476e-01;8.59427198e-01;8.70528635e-01;8.81238628e-01;8.91503051e-01;9.01280896e-01;9.10542486e-01;9.19267871e-01;9.27445418e-01;9.35070609e-01;9.42145024e-01;9.48675480e-01;9.54673315e-01;9.60153752e-01;9.65135358e-01;9.69639532e-01;9.73690028e-01;9.77312498e-01;9.80534029e-01;9.83382700e-01;9.85887138e-01;9.88076093e-01;9.89978039e-01;9.91620803e-01;9.93031243e-01;9.94234970e-01;9.95256120e-01;9.96117193e-01;9.96838932e-01;9.97440266e-01;9.97938292e-01;9.98348306e-01;9.98683862e-01;9.98956859e-01;9.99177655e-01;9.99355185e-01;9.99497095e-01;9.99609872e-01;9.99698978e-01;9.99768975e-01;9.99823644e-01;9.99866098e-01;9.99898877e-01;9.99924041e-01;9.99943251e-01;9.99957832e-01;9.99968837e-01;9.99977098e-01;9.99983266e-01;9.99987848e-01;9.99991238e-01;9.99993737e-01;9.99995580e-01;9.99996945e-01;9.99997970e-01;9.99998765e-01;9.99999417e-01;1.00000000e+00
1.00000000e+00;9.99998986e-01;9.99997864e-01;9.99996514e-01;9.99994800e-01;9.99992556e-01;9.99989571e-01;9.99985580e-01;9.99980241e-01;9.99973117e-01;9.99963647e-01;9.99951119e-01;9.99934627e-01;9.99913032e-01;9.99884908e-01;9.99848477e-01;9.99801547e-01;9.99741422e-01;9.99664819e-01;9.99567763e-01;9.99445475e-01;9.99292259e-01;9.99101365e-01;9.98864869e-01;9.98573530e-01;9.98216665e-01;9.97782026e-01;9.97255686e-01;9.96621950e-01;9.95863290e-01;9.94960310e-01;9.93891750e-01;9.92634534e-01;9.91163866e-01;9.89453371e-01;9.87475289e-01;9.85200710e-01;9.82599853e-01;9.79642374e-01;9.76297699e-01;9.72535365e-01;9.68325372e-01;9.63638527e-01;9.58446779e-01;9.52723552e-01;9.46444078e-01;9.39585750e-01;9.32128502e-01;9.24055274e-01;9.15352566e-01;9.06011147e-01;8.96026957e-01;8.85402253e-01;8.74147052e-01;8.62280921e-01;8.49835150e-01;8.36855339e-01;8.23404392e-01;8.09565866e-01;7.95447554e-01;7.81185084e-01;7.66945146e-01;7.52927811e-01;7.39367152e-01;7.26529217e-01;7.14706274e-01;7.04206399e-01;6.95337914e-01;6.88389176e-01;6.83605467e-01;6.81166157e-01;6.81166157e-01;6.83605467e-01;6.88389176e-01;6.95337914e-01;7.04206399e-01;7.14706274e-01;7.26529217e-01;7.39367152e-01;7.52927811e-01;7.66945146e-01;7.81185084e-01;7.95447554e-01;8.09565866e-01;8.23404392e-01;8.36855339e-01;8.49835150e-01;8.62280921e-01;8.74147052e-01;8.85402253e-01;8.96026957e-01;9.06011147e-01;9.15352566e-01;9.24055274e-01;9.32128502e-01;9.39585750e-01;9.46444078e-01;9.52723552e-01;9.58446779e-01;9.63638527e-01;9.68325372e-01;9.72535365e-01;9.76297699e-01;9.79642374e-01;9.82599853e-01;9.85200710e-01;9.87475289e-01;9.89453371e-01;9.91163866e-01;9.92634534e-01;9.93891750e-01;9.94960310e-01;9.95863290e-01;9.96621950e-01;9.97255686e-01;9.97782026e-01;9.98216665e-01;9.98573530e-01;9.98864869e-01;9.99101365e-01;9.99292259e-01;9.99445475e-01;9.99567763e-01;9.99664819e-01;9.99741422e-01;9.99801547e-01;9.99848477e-01;9.99884908e-01;9.99913032e-01;9.99934627e-01;9.99951119e-01;9.99963647e-01;9.99973117e-01;9.99980241e-01;9.99985580e-01;9.99989571e-01;9.99992556e-01;9.99994800e-01;9.99996514e-01;9.99997864e-01;9.99998986e-01;1.00000000e+00
1.00000000e+00;9.99998296e-01;9.99996425e-01;9.99994203e-01;9.99991424e-01;9.99987837e-01;9.99983135e-01;9.99976932e-01;9.99968739e-01;9.99957938e-01;9.99943749e-01;9.99925189e-01;9.99901029e-01;9.99869737e-01;9.99829414e-01;9.99777729e-01;9.99711829e-01;9.99628252e-01;9.99522821e-01;9.99390537e-01;9.99225454e-01;9.99020555e-01;9.98767619e-01;9.98457086e-01;9.98077930e-01;9.97617527e-01;9.97061553e-01;9.96393880e-01;9.95596512e-01;9.94649537e-01;9.93531130e-01;9.92217574e-01;9.90683345e-01;9.88901222e-01;9.86842448e-01;9.84476924e-01;9.81773433e-01;9.78699883e-01;9.75223568e-01;9.71311411e-01;9.66930213e-01;9.62046864e-01;9.56628534e-01;9.50642834e-01;9.44057949e-01;9.36842756e-01;9.28966955e-01;9.20401224e-01;9.11117447e-01;9.01089057e-01;8.90291540e-01;8.78703177e-01;8.66306089e-01;8.53087683e-01;8.39042596e-01;8.24175279e-01;8.08503338e-01;7.92061816e-01;7.74908583e-01;7.57130968e-01;7.38853748e-01;7.20248396e-01;7.01543191e-01;6.83033213e-01;6.65088305e-01;6.48155874e-01;6.32754041e-01;6.19449988e-01;6.08819487e-01;6.01387971e-01;5.97561127e-01;5.97561127e-01;6.01387971e-01;6.08819487e-01;6.19449988e-01;6.32754041e-01;6.48155874e-01;6.65088305e-01;6.83033213e-01;7.01543191e-01;7.20248396e-01;7.38853748e-01;7.57130968e-01;7.74908583e-01;7.92061816e-01;8.08503338e-01;8.24175279e-01;8.39042596e-01;8.53087683e-01;8.66306089e-01;8.78703177e-01;8.90291540e-01;9.01089057e-01;9.11117447e-01;9.20401224e-01;9.28966955e-01;9.36842756e-01;9.44057949e-01;9.50642834e-01;9.56628534e-01;9.62046864e-01;9.66930213e-01;9.71311411e-01;9.75223568e-01;9.78699883e-01;9.81773433e-01;9.84476924e-01;9.86842448e-01;9.88901222e-01;9.90683345e-01;9.92217574e-01;9.93531130e-01;9.94649537e-01;9.95596512e-01;9.96393880e-01;9.97061553e-01;9.97617527e-01;9.98077930e-01;9.98457086e-01;9.98767619e-01;9.99020555e-01;9.99225454e-01;9.99390537e-01;9.99522821e-01;9.99628252e-01;9.99711829e-01;9.99777729e-01;9.99829414e-01;9.99869737e-01;9.99901029e-01;9.99925189e-01;9.99943749e-01;9.99957938e-01;9.99968739e-01;9.99976932e-01;9.99983135e-01;9.99987837e-01;9.99991424e-01;9.99994203e-01;9.99996425e-01;9.99998296e-01;1.00000000e+00
1.00000000e+00;9.99997222e-01;9.99994190e-01;9.99990634e-01;9.99986245e-01;9.99980660e-01;9.99973436e-01;9.99964023e-01;9.99951737e-01;9.99935726e-01;9.99914921e-01;9.99887997e-01;9.99853311e-01;9.99808839e-01;9.99752103e-01;9.99680087e-01;9.99589143e-01;9.99474887e-01;9.99332086e-01;9.99154541e-01;9.98934950e-01;9.98664783e-01;9.98334145e-01;9.97931642e-01;9.97444258e-01;9.96857237e-01;9.96153987e-01;9.95316002e-01;9.94322813e-01;9.93151969e-01;9.91779053e-01;9.90177737e-01;9.88319869e-01;9.86175592e-01;9.83713496e-01;9.80900781e-01;9.77703431e-01;9.74086380e-01;9.70013658e-01;9.65448499e-01;9.60353402e-01;9.54690129e-01;9.48419633e-01;9.41501917e-01;9.33895811e-01;9.25558691e-01;9.16446131e-01;9.06511520e-01;8.95705648e-01;8.83976293e-01;8.71267827e-01;8.57520878e-01;8.42672075e-01;8.26653929e-01;8.09394901e-01;7.90819754e-01;7.70850315e-01;7.49406882e-01;7.26410657e-01;7.01787854e-01;6.75476679e-01;6.47439202e-01;6.17681789e-01;5.86290296e-01;5.53490315e-01;5.19747529e-01;4.85924510e-01;4.53492917e-01;4.24730844e-01;4.02687570e-01;3.90582138e-01;3.90582138e-01;4.02687570e-01;4.24730844e-01;4.53492917e-01;4.85924510e-01;5.19747529e-01;5.53490315e-01;5.86290296e-01;6.17681789e-01;6.47439202e-01;6.75476679e-01;7.01787854e-01;7.26410657e-01;7.49406882e-01;7.70850315e-01;7.90819754e-01;8.09394901e-01;8.26653929e-01;8.42672075e-01;8.57520878e-01;8.71267827e-01;8.83976293e-01;8.95705648e-01;9.06511520e-01;9.16446131e-01;9.25558691e-01;9.33895811e-01;9.41501917e-01;9.48419633e-01;9.54690129e-01;9.60353402e-01;9.65448499e-01;9.70013658e-01;9.74086380e-01;9.77703431e-01;9.80900781e-01;9.83713496e-01;9.86175592e-01;9.88319869e-01;9.90177737e-01;9.91779053e-01;9.93151969e-01;9.94322813e-01;9.95316002e-01;9.96153987e-01;9.96857237e-01;9.97444258e-01;9.97931642e-01;9.98334145e-01;9.98664783e-01;9.98934950e-01;9.99154541e-01;9.99332086e-01;9.99474887e-01;9.99589143e-01;9.99680087e-01;9.99752103e-01;9.99808839e-01;9.99853311e-01;9.99887997e-01;9.99914921e-01;9.99935726e-01;9.99951737e-01;9.99964023e-01;9.99973436e-01;9.99980660e-01;9.99986245e-01;9.99990634e-01;9.99994190e-01;9.99997222e-01;1.00000000e+00
1.00000000e+00;9.99995589e-01;9.99990806e-01;9.99985254e-01;9.99978488e-01;9.99969989e-01;9.99959131e-01;9.99945151e-01;9.99927109e-01;9.99903845e-01;9.99873927e-01;9.99835595e-01;9.99786690e-01;9.99724583e-01;9.99646085e-01;9.99547354e-01;9.99423791e-01;9.99269922e-01;9.99079276e-01;9.98844259e-01;9.98556016e-01;9.98204296e-01;9.97777321e-01;9.97261652e-01;9.96642076e-01;9.95901500e-01;9.95020867e-01;9.93979101e-01;9.92753071e-01;9.91317593e-01;9.89645454e-01;9.87707477e-01;9.85472592e-01;9.82907940e-01;9.79978968e-01;9.76649521e-01;9.72881905e-01;9.68636900e-01;9.63873714e-01;9.58549836e-01;9.52620792e-01;9.46039748e-01;9.38756977e-01;9.30719123e-01;9.21868267e-01;9.12140722e-01;9.01465525e-01;8.89762531e-01;8.76939964e-01;8.62891241e-01;8.47490723e-01;8.30587860e-01;8.11998823e-01;7.91494060e-01;7.68778936e-01;7.43462025e-01;7.14999919e-01;6.82593705e-01;6.44974863e-01;5.99898811e-01;5.42685881e-01;4.60543992e-01;3.06278428e-01;5.78767852e-02;-8.08172200e-02;-1.65056716e-01;-6.34686404e-02;-2.27379810e-02;-6.55515494e-03;3.85298347e-03;2.54382111e-03;2.54382111e-03;3.85298347e-03;-6.55515494e-03;-2.27379810e-02;-6.34686404e-02;-1.65056716e-01;-8.08172200e-02;5.78767852e-02;3.06278428e-01;4.60543992e-01;5.42685881e-01;5.99898811e-01;6.44974863e-01;6.82593705e-01;7.14999919e-01;7.43462025e-01;7.68778936e-01;7.91494060e-01;8.11998823e-01;8.30587860e-01;8.47490723e-01;8.62891241e-01;8.76939964e-01;8.89762531e-01;9.01465525e-01;9.12140722e-01;9.21868267e-01;9.30719123e-01;9.38756977e-01;9.46039748e-01;9.52620792e-01;9.58549836e-01;9.63873714e-01;9.68636900e-01;9.72881905e-01;9.76649521e-01;9.79978968e-01;9.82907940e-01;9.85472592e-01;9.87707477e-01;9.89645454e-01;9.91317593e-01;9.92753071e-01;9.93979101e-01;9.95020867e-01;9.95901500e-01;9.96642076e-01;9.97261652e-01;9.97777321e-01;9.98204296e-01;9.98556016e-01;9.98844259e-01;9.99079276e-01;9.99269922e-01;9.99423791e-01;9.99547354e-01;9.99646085e-01;9.99724583e-01;9.99786690e-01;9.99835595e-01;9.99873927e-01;9.99903845e-01;9.99927109e-01;9.99945151e-01;9.99959131e-01;9.99969989e-01;9.99978488e-01;9.99985254e-01;9.99990806e-01;9.99995589e-01;1.00000000e+00
