1.00000000e+00;9.99999830e-01;9.99999559e-01;9.99999035e-01;9.99997990e-01;9.99995927e-01;9.99991934e-01;9.99984384e-01;9.99970439e-01;9.99945287e-01;9.99900999e-01;9.99824882e-01;9.99697222e-01;9.99488348e-01;9.99155042e-01;9.98636486e-01;9.97850177e-01;9.96688497e-01;9.95016921e-01;9.92674982e-01;9.89481083e-01;9.85241897e-01;9.79766460e-01;9.72884332e-01;9.64466579e-01;9.54448184e-01;9.42850757e-01;9.29804879e-01;9.15571343e-01;9.00559414e-01;8.85337609e-01;8.70629005e-01;8.57280318e-01;8.46194941e-01;8.38227890e-01;8.34056190e-01;8.34056190e-01;8.38227890e-01;8.46194941e-01;8.57280318e-01;8.70629005e-01;8.85337609e-01;9.00559414e-01;9.15571343e-01;9.29804879e-01;9.42850757e-01;9.54448184e-01;9.64466579e-01;9.72884332e-01;9.79766460e-01;9.85241897e-01;9.89481083e-01;9.92674982e-01;9.95016921e-01;9.96688497e-01;9.97850177e-01;9.98636486e-01;9.99155042e-01;9.99488348e-01;9.99697222e-01;9.99824882e-01;9.99900999e-01;9.99945287e-01;9.99970439e-01;9.99984384e-01;9.99991934e-01;9.99995927e-01;9.99997990e-01;9.99999035e-01;9.99999559e-01;9.99999830e-01;1.00000000e+00
1.00000000e+00;9.99999664e-01;9.99999146e-01;9.99998183e-01;9.99996328e-01;9.99992776e-01;9.99986110e-01;9.99973866e-01;9.99951880e-01;9.99913294e-01;9.99847123e-01;9.99736266e-01;9.99554875e-01;9.99265077e-01;9.98813134e-01;9.98125366e-01;9.97104349e-01;9.95626200e-01;9.93539928e-01;9.90669881e-01;9.86822146e-01;9.81795247e-01;9.75394867e-01;9.67451703e-01;9.57841290e-01;9.46504869e-01;9.33471046e-01;9.18878536e-01;9.03000117e-01;8.86266242e-01;8.69283337e-01;8.52837006e-01;8.37865980e-01;8.25392178e-01;8.16400597e-01;8.11682710e-01;8.11682710e-01;8.16400597e-01;8.25392178e-01;8.37865980e-01;8.52837006e-01;8.69283337e-01;8.86266242e-01;9.03000117e-01;9.18878536e-01;9.33471046e-01;9.46504869e-01;9.57841290e-01;9.67451703e-01;9.75394867e-01;9.81795247e-01;9.86822146e-01;9.90669881e-01;9.93539928e-01;9.95626200e-01;9.97104349e-01;9.98125366e-01;9.98813134e-01;9.99265077e-01;9.99554875e-01;9.99736266e-01;9.99847123e-01;9.99913294e-01;9.99951880e-01;9.99973866e-01;9.99986110e-01;9.99992776e-01;9.99996328e-01;9.99998183e-01;9.99999146e-01;9.99999664e-01;1.00000000e+00
1.00000000e+00;9.99999366e-01;9.99998420e-01;9.99996723e-01;9.99993552e-01;9.99987662e-01;9.99976907e-01;9.99957677e-01;9.99924032e-01;9.99866449e-01;9.99770075e-01;9.99612374e-01;9.99360145e-01;9.98965929e-01;9.98364033e-01;9.97466545e-01;9.96159989e-01;9.94303468e-01;9.91729223e-01;9.88246503e-01;9.83649249e-01;9.77727570e-01;9.70282405e-01;9.61142343e-01;9.50181748e-01;9.37339927e-01;9.22642134e-01;9.06223808e-01;8.88359210e-01;8.69493490e-01;8.50272925e-01;8.31561530e-01;8.14424982e-01;8.00059212e-01;7.89648797e-01;7.84166647e-01;7.84166647e-01;7.89648797e-01;8.00059212e-01;8.14424982e-01;8.31561530e-01;8.50272925e-01;8.69493490e-01;8.88359210e-01;9.06223808e-01;9.22642134e-01;9.37339927e-01;9.50181748e-01;9.61142343e-01;9.70282405e-01;9.77727570e-01;9.83649249e-01;9.88246503e-01;9.91729223e-01;9.94303468e-01;9.96159989e-01;9.97466545e-01;9.98364033e-01;9.98965929e-01;9.99360145e-01;9.99612374e-01;9.99770075e-01;9.99866449e-01;9.99924032e-01;9.99957677e-01;9.99976907e-01;9.99987662e-01;9.99993552e-01;9.99996723e-01;9.99998420e-01;9.99999366e-01;1.00000000e+00
1.00000000e+00;9.99998854e-01;9.99997191e-01;9.99994306e-01;9.99989074e-01;9.99979612e-01;9.99962778e-01;9.99933415e-01;9.99883258e-01;9.99799389e-01;9.99662143e-01;9.99442404e-01;9.99098276e-01;9.98571265e-01;9.97782248e-01;9.96627739e-01;9.94977138e-01;9.92671825e-01;9.89526933e-01;9.85336411e-01;9.79881552e-01;9.72942556e-01;9.64312269e-01;9.53811129e-01;9.41302910e-01;9.26711899e-01;9.10043449e-01;8.91410707e-01;8.71070130e-01;8.49466206e-01;8.27280788e-01;8.05473613e-01;7.85288354e-01;7.68187461e-01;7.55681706e-01;7.49055017e-01;7.49055017e-01;7.55681706e-01;7.68187461e-01;7.85288354e-01;8.05473613e-01;8.27280788e-01;8.49466206e-01;8.71070130e-01;8.91410707e-01;9.10043449e-01;9.26711899e-01;9.41302910e-01;9.53811129e-01;9.64312269e-01;9.72942556e-01;9.79881552e-01;9.85336411e-01;9.89526933e-01;9.92671825e-01;9.94977138e-01;9.96627739e-01;9.97782248e-01;9.98571265e-01;9.99098276e-01;9.99442404e-01;9.99662143e-01;9.99799389e-01;9.99883258e-01;9.99933415e-01;9.99962778e-01;9.99979612e-01;9.99989074e-01;9.99994306e-01;9.99997191e-01;9.99998854e-01;1.00000000e+00
1.00000000e+00;9.99998005e-01;9.99995181e-01;9.99990431e-01;9.99982054e-01;9.99967284e-01;9.99941628e-01;9.99897896e-01;9.99824838e-01;9.99705280e-01;9.99513679e-01;9.99213059e-01;9.98751393e-01;9.98057627e-01;9.97037721e-01;9.95571289e-01;9.93509560e-01;9.90675454e-01;9.86866422e-01;9.81860333e-01;9.75424180e-01;9.67324807e-01;9.57340627e-01;9.45273549e-01;9.30961285e-01;9.14291631e-01;8.95221989e-01;8.73808670e-01;8.50250966e-01;8.24953662e-01;7.98607031e-01;7.72272590e-01;7.47442583e-01;7.26011942e-01;7.10080970e-01;7.01542267e-01;7.01542267e-01;7.10080970e-01;7.26011942e-01;7.47442583e-01;7.72272590e-01;7.98607031e-01;8.24953662e-01;8.50250966e-01;8.73808670e-01;8.95221989e-01;9.14291631e-01;9.30961285e-01;9.45273549e-01;9.57340627e-01;9.67324807e-01;9.75424180e-01;9.81860333e-01;9.86866422e-01;9.90675454e-01;9.93509560e-01;9.95571289e-01;9.97037721e-01;9.98057627e-01;9.98751393e-01;9.99213059e-01;9.99513679e-01;9.99705280e-01;9.99824838e-01;9.99897896e-01;9.99941628e-01;9.99967284e-01;9.99982054e-01;9.99990431e-01;9.99995181e-01;9.99998005e-01;1.00000000e+00
1.00000000e+00;9.99996638e-01;9.99991990e-01;9.99984391e-01;9.99971334e-01;9.99948855e-01;9.99910670e-01;9.99846963e-01;9.99742717e-01;9.99575515e-01;9.99312726e-01;9.98908118e-01;9.98297996e-01;9.97397165e-01;9.96095161e-01;9.94253375e-01;9.91703777e-01;9.88249901e-01;9.83670435e-01;9.77725328e-01;9.70163725e-01;9.60732579e-01;9.49184793e-01;9.35286310e-01;9.18822829e-01;8.99608560e-01;8.77501460e-01;8.52431418e-01;8.24450071e-01;7.93812759e-01;7.61103571e-01;7.27408351e-01;6.94515648e-01;6.65058874e-01;6.42394326e-01;6.29936329e-01;6.29936329e-01;6.42394326e-01;6.65058874e-01;6.94515648e-01;7.27408351e-01;7.61103571e-01;7.93812759e-01;8.24450071e-01;8.52431418e-01;8.77501460e-01;8.99608560e-01;9.18822829e-01;9.35286310e-01;9.49184793e-01;9.60732579e-01;9.70163725e-01;9.77725328e-01;9.83670435e-01;9.88249901e-01;9.91703777e-01;9.94253375e-01;9.96095161e-01;9.97397165e-01;9.98297996e-01;9.98908118e-01;9.99312726e-01;9.99575515e-01;9.99742717e-01;9.99846963e-01;9.99910670e-01;9.99948855e-01;9.99971334e-01;9.99984391e-01;9.99991990e-01;9.99996638e-01;1.00000000e+00
1.00000000e+00;9.99994499e-01;9.99987057e-01;9.99975208e-01;9.99955339e-01;9.99921890e-01;9.99866249e-01;9.99775261e-01;9.99629231e-01;9.99399364e-01;9.99044605e-01;9.98507942e-01;9.97712391e-01;9.96556980e-01;9.94913279e-01;9.92623078e-01;9.89497837e-01;9.85320323e-01;9.79848418e-01;9.72820503e-01;9.63961227e-01;9.52986111e-01;9.39603587e-01;9.23513786e-01;9.04404628e-01;8.81947280e-01;8.55794790e-01;8.25589912e-01;7.90991644e-01;7.51737248e-01;7.07772094e-01;6.59512882e-01;6.08370308e-01;5.57709842e-01;5.14180855e-01;4.87905395e-01;4.87905395e-01;5.14180855e-01;5.57709842e-01;6.08370308e-01;6.59512882e-01;7.07772094e-01;7.51737248e-01;7.90991644e-01;8.25589912e-01;8.55794790e-01;8.81947280e-01;9.04404628e-01;9.23513786e-01;9.39603587e-01;9.52986111e-01;9.63961227e-01;9.72820503e-01;9.79848418e-01;9.85320323e-01;9.89497837e-01;9.92623078e-01;9.94913279e-01;9.96556980e-01;9.97712391e-01;9.98507942e-01;9.99044605e-01;9.99399364e-01;9.99629231e-01;9.99775261e-01;9.99866249e-01;9.99921890e-01;9.99955339e-01;9.99975208e-01;9.99987057e-01;9.99994499e-01;1.00000000e+00
1.00000000e+00;9.99991236e-01;9.99979610e-01;9.99961550e-01;9.99931962e-01;9.99883187e-01;9.99803635e-01;9.99675970e-01;9.99474765e-01;9.99163574e-01;9.98691433e-01;9.97988920e-01;9.96964045e-01;9.95498362e-01;9.93443858e-01;9.90621183e-01;9.86819630e-01;9.81798945e-01;9.75292456e-01;9.67010278e-01;9.56640758e-01;9.43847914e-01;9.28262603e-01;9.09465283e-01;8.86958042e-01;8.60121955e-01;8.28151057e-01;7.89941479e-01;7.43880162e-01;6.87374509e-01;6.15588807e-01;5.17035649e-01;3.50114101e-01;-5.98294732e-02;1.22541850e-02;-7.07603840e-01;-7.07603840e-01;1.22541850e-02;-5.98294732e-02;3.50114101e-01;5.17035649e-01;6.15588807e-01;6.87374509e-01;7.43880162e-01;7.89941479e-01;8.28151057e-01;8.60121955e-01;8.86958042e-01;9.09465283e-01;9.28262603e-01;9.43847914e-01;9.56640758e-01;9.67010278e-01;9.75292456e-01;9.81798945e-01;9.86819630e-01;9.90621183e-01;9.93443858e-01;9.95498362e-01;9.96964045e-01;9.97988920e-01;9.98691433e-01;9.99163574e-01;9.99474765e-01;9.99675970e-01;9.99803635e-01;9.99883187e-01;9.99931962e-01;9.99961550e-01;9.99979610e-01;9.99991236e-01;1.00000000e+00
1.00000000e+00;9.99986367e-01;9.99968602e-01;9.99941641e-01;9.99898423e-01;9.99828586e-01;9.99716777e-01;9.99540498e-01;9.99267382e-01;9.98851906e-01;9.98231581e-01;9.97322825e-01;9.96016831e-01;9.94175878e-01;9.91630594e-01;9.88178575e-01;9.83584492e-01;9.77581225e-01;9.69870839e-01;9.60123271e-01;9.47969746e-01;9.32986993e-01;9.14666870e-01;8.92362613e-01;8.65193783e-01;8.31865686e-01;7.90270873e-01;7.36341593e-01;6.58961165e-01;5.07341663e-01;-1.41425392e-01;-9.18127813e-01;-7.78678855e-01;-9.52330255e-01;-9.03780394e-01;-7.32452772e-01;-7.32452772e-01;-9.03780394e-01;-9.52330255e-01;-7.78678855e-01;-9.18127813e-01;-1.41425392e-01;5.07341663e-01;6.58961165e-01;7.36341593e-01;7.90270873e-01;8.31865686e-01;8.65193783e-01;8.92362613e-01;9.14666870e-01;9.32986993e-01;9.47969746e-01;9.60123271e-01;9.69870839e-01;9.77581225e-01;9.83584492e-01;9.88178575e-01;9.91630594e-01;9.94175878e-01;9.96016831e-01;9.97322825e-01;9.98231581e-01;9.98851906e-01;9.99267382e-01;9.99540498e-01;9.99716777e-01;9.99828586e-01;9.99898423e-01;9.99941641e-01;9.99968602e-01;9.99986367e-01;1.00000000e+00
1.00000000e+00;9.99979244e-01;9.99952642e-01;9.99913136e-01;9.99851107e-01;9.99752747e-01;9.99598016e-01;9.99358115e-01;9.98992373e-01;9.98444607e-01;9.97639049e-01;9.96476076e-01;9.94828133e-01;9.92536250e-01;9.89407561e-01;9.85213969e-01;9.79691577e-01;9.72539714e-01;9.63417271e-01;9.51932699e-01;9.37622038e-01;9.19905782e-01;8.98006301e-01;8.70777077e-01;8.36235665e-01;7.88988187e-01;6.97515159e-01;-2.32955919e+02;9.53095101e+07;-2.34144356e+02;-8.49889376e-01;-7.71471499e-01;-7.49127289e-01;-7.49148304e-01;-7.40823538e-01;-7.28210130e-01;-7.28210130e-01;-7.40823538e-01;-7.49148304e-01;-7.49127289e-01;-7.71471499e-01;-8.49889376e-01;-2.34144387e+02;9.53095475e+07;-2.32955950e+02;6.97515159e-01;7.88988187e-01;8.36235665e-01;8.70777077e-01;8.98006301e-01;9.19905782e-01;9.37622038e-01;9.51932699e-01;9.63417271e-01;9.72539714e-01;9.79691577e-01;9.85213969e-01;9.89407561e-01;9.92536250e-01;9.94828133e-01;9.96476076e-01;9.97639049e-01;9.98444607e-01;9.98992373e-01;9.99358115e-01;9.99598016e-01;9.99752747e-01;9.99851107e-01;9.99913136e-01;9.99952642e-01;9.99979244e-01;1.00000000e+00
1.00000000e+00;9.99969014e-01;9.99929899e-01;9.99872984e-01;9.99785360e-01;9.99648883e-01;9.99437746e-01;9.99115538e-01;9.98631752e-01;9.97917805e-01;9.96882737e-01;9.95408865e-01;9.93347756e-01;9.90516874e-01;9.86697052e-01;9.81630466e-01;9.75017994e-01;9.66513559e-01;9.55711184e-01;9.42102274e-01;7.08642845e+00;-6.66780409e+15;1.33854996e+59;-1.71969848e+187;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-1.71969853e+187;1.33855075e+59;-6.66788406e+15;-6.66789191e+15;1.33855548e+59;-1.71971675e+187;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-1.71971670e+187;1.33855469e+59;-6.66781194e+15;7.08643087e+00;9.42102274e-01;9.55711184e-01;9.66513559e-01;9.75017994e-01;9.81630466e-01;9.86697052e-01;9.90516874e-01;9.93347756e-01;9.95408865e-01;9.96882737e-01;9.97917805e-01;9.98631752e-01;9.99115538e-01;9.99437746e-01;9.99648883e-01;9.99785360e-01;9.99872984e-01;9.99929899e-01;9.99969014e-01;1.00000000e+00
1.00000000e+00;9.99954558e-01;9.99897995e-01;9.99817256e-01;9.99695255e-01;9.99508456e-01;9.99224022e-01;9.98796446e-01;9.98163670e-01;9.97242798e-01;9.95925600e-01;9.94074088e-01;9.91516887e-01;-4.24264290e+08;8.51703114e+51;-1.09422330e+180;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-1.09423489e+180;8.51706122e+51;-4.24264789e+08;9.91516887e-01;9.94074088e-01;9.95925600e-01;9.97242798e-01;9.98163670e-01;9.98796446e-01;9.99224022e-01;9.99508456e-01;9.99695255e-01;9.99817256e-01;9.99897995e-01;9.99954558e-01;1.00000000e+00
1.00000000e+00;9.99934435e-01;9.99853879e-01;9.99740950e-01;9.99573316e-01;-2.59961017e+01;5.41928366e+44;-6.96241019e+172;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-6.96248396e+172;5.41930280e+44;-2.59961335e+01;9.99573316e-01;9.99740950e-01;9.99853879e-01;9.99934435e-01;1.00000000e+00
1.00000000e+00;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;1.00000000e+00
1.00000000e+00;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;1.00000000e+00
1.00000000e+00;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;1.00000000e+00
1.00000000e+00;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;1.00000000e+00
1.00000000e+00;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;1.00000000e+00
1.00000000e+00;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;1.00000000e+00
1.00000000e+00;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;1.00000000e+00
1.00000000e+00;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;1.00000000e+00
1.00000000e+00;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;1.00000000e+00
1.00000000e+00;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;1.00000000e+00
1.00000000e+00;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;1.00000000e+00
1.00000000e+00;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;1.00000000e+00
1.00000000e+00;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;1.00000000e+00
1.00000000e+00;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;1.00000000e+00
1.00000000e+00;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;1.00000000e+00
1.00000000e+00;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;1.00000000e+00
1.00000000e+00;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;1.00000000e+00
