A one-dimensional setting of the electrical breakdown problem
eps_0 = 2.00000000e-01
delta = 4.00000000e-02
l = 1.00000000e+00
Gamma = 1.00000000e+00
m = 5.00000000e-01
Phi_gradient = 4.80000000e+00
x_grid = 566
x_skip = 5
t_grid = 9051
t_skip = 181
width = 5.00000000e+00
duration = 1.00000000e+00
1.00000000e+00;9.99999577e-01;9.99999073e-01;9.99998393e-01;9.99997417e-01;9.99995978e-01;9.99993847e-01;9.99990699e-01;9.99986075e-01;9.99979336e-01;9.99969599e-01;9.99955649e-01;9.99935838e-01;9.99907953e-01;9.99869052e-01;9.99815265e-01;9.99741564e-01;9.99641485e-01;9.99506819e-01;9.99327263e-01;9.99090049e-01;9.98779552e-01;9.98376905e-01;9.97859636e-01;9.97201361e-01;9.96371561e-01;9.95335481e-01;9.94054185e-01;9.92484802e-01;9.90580978e-01;9.88293566e-01;9.85571532e-01;9.82363082e-01;9.78616968e-01;9.74283948e-01;9.69318348e-01;9.63679706e-01;9.57334471e-01;9.50257767e-01;9.42435252e-01;9.33865122e-01;9.24560329e-01;9.14551090e-01;9.03887708e-01;8.92643712e-01;8.80919201e-01;8.68844175e-01;8.56581444e-01;8.44328531e-01;8.32317802e-01;8.20813851e-01;8.10107221e-01;8.00503657e-01;7.92308655e-01;7.85807920e-01;7.81245453e-01;7.78802113e-01;7.78578125e-01;7.80582796e-01;7.84733541e-01;7.90864417e-01;7.98742409e-01;8.08088371e-01;8.18599090e-01;8.29967491e-01;8.41898980e-01;8.54123134e-01;8.66400832e-01;8.78527516e-01;8.90333542e-01;9.01682559e-01;9.12468748e-01;9.22613536e-01;9.32062235e-01;9.40780849e-01;9.48753181e-01;9.55978270e-01;9.62468119e-01;9.68245647e-01;9.73342815e-01;9.77798840e-01;9.81658486e-01;9.84970412e-01;9.87785583e-01;9.90155795e-01;9.92132330e-01;9.93764792e-01;9.95100156e-01;9.96182034e-01;9.97050174e-01;9.97740178e-01;9.98283407e-01;9.98707060e-01;9.99034367e-01;9.99284889e-01;9.99474869e-01;9.99617616e-01;9.99723893e-01;9.99802302e-01;9.99859628e-01;9.99901164e-01;9.99930990e-01;9.99952217e-01;9.99967192e-01;9.99977662e-01;9.99984920e-01;9.99989909e-01;9.99993312e-01;9.99995616e-01;9.99997172e-01;9.99998226e-01;9.99998954e-01;9.99999486e-01;9.99999918e-01
1.00000000e+00;9.99999229e-01;9.99998321e-01;9.99997123e-01;9.99995439e-01;9.99993009e-01;9.99989476e-01;9.99984348e-01;9.99976945e-01;9.99966334e-01;9.99951245e-01;9.99929967e-01;9.99900212e-01;9.99858957e-01;9.99802247e-01;9.99724961e-01;9.99620548e-01;9.99480714e-01;9.99295082e-01;9.99050822e-01;9.98732269e-01;9.98320531e-01;9.97793123e-01;9.97123652e-01;9.96281562e-01;9.95232005e-01;9.93935839e-01;9.92349795e-01;9.90426844e-01;9.88116755e-01;9.85366862e-01;9.82123012e-01;9.78330675e-01;9.73936173e-01;9.68887997e-01;9.63138166e-01;9.56643633e-01;9.49367732e-01;9.41281713e-01;9.32366438e-01;9.22614349e-01;9.12031815e-01;9.00642002e-01;8.88488361e-01;8.75638789e-01;8.62190431e-01;8.48274920e-01;8.34063663e-01;8.19772470e-01;8.05664487e-01;7.92050001e-01;7.79281431e-01;7.67741795e-01;7.57825473e-01;7.49911355e-01;7.44330461e-01;7.41332474e-01;7.41057311e-01;7.43518024e-01;7.48599153e-01;7.56070975e-01;7.65616125e-01;7.76862584e-01;7.89416699e-01;8.02891387e-01;8.16926951e-01;8.31204090e-01;8.45450087e-01;8.59439822e-01;8.72993339e-01;8.85971466e-01;8.98270588e-01;9.09817361e-01;9.20563799e-01;9.30482979e-01;9.39565421e-01;9.47816100e-01;9.55252007e-01;9.61900110e-01;9.67795621e-01;9.72980427e-01;9.77501636e-01;9.81410161e-01;9.84759355e-01;9.87603679e-01;9.89997453e-01;9.91993723e-01;9.93643274e-01;9.94993828e-01;9.96089439e-01;9.96970096e-01;9.97671511e-01;9.98225089e-01;9.98658042e-01;9.98993611e-01;9.99251378e-01;9.99447624e-01;9.99595715e-01;9.99706487e-01;9.99788623e-01;9.99848997e-01;9.99892993e-01;9.99924779e-01;9.99947549e-01;9.99963722e-01;9.99975114e-01;9.99983075e-01;9.99988597e-01;9.99992404e-01;9.99995023e-01;9.99996833e-01;9.99998111e-01;9.99999063e-01;9.99999850e-01
1.00000000e+00;9.99998646e-01;9.99997074e-01;9.99995037e-01;9.99992230e-01;9.99988255e-01;9.99982577e-01;9.99974472e-01;9.99962956e-01;9.99946702e-01;9.99923931e-01;9.99892285e-01;9.99848657e-01;9.99789007e-01;9.99708123e-01;9.99599360e-01;9.99454334e-01;9.99262583e-01;9.99011204e-01;9.98684467e-01;9.98263426e-01;9.97725550e-01;9.97044385e-01;9.96189293e-01;9.95125270e-01;9.93812906e-01;9.92208479e-01;9.90264231e-01;9.87928809e-01;9.85147894e-01;9.81864975e-01;9.78022259e-01;9.73561668e-01;9.68425877e-01;9.62559367e-01;9.55909464e-01;9.48427381e-01;9.40069290e-01;9.30797507e-01;9.20581920e-01;9.09401809e-01;8.97248245e-01;8.84127307e-01;8.70064300e-01;8.55109213e-01;8.39343533e-01;8.22888443e-01;8.05914189e-01;7.88650015e-01;7.71393465e-01;7.54517002e-01;7.38468872e-01;7.23764228e-01;7.10962318e-01;7.00627014e-01;6.93271848e-01;6.89296929e-01;6.88931248e-01;6.92196339e-01;6.98902729e-01;7.08680381e-01;7.21033342e-01;7.35403005e-01;7.51225490e-01;7.67974491e-01;7.85187282e-01;8.02476063e-01;8.19528702e-01;8.36102989e-01;8.52017675e-01;8.67142543e-01;8.81388866e-01;8.94700945e-01;9.07049017e-01;9.18423533e-01;9.28830706e-01;9.38289112e-01;9.46827146e-01;9.54481103e-01;9.61293681e-01;9.67312766e-01;9.72590335e-01;9.77181423e-01;9.81143076e-01;9.84533307e-01;9.87410048e-01;9.89830140e-01;9.91848410e-01;9.93516858e-01;9.94884003e-01;9.95994400e-01;9.96888338e-01;9.97601698e-01;9.98165986e-01;9.98608470e-01;9.98952443e-01;9.99217538e-01;9.99420097e-01;9.99573559e-01;9.99688842e-01;9.99774719e-01;9.99838157e-01;9.99884632e-01;9.99918399e-01;9.99942735e-01;9.99960134e-01;9.99972479e-01;9.99981178e-01;9.99987276e-01;9.99991543e-01;9.99994548e-01;9.99996712e-01;9.99998357e-01;9.99999736e-01
1.00000000e+00;9.99997705e-01;9.99995069e-01;9.99991712e-01;9.99987171e-01;9.99980854e-01;9.99971980e-01;9.99959506e-01;9.99942043e-01;9.99917745e-01;9.99884177e-01;9.99838151e-01;9.99775537e-01;9.99691029e-01;9.99577887e-01;9.99427629e-01;9.99229700e-01;9.98971106e-01;9.98636034e-01;9.98205459e-01;9.97656765e-01;9.96963403e-01;9.96094595e-01;9.95015134e-01;9.93685282e-01;9.92060810e-01;9.90093173e-01;9.87729857e-01;9.84914851e-01;9.81589267e-01;9.77692035e-01;9.73160654e-01;9.67931933e-01;9.61942688e-01;9.55130351e-01;9.47433482e-01;9.38792212e-01;9.29148668e-01;9.18447488e-01;9.06636572e-01;8.93668280e-01;8.79501318e-01;8.64103640e-01;8.47456749e-01;8.29561865e-01;8.10448539e-01;7.90186356e-01;7.68900451e-01;7.46791401e-01;7.24159619e-01;7.01433037e-01;6.79194241e-01;6.58198572e-01;6.39368297e-01;6.23742757e-01;6.12367340e-01;6.06124388e-01;6.05546550e-01;6.10684966e-01;6.21095866e-01;6.35952518e-01;6.54227205e-01;6.74868392e-01;6.96924630e-01;7.19605628e-01;7.42295187e-01;7.64536485e-01;7.86005883e-01;8.06484919e-01;8.25835111e-01;8.43977138e-01;8.60874490e-01;8.76521060e-01;8.90931963e-01;9.04136932e-01;9.16175682e-01;9.27094763e-01;9.36945496e-01;9.45782663e-01;9.53663681e-01;9.60648054e-01;9.66796941e-01;9.72172723e-01;9.76838508e-01;9.80857537e-01;9.84292508e-01;9.87204838e-01;9.89653910e-01;9.91696361e-01;9.93385450e-01;9.94770546e-01;9.95896761e-01;9.96804739e-01;9.97530589e-01;9.98105961e-01;9.98558229e-01;9.98910770e-01;9.99183297e-01;9.99392235e-01;9.99551111e-01;9.99670936e-01;9.99760580e-01;9.99827107e-01;9.99876086e-01;9.99911863e-01;9.99937799e-01;9.99956464e-01;9.99969812e-01;9.99979313e-01;9.99986072e-01;9.99990915e-01;9.99994468e-01;9.99997216e-01;9.99999552e-01
1.00000000e+00;9.99996226e-01;9.99991935e-01;9.99986557e-01;9.99979406e-01;9.99969622e-01;9.99956087e-01;9.99937339e-01;9.99911453e-01;9.99875915e-01;9.99827449e-01;9.99761833e-01;9.99673665e-01;9.99556100e-01;9.99400555e-01;9.99196370e-01;9.98930447e-01;9.98586871e-01;9.98146509e-01;9.97586633e-01;9.96880556e-01;9.95997320e-01;9.94901460e-01;9.93552859e-01;9.91906720e-01;9.89913663e-01;9.87519954e-01;9.84667850e-01;9.81296036e-01;9.77340115e-01;9.72733087e-01;9.67405767e-01;9.61287066e-01;9.54304077e-01;9.46381929e-01;9.37443371e-01;9.27408090e-01;9.16191798e-01;9.03705120e-01;8.89852365e-01;8.74530269e-01;8.57626795e-01;8.39020132e-01;8.18578008e-01;7.96157534e-01;7.71605860e-01;7.44762249e-01;7.15462672e-01;6.83549343e-01;6.48890390e-01;6.11421018e-01;5.71231050e-01;5.28751336e-01;4.85137699e-01;4.42974443e-01;4.07178163e-01;3.84968140e-01;3.82799605e-01;4.01399192e-01;4.35100142e-01;4.76470522e-01;5.20062895e-01;5.62895111e-01;6.03593472e-01;6.41621491e-01;6.76840612e-01;7.09293874e-01;7.39104034e-01;7.66425735e-01;7.91422744e-01;8.14256937e-01;8.35082965e-01;8.54045796e-01;8.71279836e-01;8.86908945e-01;9.01047043e-01;9.13799056e-01;9.25262092e-01;9.35526686e-01;9.44678051e-01;9.52797214e-01;9.59961977e-01;9.66247644e-01;9.71727495e-01;9.76472983e-01;9.80553690e-01;9.84037083e-01;9.86988118e-01;9.89468766e-01;9.91537520e-01;9.93248949e-01;9.94653325e-01;9.95796374e-01;9.96719150e-01;9.97458041e-01;9.98044890e-01;9.98507214e-01;9.98868508e-01;9.99148591e-01;9.99363991e-01;9.99528339e-01;9.99652751e-01;9.99746200e-01;9.99815852e-01;9.99867376e-01;9.99905211e-01;9.99932804e-01;9.99952809e-01;9.99967256e-01;9.99977691e-01;9.99985293e-01;9.99990967e-01;9.99995426e-01;9.99999261e-01
1.00000000e+00;9.99993963e-01;9.99987161e-01;9.99978757e-01;9.99967762e-01;9.99952950e-01;9.99932758e-01;9.99905168e-01;9.99867570e-01;9.99816594e-01;9.99747915e-01;9.99656029e-01;9.99533981e-01;9.99373076e-01;9.99162538e-01;9.98889153e-01;9.98536882e-01;9.98086464e-01;9.97515026e-01;9.96795707e-01;9.95897326e-01;9.94784113e-01;9.93415518e-01;9.91746122e-01;9.89725649e-01;9.87299090e-01;9.84406905e-01;9.80985283e-01;9.76966409e-01;9.72278650e-01;9.66846604e-01;9.60590899e-01;9.53427641e-01;9.45267407e-01;9.36013676e-01;9.25560547e-01;9.13789585e-01;9.00565541e-01;8.85730518e-01;8.69095901e-01;8.50430770e-01;8.29444432e-01;8.05758420e-01;7.78858039e-01;7.47999652e-01;7.12003989e-01;6.68655152e-01;6.12204696e-01;5.20870894e-01;3.14683184e-01;8.17186298e-02;3.27721102e-02;1.91260858e-02;1.33966478e-02;1.04924777e-02;8.94258402e-03;8.22681994e-03;8.16448701e-03;8.74163142e-03;1.00983844e-02;1.26603082e-02;1.76103421e-02;2.88179953e-02;6.48942886e-02;2.52673476e-01;4.92963978e-01;5.98057867e-01;6.58729412e-01;7.04026168e-01;7.41261095e-01;7.73032499e-01;8.00655173e-01;8.24937303e-01;8.46429819e-01;8.65533620e-01;8.82554253e-01;8.97732947e-01;9.11265707e-01;9.23315835e-01;9.34022588e-01;9.43507377e-01;9.51878326e-01;9.59233626e-01;9.65663971e-01;9.71254264e-01;9.76084726e-01;9.80231527e-01;9.83767049e-01;9.86759885e-01;9.89274666e-01;9.91371806e-01;9.93107242e-01;9.94532208e-01;9.95693098e-01;9.96631433e-01;9.97383927e-01;9.97982658e-01;9.98455327e-01;9.98825577e-01;9.99113359e-01;9.99335324e-01;9.99505221e-01;9.99634283e-01;9.99731595e-01;9.99804432e-01;9.99858568e-01;9.99898545e-01;9.99927906e-01;9.99949399e-01;9.99965150e-01;9.99976801e-01;9.99985637e-01;9.99992689e-01;9.99998817e-01
1.00000000e+00;9.99990577e-01;9.99980048e-01;9.99967211e-01;9.99950665e-01;9.99928699e-01;9.99899164e-01;9.99859328e-01;9.99805705e-01;9.99733856e-01;9.99638157e-01;9.99511536e-01;9.99345172e-01;9.99128163e-01;9.98847161e-01;9.98485984e-01;9.98025222e-01;9.97441825e-01;9.96708725e-01;9.95794477e-01;9.94662957e-01;9.93273133e-01;9.91578905e-01;9.89529041e-01;9.87067186e-01;9.84131927e-01;9.80656860e-01;9.76570612e-01;9.71796714e-01;9.66253216e-01;9.59851905e-01;9.52496952e-01;9.44082785e-01;9.34490884e-01;9.23585110e-01;9.11204907e-01;8.97155291e-01;8.81191528e-01;8.62993988e-01;8.42121065e-01;8.17899115e-01;7.89086869e-01;7.52650851e-01;6.99125991e-01;5.96605559e-01;3.56775734e-01;8.35010619e-02;3.03355398e-02;1.66358711e-02;1.10352532e-02;8.14879706e-03;6.44956760e-03;5.36617686e-03;4.64630139e-03;4.16745720e-03;3.86802399e-03;3.71785809e-03;3.70441151e-03;3.82664769e-03;4.09451768e-03;4.53384456e-03;5.19828789e-03;6.19449886e-03;7.73961918e-03;1.03137255e-02;1.51493167e-02;2.63059332e-02;6.46243953e-02;2.85571525e-01;5.63661606e-01;6.84315225e-01;7.43842930e-01;7.82568783e-01;8.12561609e-01;8.37572569e-01;8.59050572e-01;8.77742679e-01;8.94124612e-01;9.08535530e-01;9.21232690e-01;9.32419573e-01;9.42262691e-01;9.50902437e-01;9.58460427e-01;9.65044525e-01;9.70752309e-01;9.75673384e-01;9.79890877e-01;9.83482310e-01;9.86520060e-01;9.89071522e-01;9.91199113e-01;9.92960205e-01;9.94407059e-01;9.95586796e-01;9.96541454e-01;9.97308123e-01;9.97919159e-01;9.98402482e-01;9.98781911e-01;9.99077557e-01;9.99306212e-01;9.99481759e-01;9.99615561e-01;9.99716827e-01;9.99792954e-01;9.99849833e-01;9.99892120e-01;9.99923475e-01;9.99946767e-01;9.99964248e-01;9.99977707e-01;9.99988596e-01;9.99998150e-01
1.00000000e+00;9.99985615e-01;9.99969663e-01;9.99950451e-01;9.99926030e-01;9.99894053e-01;9.99851615e-01;9.99795075e-01;9.99719848e-01;9.99620171e-01;9.99488831e-01;9.99316868e-01;9.99093234e-01;9.98804429e-01;9.98434113e-01;9.97962694e-01;9.97366923e-01;9.96619488e-01;9.95688638e-01;9.94537855e-01;9.93125566e-01;9.91404934e-01;9.89323702e-01;9.86824093e-01;9.83842718e-01;9.80310450e-01;9.76152170e-01;9.71286274e-01;9.65623779e-01;9.59066819e-01;9.51506241e-01;9.42817886e-01;9.32856879e-01;9.21448624e-01;9.08373465e-01;8.93336129e-01;8.75890556e-01;8.55218604e-01;8.29417811e-01;7.93190907e-01;7.30712959e-01;5.96369781e-01;2.96401660e-01;6.38953439e-02;2.52511137e-02;1.42534948e-02;9.54006424e-03;7.04250330e-03;5.53929349e-03;4.55598064e-03;3.87550166e-03;3.38699332e-03;3.02956970e-03;2.76839693e-03;2.58333946e-03;2.46301142e-03;2.40138737e-03;2.39582926e-03;2.44611464e-03;2.55434967e-03;2.72575974e-03;2.97044285e-03;3.30641648e-03;3.76490291e-03;4.40022937e-03;5.31027054e-03;6.68338462e-03;8.92088848e-03;1.30170613e-02;2.20827847e-02;5.06670798e-02;2.21043084e-01;5.52812521e-01;7.11943766e-01;7.83642683e-01;8.23288420e-01;8.50565182e-01;8.72052032e-01;8.90058199e-01;9.05534332e-01;9.18975025e-01;9.30697259e-01;9.40932584e-01;9.49863085e-01;9.57638721e-01;9.64387256e-01;9.70220495e-01;9.75238334e-01;9.79531389e-01;9.83182651e-01;9.86268488e-01;9.88859198e-01;9.91019304e-01;9.92807700e-01;9.94277740e-01;9.95477333e-01;9.96449089e-01;9.97230519e-01;9.97854301e-01;9.98348606e-01;9.98737465e-01;9.99041166e-01;9.99276669e-01;9.99458010e-01;9.99596695e-01;9.99702077e-01;9.99781690e-01;9.99841567e-01;9.99886507e-01;9.99920323e-01;9.99946052e-01;9.99966140e-01;9.99982602e-01;9.99997172e-01
1.00000000e+00;9.99978478e-01;9.99954775e-01;9.99926549e-01;9.99891134e-01;9.99845360e-01;9.99785360e-01;9.99706348e-01;9.99602378e-01;9.99466066e-01;9.99288281e-01;9.99057806e-01;9.98760967e-01;9.98381235e-01;9.97898817e-01;9.97290230e-01;9.96527883e-01;9.95579684e-01;9.94408666e-01;9.92972667e-01;9.91224047e-01;9.89109451e-01;9.86569582e-01;9.83538954e-01;9.79945540e-01;9.75710209e-01;9.70745789e-01;9.64955521e-01;9.58230522e-01;9.50445575e-01;9.41451688e-01;9.31061264e-01;9.19013328e-01;9.04879970e-01;8.87794389e-01;8.65644517e-01;8.32723901e-01;7.73205045e-01;6.44884855e-01;3.58882577e-01;7.67254320e-02;2.74426448e-02;1.47889733e-02;9.62807275e-03;6.96899591e-03;5.39540092e-03;4.37559837e-03;3.67145399e-03;3.16256033e-03;2.78250419e-03;2.49229545e-03;2.26806368e-03;2.09486240e-03;1.96330744e-03;1.86761253e-03;1.80435545e-03;1.77166634e-03;1.76870872e-03;1.79541142e-03;1.85244422e-03;1.94143707e-03;2.06544727e-03;2.22970602e-03;2.44275070e-03;2.71820510e-03;3.07778045e-03;3.55672601e-03;4.21448824e-03;5.15731843e-03;6.59125152e-03;8.96370980e-03;1.34182120e-02;2.37180547e-02;5.91804361e-02;2.79897172e-01;6.03754010e-01;7.55160039e-01;8.23767716e-01;8.60218422e-01;8.83876722e-01;9.01740469e-01;9.16372136e-01;9.28794629e-01;9.39492286e-01;9.48748825e-01;9.56762690e-01;9.63689037e-01;9.69657092e-01;9.74778598e-01;9.79152494e-01;9.82867720e-01;9.86004925e-01;9.88637503e-01;9.90832216e-01;9.92649576e-01;9.94144109e-01;9.95364578e-01;9.96354222e-01;9.97151021e-01;9.97788015e-01;9.98293662e-01;9.98692235e-01;9.99004233e-01;9.99246801e-01;9.99434154e-01;9.99577968e-01;9.99687764e-01;9.99771250e-01;9.99834637e-01;9.99882921e-01;9.99920134e-01;9.99949571e-01;9.99973984e-01;9.99995764e-01
1.00000000e+00;9.99968384e-01;9.99933780e-01;9.99893004e-01;9.99842461e-01;9.99777933e-01;9.99694339e-01;9.99585473e-01;9.99443720e-01;9.99259731e-01;9.99022080e-01;9.98716882e-01;9.98327393e-01;9.97833579e-01;9.97211692e-01;9.96433825e-01;9.95467499e-01;9.94275252e-01;9.92814274e-01;9.91036053e-01;9.88886045e-01;9.86303324e-01;9.83220139e-01;9.79561304e-01;9.75243217e-01;9.70172206e-01;9.64241557e-01;9.57325602e-01;9.49266563e-01;9.39841803e-01;9.28675946e-01;9.14997225e-01;8.96960456e-01;8.69799538e-01;8.20961814e-01;7.18197854e-01;4.87947950e-01;1.30569080e-01;3.61021409e-02;1.74316035e-02;1.07169032e-02;7.48619697e-03;5.65381633e-03;4.49933293e-03;3.71723997e-03;3.15880551e-03;2.74407401e-03;2.42676353e-03;2.17854642e-03;1.98135690e-03;1.82335097e-03;1.69665348e-03;1.59602909e-03;1.51805029e-03;1.46054279e-03;1.42219583e-03;1.40228373e-03;1.40047908e-03;1.41675394e-03;1.45137076e-03;1.50496341e-03;1.57870645e-03;1.67457434e-03;1.79570598e-03;1.94691979e-03;2.13547692e-03;2.37228559e-03;2.67391915e-03;3.06619441e-03;3.59089932e-03;4.31933160e-03;5.38194598e-03;7.04077932e-03;9.89443832e-03;1.55935908e-02;3.03008442e-02;9.41153531e-02;4.17804285e-01;6.85643559e-01;8.06326366e-01;8.62403376e-01;8.92500568e-01;9.11830754e-01;9.26178084e-01;9.37764477e-01;9.47499810e-01;9.55811112e-01;9.62941654e-01;9.69058543e-01;9.74292450e-01;9.78753266e-01;9.82536970e-01;9.85729018e-01;9.88406185e-01;9.90637649e-01;9.92485666e-01;9.94006023e-01;9.95248414e-01;9.96256762e-01;9.97069568e-01;9.97720278e-01;9.98237679e-01;9.98646319e-01;9.98966936e-01;9.99216900e-01;9.99410634e-01;9.99560026e-01;9.99674809e-01;9.99762920e-01;9.99830823e-01;9.99883801e-01;9.99926227e-01;9.99961800e-01;9.99993771e-01
1.00000000e+00;9.99954321e-01;9.99904614e-01;9.99846606e-01;9.99775520e-01;9.99685816e-01;9.99570902e-01;9.99422826e-01;9.99231943e-01;9.98986552e-01;9.98672502e-01;9.98272782e-01;9.97767079e-01;9.97131333e-01;9.96337279e-01;9.95352001e-01;9.94137489e-01;9.92650217e-01;9.90840721e-01;9.88653156e-01;9.86024781e-01;9.82885255e-01;9.79155494e-01;9.74745563e-01;9.69550223e-01;9.63438494e-01;9.56227410e-01;9.47613160e-01;9.36987761e-01;9.22952397e-01;9.02044255e-01;8.65487815e-01;7.91272161e-01;6.27239303e-01;2.88818814e-01;5.92507384e-02;2.32601885e-02;1.29884056e-02;8.58851156e-03;6.25932750e-03;4.85681016e-03;3.93620210e-03;3.29358111e-03;2.82398891e-03;2.46858217e-03;2.19214042e-03;1.97248071e-03;1.79506882e-03;1.65009732e-03;1.53081660e-03;1.43253676e-03;1.35200342e-03;1.28698788e-03;1.23600277e-03;1.19809402e-03;1.17268335e-03;1.15945008e-03;1.15824951e-03;1.16906928e-03;1.19202538e-03;1.22739797e-03;1.27570551e-03;1.33781566e-03;1.41509437e-03;1.50960230e-03;1.62436087e-03;1.76373152e-03;1.93398718e-03;2.14421757e-03;2.40782985e-03;2.74515070e-03;3.18817222e-03;3.78974759e-03;4.64279657e-03;5.92443716e-03;8.01095386e-03;1.18337635e-02;2.03015932e-02;4.69463678e-02;2.10328481e-01;5.75685526e-01;7.68122548e-01;8.54747031e-01;8.96424175e-01;9.19493681e-01;9.34522200e-01;9.45677583e-01;9.54630088e-01;9.62091532e-01;9.68406040e-01;9.73773050e-01;9.78331027e-01;9.82189225e-01;9.85440164e-01;9.88164881e-01;9.90435358e-01;9.92315788e-01;9.93863350e-01;9.95128748e-01;9.96156662e-01;9.96986170e-01;9.97651174e-01;9.98180833e-01;9.98600011e-01;9.98929735e-01;9.99187641e-01;9.99388417e-01;9.99544222e-01;9.99665083e-01;9.99759263e-01;9.99833599e-01;9.99893821e-01;9.99944834e-01;9.99990992e-01
1.00000000e+00;9.99935002e-01;9.99864647e-01;9.99783279e-01;9.99684633e-01;9.99561518e-01;9.99405479e-01;9.99206436e-01;9.98952305e-01;9.98628582e-01;9.98217914e-01;9.97699644e-01;9.97049340e-01;9.96238323e-01;9.95233179e-01;9.93995282e-01;9.92480302e-01;9.90637683e-01;9.88410021e-01;9.85732176e-01;9.82529721e-01;9.78715697e-01;9.74183039e-01;9.68785713e-01;9.62290480e-01;9.54252506e-01;9.43695923e-01;9.28302799e-01;9.02389352e-01;8.51993526e-01;7.43687988e-01;5.05742690e-01;1.36683812e-01;3.64670712e-02;1.73002968e-02;1.05194419e-02;7.28743669e-03;5.46536577e-03;4.32190341e-03;3.54907751e-03;2.99769957e-03;2.58782757e-03;2.27323547e-03;2.02555911e-03;1.82655407e-03;1.66403452e-03;1.52961607e-03;1.41739984e-03;1.32317352e-03;1.24390823e-03;1.17742998e-03;1.12219600e-03;1.07713518e-03;1.04152816e-03;1.01491346e-03;9.97012656e-04;9.87672572e-04;9.86824630e-04;9.94462999e-04;1.01064258e-03;1.03549697e-03;1.06927543e-03;1.11239741e-03;1.16552386e-03;1.22964692e-03;1.30620380e-03;1.39722687e-03;1.50555188e-03;1.63512109e-03;1.79144400e-03;1.98232352e-03;2.21904337e-03;2.51838707e-03;2.90623369e-03;3.42432715e-03;4.14392377e-03;5.19577544e-03;6.84373371e-03;9.69449156e-03;1.54367828e-02;3.04713221e-02;9.76654171e-02;4.34259183e-01;7.09607278e-01;8.36580069e-01;8.94956608e-01;9.24243027e-01;9.41118311e-01;9.52389724e-01;9.60826796e-01;9.67584480e-01;9.73178487e-01;9.77870587e-01;9.81818906e-01;9.85136226e-01;9.87912701e-01;9.90224920e-01;9.92139723e-01;9.93715978e-01;9.95005553e-01;9.96053982e-01;9.96900992e-01;9.97580999e-01;9.98123593e-01;9.98554015e-01;9.98893639e-01;9.99160444e-01;9.99369466e-01;9.99533241e-01;9.99662218e-01;9.99765147e-01;9.99849444e-01;9.99921534e-01;9.99987170e-01
1.00000000e+00;9.99908797e-01;9.99810561e-01;9.99697897e-01;9.99562683e-01;9.99395689e-01;9.99186185e-01;9.98921524e-01;9.98586704e-01;9.98163914e-01;9.97632051e-01;9.96966226e-01;9.96137259e-01;9.95111150e-01;9.93848533e-01;9.92304066e-01;9.90425650e-01;9.88153217e-01;9.85416389e-01;9.82129238e-01;9.78177642e-01;9.73387775e-01;9.67447021e-01;9.59706014e-01;9.48687462e-01;9.30882335e-01;8.97849923e-01;8.29454083e-01;6.79607023e-01;3.65029716e-01;7.45255143e-02;2.61906523e-02;1.39236805e-02;8.95630652e-03;6.41027527e-03;4.90879428e-03;3.93725647e-03;3.26593649e-03;2.77886075e-03;2.41194030e-03;2.12721666e-03;1.90094313e-03;1.71759418e-03;1.56664802e-03;1.44076268e-03;1.33469447e-03;1.24463199e-03;1.16777244e-03;1.10204388e-03;1.04591752e-03;9.98276444e-04;9.58319827e-04;9.25489727e-04;8.99412505e-04;8.79850596e-04;8.66662760e-04;8.59772711e-04;8.59146904e-04;8.64782509e-04;8.76706311e-04;8.94984581e-04;9.19743338e-04;9.51197964e-04;9.89691309e-04;1.03574014e-03;1.09009142e-03;1.15379203e-03;1.22827927e-03;1.31550363e-03;1.41810302e-03;1.53965895e-03;1.68508499e-03;1.86123363e-03;2.07787511e-03;2.34933487e-03;2.69735421e-03;3.15635493e-03;3.78376385e-03;4.68192186e-03;6.04949133e-03;8.31919363e-03;1.26015697e-02;2.25704021e-02;5.72387386e-02;2.81668590e-01;6.32789653e-01;8.08167574e-01;8.87977642e-01;9.25907349e-01;9.45841129e-01;9.57836109e-01;9.66073503e-01;9.72305729e-01;9.77293976e-01;9.81396475e-01;9.84806110e-01;9.87645480e-01;9.90004768e-01;9.91956897e-01;9.93563752e-01;9.94878908e-01;9.95948987e-01;9.96814499e-01;9.97510471e-01;9.98067006e-01;9.98509809e-01;9.98860699e-01;9.99138109e-01;9.99357564e-01;9.99532146e-01;9.99672935e-01;9.99789429e-01;9.99889942e-01;9.99981982e-01
