1.00000000e+00;1.00000000e+00;9.99999997e-01;9.99999953e-01;9.99999455e-01;9.99994752e-01;9.99958542e-01;9.99734049e-01;9.98636897e-01;9.94544494e-01;9.83474682e-01;9.63597407e-01;9.44487491e-01;9.44487491e-01;9.63597407e-01;9.83474682e-01;9.94544494e-01;9.98636897e-01;9.99734049e-01;9.99958542e-01;9.99994752e-01;9.99999455e-01;9.99999953e-01;9.99999997e-01;1.00000000e+00;1.00000000e+00
1.00000000e+00;9.99999999e-01;9.99999989e-01;9.99999873e-01;9.99998725e-01;9.99989305e-01;9.99925538e-01;9.99574700e-01;9.98039535e-01;9.92867043e-01;9.80098450e-01;9.58873382e-01;9.39583148e-01;9.39583148e-01;9.58873382e-01;9.80098450e-01;9.92867043e-01;9.98039535e-01;9.99574700e-01;9.99925538e-01;9.99989305e-01;9.99998725e-01;9.99999873e-01;9.99999989e-01;9.99999999e-01;1.00000000e+00
1.00000000e+00;9.99999998e-01;9.99999970e-01;9.99999693e-01;9.99997290e-01;9.99979822e-01;9.99874187e-01;9.99351000e-01;9.97274850e-01;9.90881800e-01;9.76320966e-01;9.53679610e-01;9.34050411e-01;9.34050411e-01;9.53679610e-01;9.76320966e-01;9.90881800e-01;9.97274850e-01;9.99351000e-01;9.99874187e-01;9.99979822e-01;9.99997290e-01;9.99999693e-01;9.99999970e-01;9.99999998e-01;1.00000000e+00
1.00000000e+00;9.99999993e-01;9.99999926e-01;9.99999323e-01;9.99994665e-01;9.99964224e-01;9.99797673e-01;9.99046551e-01;9.96315160e-01;9.88554218e-01;9.72094766e-01;9.47941800e-01;9.27816379e-01;9.27816379e-01;9.47941800e-01;9.72094766e-01;9.88554218e-01;9.96315160e-01;9.99046551e-01;9.99797673e-01;9.99964224e-01;9.99994665e-01;9.99999323e-01;9.99999926e-01;9.99999993e-01;1.00000000e+00
1.00000000e+00;9.99999983e-01;9.99999832e-01;9.99998616e-01;9.99990129e-01;9.99939720e-01;9.99687598e-01;9.98642481e-01;9.95129699e-01;9.85844912e-01;9.67364454e-01;9.41576610e-01;9.20792530e-01;9.20792530e-01;9.41576610e-01;9.67364454e-01;9.85844912e-01;9.95129699e-01;9.98642481e-01;9.99687598e-01;9.99939720e-01;9.99990129e-01;9.99998616e-01;9.99999832e-01;9.99999983e-01;1.00000000e+00
1.00000000e+00;9.99999959e-01;9.99999646e-01;9.99997340e-01;9.99982661e-01;9.99902660e-01;9.99533763e-01;9.98117155e-01;9.93684145e-01;9.82708919e-01;9.62065447e-01;9.34488250e-01;9.12870605e-01;9.12870605e-01;9.34488250e-01;9.62065447e-01;9.82708919e-01;9.93684145e-01;9.98117155e-01;9.99533763e-01;9.99902660e-01;9.99982661e-01;9.99997340e-01;9.99999646e-01;9.99999959e-01;1.00000000e+00
1.00000000e+00;9.99999912e-01;9.99999297e-01;9.99995149e-01;9.99970844e-01;9.99848365e-01;9.99323916e-01;9.97445841e-01;9.91940080e-01;9.79094785e-01;9.56122085e-01;9.26564018e-01;9.03916674e-01;9.03916674e-01;9.26564018e-01;9.56122085e-01;9.79094785e-01;9.91940080e-01;9.97445841e-01;9.99323916e-01;9.99848365e-01;9.99970844e-01;9.99995149e-01;9.99999297e-01;9.99999912e-01;1.00000000e+00
1.00000000e+00;9.99999819e-01;9.99998673e-01;9.99991539e-01;9.99952771e-01;9.99770930e-01;9.99043473e-01;9.96600330e-01;9.89854383e-01;9.74943358e-01;9.49444880e-01;9.17668224e-01;8.93762457e-01;8.93762457e-01;9.17668224e-01;9.49444880e-01;9.74943358e-01;9.89854383e-01;9.96600330e-01;9.99043473e-01;9.99770930e-01;9.99952771e-01;9.99991539e-01;9.99998673e-01;9.99999819e-01;1.00000000e+00
1.00000000e+00;9.99999649e-01;9.99997607e-01;9.99985795e-01;9.99925915e-01;9.99663010e-01;9.98675191e-01;9.95548500e-01;9.87378496e-01;9.70186162e-01;9.41926532e-01;9.07633552e-01;8.82192400e-01;8.82192400e-01;9.07633552e-01;9.41926532e-01;9.70186162e-01;9.87378496e-01;9.95548500e-01;9.98675191e-01;9.99663010e-01;9.99925915e-01;9.99985795e-01;9.99997607e-01;9.99999649e-01;1.00000000e+00
1.00000000e+00;9.99999349e-01;9.99995850e-01;9.99976931e-01;9.99886997e-01;9.99515565e-01;9.98198817e-01;9.94253821e-01;9.84457510e-01;9.64743121e-01;9.33436156e-01;8.96248420e-01;8.68923938e-01;8.68923938e-01;8.96248420e-01;9.33436156e-01;9.64743121e-01;9.84457510e-01;9.94253821e-01;9.98198817e-01;9.99515565e-01;9.99886997e-01;9.99976931e-01;9.99995850e-01;9.99999349e-01;1.00000000e+00
1.00000000e+00;9.99998840e-01;9.99993042e-01;9.99963613e-01;9.99831814e-01;9.99317581e-01;9.97590678e-01;9.92674778e-01;9.81028977e-01;9.58519335e-01;9.23810768e-01;8.83237812e-01;8.53576298e-01;8.53576298e-01;8.83237812e-01;9.23810768e-01;9.58519335e-01;9.81028977e-01;9.92674778e-01;9.97590678e-01;9.99317581e-01;9.99831814e-01;9.99963613e-01;9.99993042e-01;9.99998840e-01;1.00000000e+00
1.00000000e+00;9.99998002e-01;9.99988678e-01;9.99944061e-01;9.99755049e-01;9.99055747e-01;9.96823229e-01;9.90764178e-01;9.77021304e-01;9.51400403e-01;9.12842465e-01;8.68233083e-01;8.35619032e-01;8.35619032e-01;8.68233083e-01;9.12842465e-01;9.51400403e-01;9.77021304e-01;9.90764178e-01;9.96823229e-01;9.99055747e-01;9.99755049e-01;9.99944061e-01;9.99988678e-01;9.99998002e-01;1.00000000e+00
1.00000000e+00;9.99996663e-01;9.99982063e-01;9.99915943e-01;9.99650051e-01;9.98714093e-01;9.95864538e-01;9.88468301e-01;9.72351498e-01;9.43245506e-01;9.00258538e-01;8.50722192e-01;8.14282419e-01;8.14282419e-01;8.50722192e-01;9.00258538e-01;9.43245506e-01;9.72351498e-01;9.88468301e-01;9.95864538e-01;9.98714093e-01;9.99650051e-01;9.99915943e-01;9.99982063e-01;9.99996663e-01;1.00000000e+00
1.00000000e+00;9.99994579e-01;9.99972250e-01;9.99876237e-01;9.99508576e-01;9.98273580e-01;9.94677691e-01;9.85725796e-01;9.66921930e-01;9.33876934e-01;8.85689441e-01;8.29962980e-01;7.88390274e-01;7.88390274e-01;8.29962980e-01;8.85689441e-01;9.33876934e-01;9.66921930e-01;9.85725796e-01;9.94677691e-01;9.98273580e-01;9.99508576e-01;9.99876237e-01;9.99972250e-01;9.99994579e-01;1.00000000e+00
1.00000000e+00;9.99991406e-01;9.99957972e-01;9.99821078e-01;9.99320493e-01;9.97711641e-01;9.93220103e-01;9.82466199e-01;9.60615530e-01;9.23063727e-01;8.68614630e-01;8.04821006e-01;7.56018073e-01;7.56018073e-01;8.04821006e-01;8.68614630e-01;9.23063727e-01;9.60615530e-01;9.82466199e-01;9.93220103e-01;9.97711641e-01;9.99320493e-01;9.99821078e-01;9.99957972e-01;9.99991406e-01;1.00000000e+00
1.00000000e+00;9.99986676e-01;9.99937561e-01;9.99745567e-01;9.99073450e-01;9.97001649e-01;9.91442677e-01;9.78607862e-01;9.53288492e-01;9.10495088e-01;8.48265070e-01;7.73436735e-01;7.13699975e-01;7.13699975e-01;7.73436735e-01;8.48265070e-01;9.10495088e-01;9.53288492e-01;9.78607862e-01;9.91442677e-01;9.97001649e-01;9.99073450e-01;9.99745567e-01;9.99937561e-01;9.99986676e-01;1.00000000e+00
1.00000000e+00;9.99979752e-01;9.99908838e-01;9.99643559e-01;9.98752481e-01;9.96112325e-01;9.89288755e-01;9.74054924e-01;9.44758805e-01;8.95734842e-01;8.23432428e-01;7.32448823e-01;6.54213683e-01;6.54213683e-01;7.32448823e-01;8.23432428e-01;8.95734842e-01;9.44758805e-01;9.74054924e-01;9.89288755e-01;9.96112325e-01;9.98752481e-01;9.99643559e-01;9.99908838e-01;9.99979752e-01;1.00000000e+00
1.00000000e+00;9.99969787e-01;9.99868992e-01;9.99507400e-01;9.98339569e-01;9.95007035e-01;9.86692732e-01;9.68692722e-01;9.34787465e-01;8.78137635e-01;7.92049430e-01;6.74799048e-01;5.58166000e-01;5.58166000e-01;6.74799048e-01;7.92049430e-01;8.78137635e-01;9.34787465e-01;9.68692722e-01;9.86692732e-01;9.95007035e-01;9.98339569e-01;9.99507400e-01;9.99868992e-01;9.99969787e-01;1.00000000e+00
1.00000000e+00;9.99955662e-01;9.99814432e-01;9.99327637e-01;9.97813140e-01;9.93642962e-01;9.83578137e-01;9.62380567e-01;9.23045833e-01;8.56677882e-01;7.50086710e-01;5.81143537e-01;3.32891891e-01;3.32891891e-01;5.81143537e-01;7.50086710e-01;8.56677882e-01;9.23045833e-01;9.62380567e-01;9.83578137e-01;9.93642962e-01;9.97813140e-01;9.99327637e-01;9.99814432e-01;9.99955662e-01;1.00000000e+00
1.00000000e+00;9.99935920e-01;9.99740608e-01;9.99092669e-01;9.97147479e-01;9.91970081e-01;9.79854821e-01;9.54939762e-01;9.09053687e-01;8.29537095e-01;6.87518844e-01;3.46483490e-01;-1.15617319e+00;-1.15617319e+00;3.46483490e-01;6.87518844e-01;8.29537095e-01;9.09053687e-01;9.54939762e-01;9.79854821e-01;9.91970081e-01;9.97147479e-01;9.99092669e-01;9.99740608e-01;9.99935920e-01;1.00000000e+00
1.00000000e+00;9.99908678e-01;9.99641806e-01;9.98788351e-01;9.96312049e-01;9.89929833e-01;9.75414583e-01;9.46132203e-01;8.92041610e-01;7.92653228e-01;5.50135394e-01;-2.89472445e+00;-7.63624173e-01;-7.63624173e-01;-2.89472445e+00;5.50135394e-01;7.92653228e-01;8.92041610e-01;9.46132203e-01;9.75414583e-01;9.89929833e-01;9.96312049e-01;9.98788351e-01;9.99641806e-01;9.99908678e-01;1.00000000e+00
1.00000000e+00;9.99871525e-01;9.99510895e-01;9.98397529e-01;9.95270687e-01;9.87453301e-01;9.70123861e-01;9.35616051e-01;8.70460552e-01;7.20862119e-01;-5.16098235e-01;-5.78151009e-01;-7.67512200e-01;-7.67512200e-01;-5.78151009e-01;-5.16098235e-01;7.20862119e-01;8.70460552e-01;9.35616051e-01;9.70123861e-01;9.87453301e-01;9.95270687e-01;9.98397529e-01;9.99510895e-01;9.99871525e-01;1.00000000e+00
1.00000000e+00;9.99821403e-01;9.99339045e-01;9.97899499e-01;9.93980609e-01;9.84458471e-01;9.63809414e-01;9.22767533e-01;8.36057586e-01;5.09987933e-01;-5.32629033e-01;-6.28567163e-01;-6.79104163e-01;-6.79104163e-01;-6.28567163e-01;-5.32629033e-01;5.09987933e-01;8.36057586e-01;9.22767533e-01;9.63809414e-01;9.84458471e-01;9.93980609e-01;9.97899499e-01;9.99339045e-01;9.99821403e-01;1.00000000e+00
1.00000000e+00;9.99754463e-01;9.99115382e-01;9.97269376e-01;9.92391111e-01;9.80845299e-01;9.56200260e-01;9.05567270e-01;7.71201415e-01;-9.83983115e-02;-5.50546787e-01;-6.31518115e-01;-6.50657636e-01;-6.50657636e-01;-6.31518115e-01;-5.50546787e-01;-9.83983115e-02;7.71201415e-01;9.05567270e-01;9.56200260e-01;9.80845299e-01;9.92391111e-01;9.97269376e-01;9.99115382e-01;9.99754463e-01;1.00000000e+00
1.00000000e+00;9.99665891e-01;9.98826592e-01;9.96477325e-01;9.90441566e-01;9.76479922e-01;9.46731699e-01;8.78845424e-01;5.64494310e-01;-8.60049997e-01;-6.53531430e-01;-6.33230788e-01;-6.42505787e-01;-6.42505787e-01;-6.33230788e-01;-6.53531430e-01;-8.60049996e-01;5.64494310e-01;8.78845424e-01;9.46731699e-01;9.76479922e-01;9.90441566e-01;9.96477325e-01;9.98826592e-01;9.99665891e-01;1.00000000e+00
1.00000000e+00;9.99549706e-01;9.98456454e-01;9.95487551e-01;9.88056972e-01;9.71150333e-01;9.33823663e-01;8.22443008e-01;1.20066726e-01;-5.98421582e-01;-6.52292117e-01;-6.40914885e-01;-6.40812063e-01;-6.40812063e-01;-6.40914885e-01;-6.52292117e-01;-5.98421582e-01;1.20066726e-01;8.22443008e-01;9.33823663e-01;9.71150333e-01;9.88056972e-01;9.95487551e-01;9.98456454e-01;9.99549706e-01;1.00000000e+00
1.00000000e+00;9.99398525e-01;9.97985256e-01;9.94256665e-01;9.85135866e-01;9.64394902e-01;9.13196251e-01;6.69401737e-01;-5.76747306e-01;-6.21782003e-01;-6.38005549e-01;-6.41267975e-01;-6.40816636e-01;-6.40816636e-01;-6.41267975e-01;-6.38005549e-01;-6.21782003e-01;-5.76747306e-01;6.69401737e-01;9.13196251e-01;9.64394902e-01;9.85135866e-01;9.94256665e-01;9.97985256e-01;9.99398525e-01;1.00000000e+00
1.00000000e+00;9.99203273e-01;9.97389031e-01;9.92730108e-01;9.81512706e-01;9.55023817e-01;8.71940156e-01;4.33177563e-01;-5.36426600e-01;-6.28713862e-01;-6.38941148e-01;-6.40629931e-01;-6.40783041e-01;-6.40783041e-01;-6.40629931e-01;-6.38941148e-01;-6.28713862e-01;-5.36426600e-01;4.33177563e-01;8.71940155e-01;9.55023817e-01;9.81512706e-01;9.92730108e-01;9.97389031e-01;9.99203273e-01;1.00000000e+00
1.00000000e+00;9.98952828e-01;9.96638270e-01;9.90832611e-01;9.76844639e-01;9.40468996e-01;7.95114034e-01;-8.20142060e-01;-5.60270365e-01;-6.29537543e-01;-6.39304896e-01;-6.40575554e-01;-6.40739958e-01;-6.40739958e-01;-6.40575554e-01;-6.39304896e-01;-6.29537543e-01;-5.60270365e-01;-8.20142060e-01;7.95114034e-01;9.40468996e-01;9.76844639e-01;9.90832611e-01;9.96638270e-01;9.98952828e-01;1.00000000e+00
1.00000000e+00;9.98633515e-01;9.95695192e-01;9.88443765e-01;9.70458909e-01;9.12833381e-01;5.81482221e-01;-5.57882699e-01;-6.33568069e-01;-6.35355619e-01;-6.39512839e-01;-6.40585183e-01;-6.40726900e-01;-6.40726900e-01;-6.40585183e-01;-6.39512839e-01;-6.35355619e-01;-6.33568069e-01;-5.57882699e-01;5.81482221e-01;9.12833381e-01;9.70458909e-01;9.88443765e-01;9.95695192e-01;9.98633515e-01;1.00000000e+00
1.00000000e+00;9.98228243e-01;9.94507798e-01;9.85342688e-01;9.60417693e-01;8.60271626e-01;2.40854027e-01;-5.43482827e-01;-6.30334954e-01;-6.38871043e-01;-6.40157778e-01;-6.40620623e-01;-6.40724878e-01;-6.40724878e-01;-6.40620623e-01;-6.40157778e-01;-6.38871043e-01;-6.30334954e-01;-5.43482827e-01;2.40854027e-01;8.60271626e-01;9.60417693e-01;9.85342688e-01;9.94507798e-01;9.98228243e-01;1.00000000e+00
1.00000000e+00;9.97714831e-01;9.92994343e-01;9.81053890e-01;9.43581860e-01;7.24037106e-01;-5.26291472e-01;-6.10463005e-01;-6.30778194e-01;-6.39378765e-01;-6.40472043e-01;-6.40677258e-01;-6.40728976e-01;-6.40728976e-01;-6.40677258e-01;-6.40472043e-01;-6.39378765e-01;-6.30778194e-01;-6.10463005e-01;-5.26291472e-01;7.24037106e-01;9.43581860e-01;9.81053890e-01;9.92994343e-01;9.97714831e-01;1.00000000e+00
1.00000000e+00;9.97062089e-01;9.91011503e-01;9.74548059e-01;9.08471445e-01;5.23649870e-01;-5.32265226e-01;-6.24657034e-01;-6.36646332e-01;-6.39784843e-01;-6.40569369e-01;-6.40708554e-01;-6.40734641e-01;-6.40734641e-01;-6.40708554e-01;-6.40569369e-01;-6.39784843e-01;-6.36646332e-01;-6.24657034e-01;-5.32265226e-01;5.23649870e-01;9.08471445e-01;9.74548059e-01;9.91011503e-01;9.97062089e-01;1.00000000e+00
1.00000000e+00;9.96221443e-01;9.88262667e-01;9.63617827e-01;8.48009273e-01;7.49427446e-03;-5.48529647e-01;-6.28226293e-01;-6.38564476e-01;-6.40248202e-01;-6.40636503e-01;-6.40722308e-01;-6.40738360e-01;-6.40738360e-01;-6.40722308e-01;-6.40636503e-01;-6.40248202e-01;-6.38564476e-01;-6.28226293e-01;-5.48529647e-01;7.49427435e-03;8.48009273e-01;9.63617827e-01;9.88262667e-01;9.96221443e-01;1.00000000e+00
1.00000000e+00;9.95106278e-01;9.84192132e-01;9.44401857e-01;7.36386336e-01;-3.70291963e-03;-5.74709895e-01;-6.31440291e-01;-6.39228225e-01;-6.40466238e-01;-6.40684247e-01;-6.40730893e-01;-6.40740411e-01;-6.40740411e-01;-6.40730893e-01;-6.40684247e-01;-6.40466238e-01;-6.39228225e-01;-6.31440291e-01;-5.74709895e-01;-3.70291975e-03;7.36386336e-01;9.44401857e-01;9.84192132e-01;9.95106278e-01;1.00000000e+00
1.00000000e+00;9.93559371e-01;9.77742681e-01;9.13172723e-01;6.11520207e-01;8.45361699e-03;-5.77033072e-01;-6.33079248e-01;-6.39650149e-01;-6.40562828e-01;-6.40709229e-01;-6.40736282e-01;-6.40741643e-01;-6.40741643e-01;-6.40736282e-01;-6.40709229e-01;-6.40562828e-01;-6.39650149e-01;-6.33079248e-01;-5.77033072e-01;8.45361700e-03;6.11520207e-01;9.13172723e-01;9.77742681e-01;9.93559371e-01;1.00000000e+00
1.00000000e+00;9.91302642e-01;9.67664773e-01;8.67965247e-01;4.14986818e-01;-8.60712093e-04;-5.77202689e-01;-6.33463313e-01;-6.39839348e-01;-6.40613807e-01;-6.40721676e-01;-6.40739228e-01;-6.40742383e-01;-6.40742383e-01;-6.40739228e-01;-6.40721676e-01;-6.40613807e-01;-6.39839348e-01;-6.33463313e-01;-5.77202689e-01;-8.60712099e-04;4.14986818e-01;8.67965247e-01;9.67664773e-01;9.91302642e-01;1.00000000e+00
1.00000000e+00;9.87935697e-01;9.52335393e-01;7.91009222e-01;-8.09854283e-01;-4.52140791e-02;-5.78272736e-01;-6.33590896e-01;-6.39902326e-01;-6.40636955e-01;-6.40727969e-01;-6.40740767e-01;-6.40742800e-01;-6.40742800e-01;-6.40740767e-01;-6.40727969e-01;-6.40636955e-01;-6.39902326e-01;-6.33590896e-01;-5.78272736e-01;-4.52140791e-02;-8.09854284e-01;7.91009222e-01;9.52335393e-01;9.87935697e-01;1.00000000e+00
1.00000000e+00;9.82845133e-01;9.24288779e-01;5.81468905e-01;-5.23287730e-01;-1.73300165e+00;-5.98017523e-01;-6.33837426e-01;-6.39927603e-01;-6.40646050e-01;-6.40730881e-01;-6.40741549e-01;-6.40743025e-01;-6.40743025e-01;-6.40741549e-01;-6.40730881e-01;-6.40646050e-01;-6.39927603e-01;-6.33837426e-01;-5.98017523e-01;-1.73300164e+00;-5.23287730e-01;5.81468904e-01;9.24288779e-01;9.82845133e-01;1.00000000e+00
1.00000000e+00;9.74217689e-01;8.72279532e-01;2.43499311e-01;-5.86085967e-01;-8.92027428e-01;-6.93657561e-01;-6.41370003e-01;-6.40023842e-01;-6.40650447e-01;-6.40732127e-01;-6.40741920e-01;-6.40743141e-01;-6.40743141e-01;-6.40741920e-01;-6.40732127e-01;-6.40650447e-01;-6.40023842e-01;-6.41370003e-01;-6.93657560e-01;-8.92027427e-01;-5.86085967e-01;2.43499310e-01;8.72279532e-01;9.74217689e-01;1.00000000e+00
1.00000000e+00;9.59121196e-01;7.38100012e-01;-5.23460444e-01;-6.23900483e-01;-7.13228459e-01;-6.69650990e-01;-6.44912903e-01;-6.40832237e-01;-6.40686181e-01;-6.40733024e-01;-6.40742089e-01;-6.40743199e-01;-6.40743199e-01;-6.40742089e-01;-6.40733024e-01;-6.40686181e-01;-6.40832237e-01;-6.44912903e-01;-6.69650990e-01;-7.13228459e-01;-6.23900483e-01;-5.23460444e-01;7.38100012e-01;9.59121196e-01;1.00000000e+00
