A one-dimensional setting of the electrical breakdown problem
eps_0 = 2.00000000e-01
delta = 4.00000000e-02
l = 1.00000000e+00
Gamma = 1.00000000e+00
m = 5.00000000e-01
Phi_gradient = 4.80000000e+00
x_grid = 1131
x_skip = 11
t_grid = 25600
t_skip = 512
width = 5.00000000e+00
duration = 1.00000000e+00
1.00000000e+00;9.99999136e-01;9.99998089e-01;9.99996642e-01;9.99994513e-01;9.99991312e-01;9.99986483e-01;9.99979232e-01;9.99968434e-01;9.99952505e-01;9.99929239e-01;9.99895601e-01;9.99847468e-01;9.99779306e-01;9.99683787e-01;9.99551336e-01;9.99369610e-01;9.99122927e-01;9.98791651e-01;9.98351564e-01;9.97773265e-01;9.97021646e-01;9.96055486e-01;9.94827255e-01;9.93283158e-01;9.91363498e-01;9.89003375e-01;9.86133762e-01;9.82682905e-01;9.78578043e-01;9.73747348e-01;9.68122032e-01;9.61638546e-01;9.54240849e-01;9.45882764e-01;9.36530530e-01;9.26165693e-01;9.14788573e-01;9.02422543e-01;8.89119363e-01;8.74965688e-01;8.60090744e-01;8.44674808e-01;8.28957706e-01;8.13245906e-01;7.97915991e-01;7.83411554e-01;7.70230107e-01;7.58897074e-01;7.49925899e-01;7.43767139e-01;7.40754273e-01;7.41057952e-01;7.44660747e-01;7.51359784e-01;7.60796475e-01;7.72504753e-01;7.85965459e-01;8.00655673e-01;8.16086160e-01;8.31824874e-01;8.47507986e-01;8.62841546e-01;8.77597147e-01;8.91604441e-01;9.04742558e-01;9.16931724e-01;9.28125792e-01;9.38305941e-01;9.47475557e-01;9.55656115e-01;9.62883836e-01;9.69206872e-01;9.74682802e-01;9.79376292e-01;9.83356847e-01;9.86696616e-01;9.89468316e-01;9.91743325e-01;9.93590014e-01;9.95072406e-01;9.96249167e-01;9.97172970e-01;9.97890194e-01;9.98440925e-01;9.98859201e-01;9.99173438e-01;9.99406974e-01;9.99578680e-01;9.99703587e-01;9.99793492e-01;9.99857525e-01;9.99902658e-01;9.99934139e-01;9.99955873e-01;9.99970725e-01;9.99980776e-01;9.99987514e-01;9.99991996e-01;9.99994967e-01;9.99996946e-01;9.99998302e-01;9.99999302e-01
1.00000000e+00;9.99998486e-01;9.99996677e-01;9.99994230e-01;9.99990708e-01;9.99985518e-01;9.99977833e-01;9.99966499e-01;9.99949904e-01;9.99925824e-01;9.99891214e-01;9.99841952e-01;9.99772533e-01;9.99675688e-01;9.99541944e-01;9.99359115e-01;9.99111743e-01;9.98780487e-01;9.98341496e-01;9.97765801e-01;9.97018758e-01;9.96059600e-01;9.94841159e-01;9.93309803e-01;9.91405649e-01;9.89063076e-01;9.86211558e-01;9.82776791e-01;9.78682076e-01;9.73849883e-01;9.68203515e-01;9.61668803e-01;9.54175780e-01;9.45660361e-01;9.36066098e-01;9.25346189e-01;9.13466004e-01;9.00406453e-01;8.86168614e-01;8.70780033e-01;8.54303130e-01;8.36846006e-01;8.18575718e-01;7.99733608e-01;7.80651391e-01;7.61765344e-01;7.43623978e-01;7.26882376e-01;7.12274962e-01;7.00559826e-01;6.92434271e-01;6.88433467e-01;6.88837510e-01;6.93617599e-01;7.02441734e-01;7.14737691e-01;7.29789805e-01;7.46838775e-01;7.65161354e-01;7.84120554e-01;8.03188346e-01;8.21948303e-01;8.40086303e-01;8.57375709e-01;8.73661274e-01;8.88844121e-01;9.02868901e-01;9.15713437e-01;9.27380735e-01;9.37893009e-01;9.47287326e-01;9.55612407e-01;9.62926230e-01;9.69294076e-01;9.74786799e-01;9.79479153e-01;9.83448113e-01;9.86771180e-01;9.89524730e-01;9.91782475e-01;9.93614126e-01;9.95084312e-01;9.96251810e-01;9.97169083e-01;9.97882123e-01;9.98430559e-01;9.98847965e-01;9.99162336e-01;9.99396657e-01;9.99569515e-01;9.99695731e-01;9.99786955e-01;9.99852225e-01;9.99898459e-01;9.99930884e-01;9.99953403e-01;9.99968896e-01;9.99979463e-01;9.99986619e-01;9.99991452e-01;9.99994740e-01;9.99997042e-01;9.99998774e-01
1.00000000e+00;9.99997436e-01;9.99994411e-01;9.99990400e-01;9.99984743e-01;9.99976561e-01;9.99964659e-01;9.99947392e-01;9.99922511e-01;9.99886956e-01;9.99836608e-01;9.99765984e-01;9.99667868e-01;9.99532879e-01;9.99348973e-01;9.99100891e-01;9.98769556e-01;9.98331448e-01;9.97757979e-01;9.97014917e-01;9.96061895e-01;9.94852059e-01;9.93331909e-01;9.91441374e-01;9.89114150e-01;9.86278311e-01;9.82857168e-01;9.78770328e-01;9.73934873e-01;9.68266566e-01;9.61680979e-01;9.54094496e-01;9.45425127e-01;9.35593214e-01;9.24522117e-01;9.12139124e-01;8.98376896e-01;8.83175886e-01;8.66488280e-01;8.48284179e-01;8.28560885e-01;8.07356377e-01;7.84768271e-01;7.60979664e-01;7.36292970e-01;7.11171589e-01;6.86285816e-01;6.62552109e-01;6.41142810e-01;6.23429963e-01;6.10825670e-01;6.04515344e-01;6.05155886e-01;6.12678571e-01;6.26310652e-01;6.44802454e-01;6.66732019e-01;6.90755144e-01;7.15744322e-01;7.40829857e-01;7.65382410e-01;7.88971227e-01;8.11318482e-01;8.32258892e-01;8.51707385e-01;8.69634609e-01;8.86049074e-01;9.00984520e-01;9.14491278e-01;9.26630553e-01;9.37470806e-01;9.47085548e-01;9.55552027e-01;9.62950373e-01;9.69362926e-01;9.74873517e-01;9.79566617e-01;9.83526312e-01;9.86835150e-01;9.89572936e-01;9.91815567e-01;9.93634003e-01;9.95093454e-01;9.96252813e-01;9.97164368e-01;9.97873778e-01;9.98420263e-01;9.98836988e-01;9.99151575e-01;9.99386690e-01;9.99560669e-01;9.99688143e-01;9.99780632e-01;9.99847089e-01;9.99894384e-01;9.99927727e-01;9.99951023e-01;9.99967167e-01;9.99978286e-01;9.99985930e-01;9.99991230e-01;9.99995018e-01;9.99997923e-01
1.00000000e+00;9.99995788e-01;9.99990878e-01;9.99984482e-01;9.99975630e-01;9.99963053e-01;9.99945056e-01;9.99919350e-01;9.99882854e-01;9.99831442e-01;9.99759649e-01;9.99660303e-01;9.99524103e-01;9.99339133e-01;9.99090313e-01;9.98758801e-01;9.98321370e-01;9.97749773e-01;9.97010143e-01;9.96062464e-01;9.94860153e-01;9.93349811e-01;9.91471172e-01;9.89157278e-01;9.86334876e-01;9.82925025e-01;9.78843830e-01;9.74003233e-01;9.68311725e-01;9.61674875e-01;9.53995520e-01;9.45173564e-01;9.35105282e-01;9.23682169e-01;9.10789351e-01;8.96303676e-01;8.80091621e-01;8.62007178e-01;8.41889929e-01;8.19563513e-01;7.94834794e-01;7.67494200e-01;7.37318151e-01;7.04075622e-01;6.67543660e-01;6.27543521e-01;5.84025999e-01;5.37275245e-01;4.88387918e-01;4.40300312e-01;3.99397228e-01;3.75850984e-01;3.78356609e-01;4.05873004e-01;4.48754192e-01;4.97338850e-01;5.45983001e-01;5.92194027e-01;6.35079225e-01;6.74439588e-01;7.10358149e-01;7.43026003e-01;7.72669414e-01;7.99518847e-01;8.23795661e-01;8.45706541e-01;8.65441554e-01;8.83174076e-01;8.99061777e-01;9.13248243e-01;9.25864952e-01;9.37033398e-01;9.46867163e-01;9.55473778e-01;9.62956233e-01;9.69414056e-01;9.74943910e-01;9.79639720e-01;9.83592415e-01;9.86889351e-01;9.89613583e-01;9.91843069e-01;9.93649956e-01;9.95100010e-01;9.96252254e-01;9.97158838e-01;9.97865126e-01;9.98409983e-01;9.98826210e-01;9.99141097e-01;9.99377025e-01;9.99552106e-01;9.99680802e-01;9.99774516e-01;9.99842125e-01;9.99890462e-01;9.99924724e-01;9.99948825e-01;9.99965687e-01;9.99977474e-01;9.99985796e-01;9.99991856e-01;9.99996585e-01
1.00000000e+00;9.99993267e-01;9.99985502e-01;9.99975554e-01;9.99962024e-01;9.99943120e-01;9.99916486e-01;9.99878995e-01;9.99826503e-01;9.99753547e-01;9.99652987e-01;9.99515594e-01;9.99329560e-01;9.99079963e-01;9.98748173e-01;9.98311221e-01;9.97741165e-01;9.97004459e-01;9.96061394e-01;9.94865617e-01;9.93363801e-01;9.91495476e-01;9.89193044e-01;9.86381985e-01;9.82981202e-01;9.78903445e-01;9.74055692e-01;9.68339352e-01;9.61650099e-01;9.53877160e-01;9.44901830e-01;9.34595002e-01;9.22813435e-01;9.09394431e-01;8.94148346e-01;8.76848028e-01;8.57213422e-01;8.34888005e-01;8.09400109e-01;7.80093568e-01;7.45987490e-01;7.05431498e-01;6.54902655e-01;5.82756519e-01;4.35484353e-01;1.36802141e-01;4.00181241e-02;2.06671654e-02;1.36889510e-02;1.04234318e-02;8.78007740e-03;8.09429399e-03;8.16051520e-03;8.99675928e-03;1.08642487e-02;1.45744653e-02;2.27580984e-02;4.72553643e-02;1.84601189e-01;4.73694939e-01;5.98781962e-01;6.65137038e-01;7.13399783e-01;7.52606468e-01;7.85744301e-01;8.14295861e-01;8.39166643e-01;8.60971794e-01;8.80158107e-01;8.97065902e-01;9.11964164e-01;9.25072255e-01;9.36574242e-01;9.46628800e-01;9.55376256e-01;9.62943591e-01;9.69447915e-01;9.74998744e-01;9.79699327e-01;9.83647244e-01;9.86934489e-01;9.89647226e-01;9.91865386e-01;9.93662252e-01;9.95104137e-01;9.96250207e-01;9.97152505e-01;9.97856145e-01;9.98399678e-01;9.98815585e-01;9.99130858e-01;9.99367629e-01;9.99543808e-01;9.99673709e-01;9.99768630e-01;9.99837389e-01;9.99886791e-01;9.99922033e-01;9.99947054e-01;9.99964825e-01;9.99977584e-01;9.99987040e-01;9.99994537e-01
1.00000000e+00;9.99989498e-01;9.99977505e-01;9.99962372e-01;9.99942125e-01;9.99914278e-01;9.99875615e-01;9.99821937e-01;9.99747762e-01;9.99645964e-01;9.99507362e-01;9.99320242e-01;9.99069816e-01;9.98737640e-01;9.98300975e-01;9.97732144e-01;9.96997888e-01;9.96058760e-01;9.94868604e-01;9.93374133e-01;9.91514657e-01;9.89221949e-01;9.86420256e-01;9.83026398e-01;9.78949868e-01;9.74092796e-01;9.68349585e-01;9.61605990e-01;9.53737312e-01;9.44605345e-01;9.34053535e-01;9.21899615e-01;9.07924453e-01;8.91854846e-01;8.73335543e-01;8.51878421e-01;8.26748099e-01;7.96609715e-01;7.58128032e-01;6.99952769e-01;5.79319321e-01;2.79745557e-01;5.67275021e-02;2.29072451e-02;1.32471140e-02;9.07479610e-03;6.85896613e-03;5.53678373e-03;4.69773573e-03;4.15966247e-03;3.83689956e-03;3.69012641e-03;3.70462250e-03;3.88175053e-03;4.23976896e-03;4.82428435e-03;5.73346880e-03;7.17710569e-03;9.63694948e-03;1.44053981e-02;2.60566080e-02;7.20054557e-02;3.51041114e-01;6.10141944e-01;7.13163353e-01;7.66055346e-01;8.02563441e-01;8.31637438e-01;8.56026615e-01;8.76904562e-01;8.94947010e-01;9.10612281e-01;9.24237863e-01;9.36085457e-01;9.46366432e-01;9.55257685e-01;9.62911970e-01;9.69464740e-01;9.75038609e-01;9.79746145e-01;9.83691491e-01;9.86971164e-01;9.89674344e-01;9.91882868e-01;9.93671126e-01;9.95105972e-01;9.96246737e-01;9.97145385e-01;9.97846819e-01;9.98389317e-01;9.98805079e-01;9.99120835e-01;9.99358494e-01;9.99535791e-01;9.99666911e-01;9.99763069e-01;9.99833041e-01;9.99883623e-01;9.99920040e-01;9.99946291e-01;9.99965441e-01;9.99979868e-01;9.99991474e-01
1.00000000e+00;9.99983979e-01;9.99965845e-01;9.99943283e-01;9.99913556e-01;9.99873273e-01;9.99818117e-01;9.99742536e-01;9.99639381e-01;9.99499491e-01;9.99311216e-01;9.99059880e-01;9.98727194e-01;9.98290619e-01;9.97722711e-01;9.96990457e-01;9.96054637e-01;9.94869252e-01;9.93381029e-01;9.91529037e-01;9.89244419e-01;9.86450210e-01;9.83061187e-01;9.78983639e-01;9.74114884e-01;9.68342291e-01;9.61541465e-01;9.53573126e-01;9.44277985e-01;9.33468507e-01;9.20915332e-01;9.06322714e-01;8.89274554e-01;8.69081707e-01;8.44261274e-01;8.10639280e-01;7.54607831e-01;6.31632179e-01;3.29407889e-01;6.30717312e-02;2.33803310e-02;1.29466067e-02;8.60601226e-03;6.34070230e-03;4.99032650e-03;4.11422446e-03;3.51391335e-03;3.08972623e-03;2.78827222e-03;2.58026258e-03;2.44991024e-03;2.38930545e-03;2.39532665e-03;2.46826762e-03;2.61197279e-03;2.83549660e-03;3.15656368e-03;3.60784220e-03;4.24896510e-03;5.19221486e-03;6.66488294e-03;9.18461605e-03;1.41703943e-02;2.68849974e-02;8.21510209e-02;4.02606459e-01;6.63036940e-01;7.67770030e-01;8.17797300e-01;8.49242437e-01;8.73035619e-01;8.92582149e-01;9.09144085e-01;9.23339597e-01;9.35556146e-01;9.46074694e-01;9.55115618e-01;9.62860508e-01;9.69464512e-01;9.75063896e-01;9.79780727e-01;9.83725724e-01;9.86999881e-01;9.89695343e-01;9.91895817e-01;9.93676783e-01;9.95105641e-01;9.96241907e-01;9.97137499e-01;9.97837145e-01;9.98378891e-01;9.98794688e-01;9.99111040e-01;9.99349663e-01;9.99528146e-01;9.99660570e-01;9.99758095e-01;9.99829483e-01;9.99881562e-01;9.99919636e-01;9.99947831e-01;9.99969400e-01;9.99986985e-01
1.00000000e+00;9.99976043e-01;9.99949149e-01;9.99916117e-01;9.99873219e-01;9.99815900e-01;9.99738447e-01;9.99633621e-01;9.99492226e-01;9.99302634e-01;9.99050242e-01;9.98716883e-01;9.98280182e-01;9.97712891e-01;9.96982205e-01;9.96049097e-01;9.94867687e-01;9.93384682e-01;9.91538890e-01;9.89260812e-01;9.86472272e-01;9.83086013e-01;9.79005118e-01;9.74122040e-01;9.68316904e-01;9.61454558e-01;9.53379457e-01;9.43906370e-01;9.32801269e-01;9.19734067e-01;9.04139813e-01;8.84770721e-01;8.58220182e-01;8.14189373e-01;7.21339170e-01;4.94291507e-01;1.17173966e-01;3.62160672e-02;1.35410649e-02;1.01435606e-02;6.60264012e-03;5.18099290e-03;4.12202527e-03;3.44629959e-03;2.95585493e-03;2.59744547e-03;2.32791615e-03;2.12464809e-03;1.97336277e-03;1.86574548e-03;1.79704277e-03;1.76479456e-03;1.76800678e-03;1.80677353e-03;1.88231560e-03;1.99743279e-03;2.15742426e-03;2.37143294e-03;2.65522204e-03;3.03318887e-03;3.55481895e-03;4.27147422e-03;5.43952778e-03;6.90923380e-03;1.12015924e-02;1.43375040e-02;4.38345854e-02;1.66997957e-01;5.51890967e-01;7.44648701e-01;8.24440290e-01;8.63888476e-01;8.88677049e-01;9.07203878e-01;9.22276271e-01;9.34954748e-01;9.45742404e-01;9.54945715e-01;9.62787579e-01;9.69446825e-01;9.75074761e-01;9.79803462e-01;9.83750389e-01;9.87021057e-01;9.89710568e-01;9.91904492e-01;9.93679402e-01;9.95103257e-01;9.96235782e-01;9.97128882e-01;9.97827147e-01;9.98368427e-01;9.98784464e-01;9.99101569e-01;9.99341304e-01;9.99521142e-01;9.99655101e-01;9.99754330e-01;9.99827634e-01;9.99881945e-01;9.99922738e-01;9.99954396e-01;9.99980530e-01
1.00000000e+00;9.99964824e-01;9.99925628e-01;9.99878065e-01;9.99817127e-01;9.99736780e-01;9.99629567e-01;9.99486165e-01;9.99294893e-01;9.99041161e-01;9.98706871e-01;9.98269769e-01;9.97702759e-01;9.96973205e-01;9.96042228e-01;9.94864031e-01;9.93385267e-01;9.91544454e-01;9.89271426e-01;9.86486773e-01;9.83101169e-01;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;9.87035017e-01;9.89720304e-01;9.91909120e-01;9.93679149e-01;9.95098937e-01;9.96228446e-01;9.97119605e-01;9.97816906e-01;9.98358041e-01;9.98774586e-01;9.99092704e-01;9.99333845e-01;9.99515421e-01;9.99651450e-01;9.99753146e-01;9.99829457e-01;9.99887550e-01;9.99933243e-01;9.99971399e-01
1.00000000e+00;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan
1.00000000e+00;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan
1.00000000e+00;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan
1.00000000e+00;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan
1.00000000e+00;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan
1.00000000e+00;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan
1.00000000e+00;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan
1.00000000e+00;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan
1.00000000e+00;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan
1.00000000e+00;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan
1.00000000e+00;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan
1.00000000e+00;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan
1.00000000e+00;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan
