A one-dimensional setting of the electrical breakdown problem
eps_0 = 2.00000000e-01
delta = 4.00000000e-02
l = 1.00000000e+00
Gamma = 1.00000000e+00
m = 5.00000000e-01
Phi_gradient = 4.80000000e+00
x_grid = 25
x_skip = 1
t_grid = 71
t_skip = 1
width = 5.00000000e+00
duration = 1.00000000e+00
1.00000000e+00;9.98555341e-01;9.95402587e-01;9.87606352e-01;9.69015770e-01;9.19886839e-01;6.71361239e-01;-5.94438661e-01;-6.31469278e-01;4.65472286e-01;-5.09580137e-01;-6.35122003e-01;-6.40920814e-01;-6.40920814e-01;-6.35122001e-01;-5.09580132e-01;4.65472348e-01;-6.31469239e-01;-5.94438654e-01;6.71361239e-01;9.19886839e-01;9.69015770e-01;9.87606352e-01;9.95402587e-01;9.98555341e-01;1.00000000e+00
1.00000000e+00;9.98267396e-01;9.94558569e-01;9.85497814e-01;9.63492740e-01;8.95007439e-01;5.24124087e-01;-5.18145185e-01;-5.37400222e-01;4.65634771e-02;-5.61248964e-01;-6.28036343e-01;-6.40302835e-01;-6.40302835e-01;-6.28036342e-01;-5.61248962e-01;4.65636377e-02;-5.37400208e-01;-5.18145182e-01;5.24124088e-01;8.95007439e-01;9.63492740e-01;9.85497814e-01;9.94558569e-01;9.98267396e-01;1.00000000e+00
1.00000000e+00;9.97928518e-01;9.93573061e-01;9.83007112e-01;9.56074067e-01;8.58540198e-01;3.08323184e-01;-5.41481424e-01;-5.71959766e-01;-3.04898414e-01;-5.74921613e-01;-6.31188037e-01;-6.39490429e-01;-6.39490429e-01;-6.31188037e-01;-5.74921599e-01;-3.04899892e-01;-5.71959757e-01;-5.41481425e-01;3.08323186e-01;8.58540198e-01;9.56074067e-01;9.83007112e-01;9.93573061e-01;9.97928518e-01;1.00000000e+00
1.00000000e+00;9.97530421e-01;9.92419863e-01;9.79988429e-01;9.45870330e-01;8.04594079e-01;-4.68520660e-01;-5.52119245e-01;-5.96781173e-01;-2.73707792e+00;-6.04418022e-01;-6.32896947e-01;-6.39521536e-01;-6.39521536e-01;-6.32896946e-01;-6.04418153e-01;-2.73700119e+00;-5.96781304e-01;-5.52119243e-01;-4.68520649e-01;8.04594080e-01;9.45870330e-01;9.79988429e-01;9.92419863e-01;9.97530421e-01;1.00000000e+00
1.00000000e+00;9.97063208e-01;9.91061508e-01;9.76228241e-01;9.31531630e-01;6.82824802e-01;-5.72353349e-01;-6.19467079e-01;-8.11297844e-01;4.89195777e-03;-8.18918043e-01;-6.35822614e-01;-6.39681364e-01;-6.39681364e-01;-6.35822626e-01;-8.18911300e-01;4.77392576e-03;-8.11291096e-01;-6.19467090e-01;-5.72353366e-01;6.82824803e-01;9.31531630e-01;9.76228241e-01;9.91061508e-01;9.97063208e-01;1.00000000e+00
1.00000000e+00;9.96514516e-01;9.89444137e-01;9.71409814e-01;9.07351314e-01;5.40883377e-01;-5.16660691e-01;-6.45823846e-01;-6.41945145e-01;-1.42370093e-01;-6.46521029e-01;-6.55299108e-01;-6.39987229e-01;-6.39987230e-01;-6.55298517e-01;-6.46528642e-01;-1.42328433e-01;-6.41952763e-01;-6.45823255e-01;-5.16660690e-01;5.40883376e-01;9.07351314e-01;9.71409814e-01;9.89444137e-01;9.96514516e-01;1.00000000e+00
1.00000000e+00;9.95868282e-01;9.87489644e-01;9.64737324e-01;8.72164779e-01;3.40416857e-01;-5.50512497e-01;-6.31068844e-01;-5.97583379e-01;-6.31150216e+00;-5.99458613e-01;-6.44643104e-01;-6.41794395e-01;-6.41794343e-01;-6.44643623e-01;-5.99456674e-01;-6.30252481e+00;-5.97581344e-01;-6.31069377e-01;-5.50512446e-01;3.40416857e-01;8.72164779e-01;9.64737324e-01;9.87489644e-01;9.95868282e-01;1.00000000e+00
1.00000000e+00;9.95102931e-01;9.85055320e-01;9.55374974e-01;8.21086815e-01;-2.84618977e-01;-5.51694399e-01;-6.27036843e-01;-1.13293792e+00;1.93073272e+01;-1.13423936e+00;-6.38072177e-01;-6.41409542e-01;-6.41409581e-01;-6.38072120e-01;-1.13344903e+00;1.92146211e+01;-1.13214760e+00;-6.27036760e-01;-5.51694459e-01;-2.84618974e-01;8.21086815e-01;9.55374974e-01;9.85055320e-01;9.95102931e-01;1.00000000e+00
1.00000000e+00;9.94186159e-01;9.81935487e-01;9.42115163e-01;7.16163992e-01;-4.12004156e+00;-6.06050259e-01;-6.73536773e-01;9.37632938e-01;-5.61007633e+02;9.36285983e-01;-6.83672645e-01;-6.40712528e-01;-6.40712528e-01;-6.83603065e-01;9.28353165e-01;-5.52666413e+02;9.29700796e-01;-6.73467194e-01;-6.06050235e-01;-4.12004191e+00;7.16163992e-01;9.42115163e-01;9.81935487e-01;9.94186159e-01;1.00000000e+00
1.00000000e+00;9.93070306e-01;9.77833492e-01;9.20483799e-01;2.67970115e-01;3.95962230e+00;-9.44379435e-01;-5.07253265e-01;-4.86768649e+01;1.49471788e+07;-4.86789910e+01;-5.13515761e-01;-6.44512946e-01;-6.44506821e-01;-5.14192222e-01;-4.79519976e+01;1.42906963e+07;-4.79498683e+01;-5.07930940e-01;-9.44373339e-01;3.95962376e+00;2.67970085e-01;9.20483800e-01;9.77833492e-01;9.93070306e-01;1.00000000e+00
1.00000000e+00;9.91685670e-01;9.72081026e-01;8.60823367e-01;-3.38617932e-01;-7.18359613e-01;-3.38002931e-01;-4.91621045e+00;1.32567964e+06;-2.82208807e+20;1.32568093e+06;-4.88527698e+00;-6.30715811e-01;-6.30774500e-01;-4.82080684e+00;1.26745638e+06;-2.46634055e+20;1.26745513e+06;-4.85167216e+00;-3.38060079e-01;-7.18362698e-01;-3.38618020e-01;8.60823364e-01;9.72081026e-01;9.91685670e-01;1.00000000e+00
1.00000000e+00;9.89909707e-01;9.61451899e-01;7.51225126e-01;-1.50144130e+00;-6.10870610e-01;-2.02278792e+00;1.16705154e+05;-2.50392076e+19;1.89934821e+60;-2.50392082e+19;1.16705054e+05;-1.01147386e+00;-1.00580447e+00;1.11579269e+05;-2.18828089e+19;1.26780375e+60;-2.18828084e+19;1.11579367e+05;-2.01590907e+00;-6.10876763e-01;-1.50143976e+00;7.51225116e-01;9.61451899e-01;9.89909707e-01;1.00000000e+00
1.00000000e+00;9.87346430e-01;9.41942131e-01;5.38407443e-01;-7.49536066e-01;-8.33135180e-01;1.02726655e+04;-2.20428993e+18;1.68522790e+59;-5.79037483e+179;1.68522790e+59;-2.20428998e+18;1.02725765e+04;9.82136462e+03;-1.92642099e+18;1.12487970e+59;-1.72206285e+179;1.12487970e+59;-1.92642095e+18;9.82144800e+03;-8.32530206e-01;-7.49536617e-01;5.38407568e-01;9.41942129e-01;9.87346430e-01;1.00000000e+00
1.00000000e+00;9.83281279e-01;9.05154200e-01;3.18530583e-01;-5.88959588e-01;9.03621105e+02;-1.94039698e+17;1.48356578e+58;-5.13760631e+178;-nan;-5.13760631e+178;1.48356578e+58;-1.94039702e+17;-1.69579393e+17;9.90271422e+57;-1.52792888e+178;-nan;-1.52792888e+178;9.90271421e+57;-1.69579389e+17;8.63901508e+02;-5.88906536e-01;3.18530759e-01;9.05154210e-01;9.83281278e-01;1.00000000e+00
1.00000000e+00;9.76322589e-01;8.51602857e-01;-4.06793431e-01;7.90506140e+01;-1.70809594e+16;1.30595641e+57;-4.52281671e+177;-nan;-nan;-nan;-4.52281671e+177;1.30595641e+57;8.71718213e+56;-1.34508989e+177;-nan;-nan;-nan;-1.34508989e+177;8.71718212e+56;-1.49277632e+16;7.55541709e+01;-4.06787719e-01;8.51602882e-01;9.76322590e-01;1.00000000e+00
