A one-dimensional setting of the electrical breakdown problem

Phi_gradient = 5.625e+06
adaptation_type = 0
delta = 0.001
dt_max = 1.28e-8
duration = 1e-5
l = 1.5e-06
m = 12
t_grid = 100000
t_skip = 16
tol_energy = 2e-7
tol_phi = 5e-4
tol_stability = 0.2
width = 3.2e-5
x_grid = 64
x_skip = 1
Gamma() =
	[-inf, inf]:2.6 * 3.12228e-10
eps_0() =
	[-inf, inf]:2.6 * 8.85e-12
phi_0() =
	[-inf, 3.2e-5 * 0.42]:				1
	[3.2e-5 * 0.42, 3.2e-5 * 0.58]:		1 - 0.05 * 0.5 * (1 + cos((x / 3.2e-5 - 0.5) / 0.08 * pi))
	[3.2e-5 * 0.58, inf]:				1
t_0 = 0.00000000e+00

4;16;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;9.99639869e-01;9.71205150e-01;9.15455313e-01;8.60499280e-01;8.23304167e-01;8.10405651e-01;8.23304167e-01;8.60499280e-01;9.15455313e-01;9.71205150e-01;9.99639869e-01;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;-1.45540279e-01;6.32656666e-06;1.32703965e-04;6.52069403e+06;8.77201482e+06;5.98920042e+04;1.00000000e-10;1.00000000e-10;1.28000000e-08
4;16;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;9.99608504e-01;9.68848636e-01;9.09358256e-01;8.51675315e-01;8.13118770e-01;7.99832143e-01;8.13118770e-01;8.51675315e-01;9.09358256e-01;9.68848636e-01;9.99608504e-01;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;-1.60169115e-01;7.06158432e-06;1.47203055e-04;6.70587661e+06;9.45449592e+06;6.26411191e+04;1.00000000e-10;1.00000000e-10;1.28000000e-08
4;16;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;9.99574410e-01;9.66312552e-01;9.02913761e-01;8.42494736e-01;8.02623442e-01;7.88971190e-01;8.02623442e-01;8.42494736e-01;9.02913761e-01;9.66312552e-01;9.99574410e-01;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;-1.75900660e-01;7.86060508e-06;1.62795076e-04;6.87903552e+06;1.01474388e+07;6.57721201e+04;1.00000000e-10;1.00000000e-10;1.28000000e-08
4;16;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;9.99537349e-01;9.63585405e-01;8.96114599e-01;8.32965675e-01;7.91835729e-01;7.77842967e-01;7.91835729e-01;8.32965675e-01;8.96114599e-01;9.63585405e-01;9.99537349e-01;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;-1.92747135e-01;8.72608491e-06;1.79492137e-04;7.03894283e+06;1.08454520e+07;6.93263700e+04;1.00000000e-10;1.00000000e-10;1.28000000e-08
4;16;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;9.99497064e-01;9.60655326e-01;8.88955056e-01;8.23098698e-01;7.80775287e-01;7.66469515e-01;7.80775287e-01;8.23098698e-01;8.88955056e-01;9.60655326e-01;9.99497064e-01;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;-2.10711848e-01;9.66020133e-06;1.97297518e-04;7.18450525e+06;1.15428399e+07;7.33498972e+04;1.00000000e-10;1.00000000e-10;1.28000000e-08
4;16;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;9.99453276e-01;9.57510112e-01;8.81431120e-01;8.12906789e-01;7.69463688e-01;7.54874512e-01;7.69463688e-01;8.12906789e-01;8.81431120e-01;9.57510112e-01;9.99453276e-01;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;-2.29788814e-01;1.06648245e-05;2.16205288e-04;7.31478402e+06;1.22337240e+07;7.78939725e+04;1.00000000e-10;1.00000000e-10;1.28000000e-08
4;16;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;9.99405679e-01;9.54137285e-01;8.73540665e-01;8.02405287e-01;7.57924208e-01;7.43083012e-01;7.57924208e-01;8.02405287e-01;8.73540665e-01;9.54137285e-01;9.99405679e-01;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;-2.49962569e-01;1.17414950e-05;2.36200120e-04;7.42901097e+06;1.29121738e+07;8.30157396e+04;1.00000000e-10;1.00000000e-10;1.28000000e-08
4;16;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;9.99353944e-01;9.50524166e-01;8.65283603e-01;7.91611783e-01;7.46181567e-01;7.31121162e-01;7.46181567e-01;7.91611783e-01;8.65283603e-01;9.50524166e-01;9.99353944e-01;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;-2.71208205e-01;1.28914092e-05;2.57257325e-04;7.52660014e+06;1.35723401e+07;8.87789004e+04;1.00000000e-10;1.00000000e-10;1.28000000e-08
4;16;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;9.99297712e-01;9.46657963e-01;8.56662032e-01;7.80545972e-01;7.34261655e-01;7.19015905e-01;7.34261655e-01;7.80545972e-01;8.56662032e-01;9.46657963e-01;9.99297712e-01;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;-2.93491608e-01;1.41154122e-05;2.79343093e-04;7.60715464e+06;1.42085875e+07;9.52544575e+04;1.00000000e-10;1.00000000e-10;1.28000000e-08
4;16;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;9.99236592e-01;9.42525862e-01;8.47680349e-01;7.69229465e-01;7.22191236e-01;7.06794677e-01;7.22191236e-01;7.69229465e-01;8.47680349e-01;9.42525862e-01;9.99236592e-01;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;-3.16769909e-01;1.54140001e-05;3.02414936e-04;7.67046872e+06;1.48156186e+07;1.02521516e+05;1.00000000e-10;1.00000000e-10;1.28000000e-08
4;16;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;9.99170163e-01;9.38115150e-01;8.38345329e-01;7.57685571e-01;7.09997647e-01;6.94485099e-01;7.09997647e-01;7.57685571e-01;8.38345329e-01;9.38115150e-01;9.99170163e-01;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;-3.40992126e-01;1.67873293e-05;3.26422323e-04;7.71652510e+06;1.53885859e+07;1.10668147e+05;1.00000000e-10;1.00000000e-10;1.28000000e-08
4;16;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;9.99097963e-01;9.33413339e-01;8.28666176e-01;7.45939034e-01;6.97708490e-01;6.82114685e-01;6.97708490e-01;7.45939034e-01;8.28666176e-01;9.33413339e-01;9.99097963e-01;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;-3.66099963e-01;1.82352345e-05;3.51307475e-04;7.74548785e+06;1.59231864e+07;1.19792314e+05;1.00000000e-10;1.00000000e-10;1.28000000e-08
4;16;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;9.99019494e-01;9.28408311e-01;8.18654523e-01;7.34015768e-01;6.85351333e-01;6.69710555e-01;6.85351333e-01;7.34015768e-01;8.18654523e-01;9.28408311e-01;9.99019494e-01;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;-3.92028751e-01;1.97572540e-05;3.77006297e-04;7.75769132e+06;1.64157370e+07;1.30002864e+05;1.00000000e-10;1.00000000e-10;1.28000000e-08
4;16;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;9.98934213e-01;9.23088473e-01;8.08324400e-01;7.21942549e-01;6.72953428e-01;6.57299176e-01;6.72953428e-01;7.21942549e-01;8.08324400e-01;9.23088473e-01;9.98934213e-01;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;-4.18708490e-01;2.13526608e-05;4.03449410e-04;7.75609524e+06;1.68632265e+07;1.41420590e+05;1.00000000e-10;1.00000000e-10;1.28000000e-08
4;16;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;9.98841532e-01;9.17442931e-01;7.97692153e-01;7.09746725e-01;6.60541434e-01;6.44906124e-01;6.60541434e-01;7.09746725e-01;7.97692153e-01;9.17442931e-01;9.98841532e-01;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;-4.46064950e-01;2.30204999e-05;4.30563242e-04;7.75622528e+06;1.72633442e+07;1.54179359e+05;1.00000000e-10;1.00000000e-10;1.28000000e-08
4;16;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;9.98740812e-01;9.11461664e-01;7.86776318e-01;6.97455898e-01;6.48141183e-01;6.32555875e-01;6.48141183e-01;6.97455898e-01;7.86776318e-01;9.11461664e-01;9.98740812e-01;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;-4.74020800e-01;2.47596298e-05;4.58271147e-04;7.74053869e+06;1.76144854e+07;1.68427312e+05;1.00000000e-10;1.00000000e-10;1.28000000e-08
4;16;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;9.98631359e-01;9.05135716e-01;7.75597460e-01;6.85097635e-01;6.35777456e-01;6.20271629e-01;6.35777456e-01;6.85097635e-01;7.75597460e-01;9.05135716e-01;9.98631359e-01;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;-5.02496729e-01;2.65687661e-05;4.86494520e-04;7.74006079e+06;1.79157341e+07;1.84328140e+05;1.00000000e-10;1.00000000e-10;1.28000000e-08
4;16;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;9.98512419e-01;8.98457389e-01;7.64177964e-01;6.72699176e-01;6.23473803e-01;6.08075168e-01;6.23473803e-01;6.72699176e-01;7.64177964e-01;8.98457389e-01;9.98512419e-01;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;-5.31412521e-01;2.84465279e-05;5.15153854e-04;7.75626078e+06;1.81668249e+07;2.02062430e+05;1.00000000e-10;1.00000000e-10;1.28000000e-08
4;16;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;9.98383177e-01;8.91420435e-01;7.52541805e-01;6.60287167e-01;6.11252386e-01;5.95986737e-01;6.11252386e-01;6.60287167e-01;7.52541805e-01;8.91420435e-01;9.98383177e-01;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;-5.60688048e-01;3.03914826e-05;5.44169732e-04;7.75606034e+06;1.83680876e+07;2.21829088e+05;1.00000000e-10;1.00000000e-10;1.28000000e-08
4;16;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;9.98242745e-01;8.84020245e-01;7.40714276e-01;6.47887419e-01;5.99133863e-01;5.84024971e-01;5.99133863e-01;6.47887419e-01;7.40714276e-01;8.84020245e-01;9.98242745e-01;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;-5.90244167e-01;3.24021903e-05;5.73463714e-04;7.74005682e+06;1.85203775e+07;2.43846836e+05;1.00000000e-10;1.00000000e-10;1.28000000e-08
4;16;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;9.98090163e-01;8.76254034e-01;7.28721707e-01;6.35524692e-01;5.87137294e-01;5.72206845e-01;5.87137294e-01;6.35524692e-01;7.28721707e-01;8.76254034e-01;9.98090163e-01;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;-6.20003495e-01;3.44772438e-05;6.02959103e-04;7.70897224e+06;1.86249947e+07;2.68355790e+05;1.00000000e-10;1.00000000e-10;1.28000000e-08
4;16;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;9.97924386e-01;8.68121008e-01;7.16591164e-01;6.23222506e-01;5.75280092e-01;5.60547647e-01;5.75280092e-01;6.23222506e-01;7.16591164e-01;8.68121008e-01;9.97924386e-01;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;-6.49891049e-01;3.66153038e-05;6.32581579e-04;7.66363341e+06;1.86835980e+07;2.95619101e+05;1.00000000e-10;1.00000000e-10;1.28000000e-08
4;16;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;9.97744285e-01;8.59622511e-01;7.04350143e-01;6.11002995e-01;5.63577986e-01;5.49060987e-01;5.63577986e-01;6.11002995e-01;7.04350143e-01;8.59622511e-01;9.97744285e-01;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;-6.79834743e-01;3.88151272e-05;6.62259698e-04;7.68101123e+06;1.86981166e+07;3.25924687e+05;1.00000000e-10;1.00000000e-10;1.28000000e-08
