A one-dimensional setting of the electrical breakdown problem

Phi_gradient = 5.625e+06
adaptation_type = 0
delta = 0.001
dt_max = 1.28e-8
duration = 1e-5
l = 1.5e-06
m = 12
t_grid = 100000
t_skip = 16
tol_energy = 2e-7
tol_phi = 5e-4
tol_stability = 0.2
width = 3.2e-5
x_grid = 64
x_skip = 1
Gamma() =
	[-inf, inf]:2.6 * 3.12228e-10
eps_0() =
	[-inf, inf]:2.6 * 8.85e-12
phi_0() =
	[-inf, 3.2e-5 * 0.42]:				1
	[3.2e-5 * 0.42, 3.2e-5 * 0.58]:		1 - 0.05 * 0.5 * (1 + cos((x / 3.2e-5 - 0.5) / 0.08 * pi))
	[3.2e-5 * 0.58, inf]:				1
t_0 = 0.00000000e+00

4;16;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.00000000e+00;9.99999957e-01;9.99928806e-01;9.94317136e-01;9.81548295e-01;9.65888588e-01;9.52861824e-01;9.47750133e-01;9.52861824e-01;9.65888588e-01;9.81548295e-01;9.94317136e-01;9.99928806e-01;9.99999957e-01;1.00000000e+00;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;-1.17762479e-02;4.72918462e-07;1.04605638e-05;7.48396206e+04;5.36195324e+02;5.25240248e+04;6.68095316e-09;3.72998403e-10;1.28000000e-08
4;16;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.00000000e+00;9.99999955e-01;9.99928634e-01;9.94316727e-01;9.81542252e-01;9.65853036e-01;9.52772098e-01;9.47630026e-01;9.52772098e-01;9.65853036e-01;9.81542252e-01;9.94316727e-01;9.99928634e-01;9.99999955e-01;1.00000000e+00;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;-1.17771473e-02;4.74968760e-07;1.04947956e-05;7.53253828e+04;5.42314760e+02;5.25240248e+04;6.63786869e-09;3.68789520e-10;1.28000000e-08
4;16;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.00000000e+00;9.99999952e-01;9.99928461e-01;9.94316319e-01;9.81536202e-01;9.65817376e-01;9.52681885e-01;9.47509138e-01;9.52681885e-01;9.65817376e-01;9.81536202e-01;9.94316319e-01;9.99928461e-01;9.99999952e-01;1.00000000e+00;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;-1.17780568e-02;4.77037238e-07;1.05292713e-05;7.58162770e+04;5.48528745e+02;5.25240248e+04;6.59488991e-09;3.64611703e-10;1.28000000e-08
4;16;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.00000000e+00;9.99999950e-01;9.99928288e-01;9.94315910e-01;9.81530146e-01;9.65781607e-01;9.52591182e-01;9.47387460e-01;9.52591182e-01;9.65781607e-01;9.81530146e-01;9.94315910e-01;9.99928288e-01;9.99999950e-01;1.00000000e+00;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;-1.17789767e-02;4.79124134e-07;1.05639936e-05;7.63123781e+04;5.54839131e+02;5.25240248e+04;6.55201702e-09;3.60464843e-10;1.28000000e-08
4;16;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.00000000e+00;9.99999948e-01;9.99928115e-01;9.94315501e-01;9.81524083e-01;9.65745729e-01;9.52499983e-01;9.47264985e-01;9.52499983e-01;9.65745729e-01;9.81524083e-01;9.94315501e-01;9.99928115e-01;9.99999948e-01;1.00000000e+00;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;-1.17799069e-02;4.81229689e-07;1.05989652e-05;7.68137625e+04;5.61247797e+02;5.25240248e+04;6.50925022e-09;3.56348838e-10;1.28000000e-08
4;16;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.00000000e+00;9.99999946e-01;9.99927943e-01;9.94315091e-01;9.81518014e-01;9.65709742e-01;9.52408284e-01;9.47141704e-01;9.52408284e-01;9.65709742e-01;9.81518014e-01;9.94315091e-01;9.99927943e-01;9.99999946e-01;1.00000000e+00;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;-1.17808478e-02;4.83354150e-07;1.06341889e-05;7.73205078e+04;5.67756681e+02;5.25240248e+04;6.46658971e-09;3.52263578e-10;1.28000000e-08
4;16;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.00000000e+00;9.99999943e-01;9.99927770e-01;9.94314682e-01;9.81511939e-01;9.65673644e-01;9.52316082e-01;9.47017608e-01;9.52316082e-01;9.65673644e-01;9.81511939e-01;9.94314682e-01;9.99927770e-01;9.99999943e-01;1.00000000e+00;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;-1.17817994e-02;4.85497768e-07;1.06696675e-05;7.78326932e+04;5.74367758e+02;5.25240248e+04;6.42403571e-09;3.48208961e-10;1.28000000e-08
4;16;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.00000000e+00;9.99999941e-01;9.99927597e-01;9.94314272e-01;9.81505857e-01;9.65637436e-01;9.52223371e-01;9.46892688e-01;9.52223371e-01;9.65637436e-01;9.81505857e-01;9.94314272e-01;9.99927597e-01;9.99999941e-01;1.00000000e+00;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;-1.17827620e-02;4.87660797e-07;1.07054039e-05;7.83503993e+04;5.81083053e+02;5.25240248e+04;6.38158841e-09;3.44184879e-10;1.28000000e-08
4;16;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.00000000e+00;9.99999939e-01;9.99927424e-01;9.94313862e-01;9.81499768e-01;9.65601116e-01;9.52130147e-01;9.46766935e-01;9.52130147e-01;9.65601116e-01;9.81499768e-01;9.94313862e-01;9.99927424e-01;9.99999939e-01;1.00000000e+00;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;-1.17837357e-02;4.89843499e-07;1.07414010e-05;7.88737084e+04;5.87904642e+02;5.25240248e+04;6.33924802e-09;3.40191224e-10;1.28000000e-08
4;16;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.00000000e+00;9.99999937e-01;9.99927252e-01;9.94313452e-01;9.81493673e-01;9.65564685e-01;9.52036405e-01;9.46640341e-01;9.52036405e-01;9.65564685e-01;9.81493673e-01;9.94313452e-01;9.99927252e-01;9.99999937e-01;1.00000000e+00;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;-1.17847207e-02;4.92046136e-07;1.07776618e-05;7.94027043e+04;5.94834644e+02;5.25240248e+04;6.29701475e-09;3.36227895e-10;1.28000000e-08
4;16;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.00000000e+00;1.00000000e+00;9.99999934e-01;9.99927079e-01;9.94313042e-01;9.81487571e-01;9.65528141e-01;9.51942140e-01;9.46512897e-01;9.51942140e-01;9.65528141e-01;9.81487571e-01;9.94313042e-01;9.99927079e-01;9.99999934e-01;1.00000000e+00;1.00000000e+00;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;-1.17857171e-02;4.94268978e-07;1.08141891e-05;7.99374721e+04;6.01875237e+02;5.25240248e+04;6.25488881e-09;3.32294781e-10;1.28000000e-08
4;16;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.00000000e+00;1.00000000e+00;9.99999932e-01;9.99926906e-01;9.94312631e-01;9.81481462e-01;9.65491484e-01;9.51847349e-01;9.46384592e-01;9.51847349e-01;9.65491484e-01;9.81481462e-01;9.94312631e-01;9.99926906e-01;9.99999932e-01;1.00000000e+00;1.00000000e+00;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;-1.17867252e-02;4.96512298e-07;1.08509862e-05;8.04780990e+04;6.09028647e+02;5.25240248e+04;6.21287041e-09;3.28391777e-10;1.28000000e-08
4;16;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.00000000e+00;1.00000000e+00;9.99999930e-01;9.99926733e-01;9.94312221e-01;9.81475347e-01;9.65454714e-01;9.51752025e-01;9.46255418e-01;9.51752025e-01;9.65454714e-01;9.81475347e-01;9.94312221e-01;9.99926733e-01;9.99999930e-01;1.00000000e+00;1.00000000e+00;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;-1.17877452e-02;4.98776375e-07;1.08880560e-05;8.10246735e+04;6.16297156e+02;5.25240248e+04;6.17095977e-09;3.24518778e-10;1.28000000e-08
4;16;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.00000000e+00;1.00000000e+00;9.99999927e-01;9.99926560e-01;9.94311810e-01;9.81469226e-01;9.65417829e-01;9.51656164e-01;9.46125365e-01;9.51656164e-01;9.65417829e-01;9.81469226e-01;9.94311810e-01;9.99926560e-01;9.99999927e-01;1.00000000e+00;1.00000000e+00;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;-1.17887771e-02;5.01061492e-07;1.09254017e-05;8.15772860e+04;6.23683101e+02;5.25240248e+04;6.12915708e-09;3.20675676e-10;1.28000000e-08
4;16;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.00000000e+00;1.00000000e+00;9.99999925e-01;9.99926388e-01;9.94311399e-01;9.81463098e-01;9.65380830e-01;9.51559762e-01;9.45994423e-01;9.51559762e-01;9.65380830e-01;9.81463098e-01;9.94311399e-01;9.99926388e-01;9.99999925e-01;1.00000000e+00;1.00000000e+00;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;-1.17898213e-02;5.03367937e-07;1.09630265e-05;8.21360285e+04;6.31188878e+02;5.25240248e+04;6.08746258e-09;3.16862364e-10;1.28000000e-08
4;16;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.00000000e+00;1.00000000e+00;9.99999923e-01;9.99926215e-01;9.94310987e-01;9.81456963e-01;9.65343715e-01;9.51462812e-01;9.45862582e-01;9.51462812e-01;9.65343715e-01;9.81456963e-01;9.94310987e-01;9.99926215e-01;9.99999923e-01;1.00000000e+00;1.00000000e+00;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;-1.17908779e-02;5.05696004e-07;1.10009337e-05;8.27009951e+04;6.38816936e+02;5.25240248e+04;6.04587646e-09;3.13078738e-10;1.28000000e-08
4;16;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.00000000e+00;1.00000000e+00;9.99999921e-01;9.99926042e-01;9.94310576e-01;9.81450821e-01;9.65306484e-01;9.51365311e-01;9.45729833e-01;9.51365311e-01;9.65306484e-01;9.81450821e-01;9.94310576e-01;9.99926042e-01;9.99999921e-01;1.00000000e+00;1.00000000e+00;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;-1.17919472e-02;5.08045993e-07;1.10391265e-05;8.32722814e+04;6.46569797e+02;5.25240248e+04;6.00439896e-09;3.09324687e-10;1.28000000e-08
4;16;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.00000000e+00;1.00000000e+00;9.99999918e-01;9.99925869e-01;9.94310164e-01;9.81444673e-01;9.65269137e-01;9.51267253e-01;9.45596165e-01;9.51267253e-01;9.65269137e-01;9.81444673e-01;9.94310164e-01;9.99925869e-01;9.99999918e-01;1.00000000e+00;1.00000000e+00;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;-1.17930292e-02;5.10418207e-07;1.10776082e-05;8.38499849e+04;6.54450031e+02;5.25240248e+04;5.96303029e-09;3.05600108e-10;1.28000000e-08
4;16;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.00000000e+00;1.00000000e+00;9.99999916e-01;9.99925696e-01;9.94309752e-01;9.81438518e-01;9.65231672e-01;9.51168632e-01;9.45461568e-01;9.51168632e-01;9.65231672e-01;9.81438518e-01;9.94309752e-01;9.99925696e-01;9.99999916e-01;1.00000000e+00;1.00000000e+00;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;-1.17941243e-02;5.12812957e-07;1.11163822e-05;8.44342053e+04;6.62460282e+02;5.25240248e+04;5.92177066e-09;3.01904892e-10;1.28000000e-08
