iter model_time time_step_prev dphi_dt_abs_max time_step_phi
9221 3.211608e+00 3.353747e-04 3.912134e+01 3.353747e-04 
9222 3.211943e+00 2.556150e-04 5.276986e+01 2.556150e-04 
9223 3.212199e+00 1.895021e-04 7.326469e+01 1.895021e-04 
9224 3.212388e+00 1.364914e-04 1.046913e+02 1.364914e-04 
9225 3.212525e+00 1.181474e-04 1.530721e+02 1.181474e-04 
9226 3.212643e+00 1.181474e-04 2.442407e+02 1.181474e-04 
9227 3.212761e+00 1.181474e-04 3.828555e+02 1.181474e-04 
9228 3.212879e+00 1.181474e-04 1.262364e+01 1.181474e-04 
9229 3.212997e+00 7.921645e-04 7.128411e+00 7.921645e-04 
9230 3.213790e+00 1.402837e-03 7.490750e+00 1.402837e-03 
9231 3.215192e+00 1.334980e-03 8.251707e+00 1.334980e-03 
9232 3.216527e+00 1.211870e-03 9.165704e+00 1.211870e-03 
9233 3.217739e+00 1.091024e-03 1.023071e+01 1.091024e-03 
9234 3.218830e+00 9.774489e-04 1.147508e+01 9.774489e-04 
9235 3.219808e+00 8.714537e-04 1.293816e+01 8.714537e-04 
9236 3.220679e+00 7.729075e-04 1.467067e+01 7.729075e-04 
9237 3.221452e+00 6.816322e-04 1.673813e+01 6.816322e-04 
9238 3.222134e+00 5.974383e-04 1.922607e+01 5.974383e-04 
9239 3.222731e+00 5.201271e-04 2.224744e+01 5.201271e-04 
9240 3.223251e+00 4.494899e-04 2.595336e+01 4.494899e-04 
9241 3.223701e+00 3.853065e-04 3.054884e+01 3.853065e-04 
9242 3.224086e+00 3.273447e-04 3.631632e+01 3.273447e-04 
9243 3.224413e+00 2.753583e-04 4.365145e+01 2.753583e-04 
9244 3.224689e+00 2.290875e-04 5.311876e+01 2.290875e-04 
9245 3.224918e+00 1.882574e-04 6.553995e+01 1.882574e-04 
9246 3.225106e+00 1.525787e-04 8.213725e+01 1.525787e-04 
9247 3.225259e+00 1.217474e-04 1.047714e+02 1.217474e-04 
9248 3.225381e+00 1.181474e-04 1.363447e+02 1.181474e-04 
9249 3.225499e+00 1.181474e-04 1.947838e+02 1.181474e-04 
9250 3.225617e+00 1.181474e-04 3.400674e+02 1.181474e-04 
9251 3.225735e+00 1.181474e-04 9.744124e+02 1.181474e-04 
9252 3.225853e+00 1.181474e-04 1.464588e+01 1.181474e-04 
9253 3.225971e+00 6.827858e-04 1.495458e+01 6.827858e-04 
9254 3.226654e+00 6.686913e-04 1.695685e+01 6.686913e-04 
9255 3.227323e+00 5.897322e-04 1.960174e+01 5.897322e-04 
9256 3.227912e+00 5.101588e-04 2.286713e+01 5.101588e-04 
9257 3.228423e+00 4.373088e-04 2.690150e+01 4.373088e-04 
9258 3.228860e+00 3.717265e-04 3.193567e+01 3.717265e-04 
9259 3.229232e+00 3.131294e-04 3.829418e+01 3.131294e-04 
9260 3.229545e+00 2.611363e-04 4.643474e+01 2.611363e-04 
9261 3.229806e+00 2.153560e-04 5.701290e+01 2.153560e-04 
9262 3.230021e+00 1.753989e-04 7.098442e+01 1.753989e-04 
9263 3.230197e+00 1.408760e-04 8.976858e+01 1.408760e-04 
9264 3.230338e+00 1.181474e-04 1.155107e+02 1.181474e-04 
9265 3.230456e+00 1.181474e-04 1.540874e+02 1.181474e-04 
9266 3.230574e+00 1.181474e-04 2.322415e+02 1.181474e-04 
9267 3.230692e+00 1.181474e-04 4.505581e+02 1.181474e-04 
9268 3.230810e+00 1.181474e-04 1.198946e+03 1.181474e-04 
9269 3.230928e+00 1.181474e-04 6.342412e+01 1.181474e-04 
9270 3.231046e+00 1.576687e-04 7.210166e+01 1.576687e-04 
9271 3.231204e+00 1.386931e-04 8.832024e+01 1.386931e-04 
9272 3.231343e+00 1.181474e-04 1.112241e+02 1.181474e-04 
9273 3.231461e+00 1.181474e-04 1.445357e+02 1.181474e-04 
9274 3.231579e+00 1.181474e-04 2.079906e+02 1.181474e-04 
9275 3.231697e+00 1.181474e-04 3.672121e+02 1.181474e-04 
9276 3.231815e+00 1.181474e-04 1.027351e+03 1.181474e-04 
9277 3.231934e+00 1.181474e-04 1.522386e+01 1.181474e-04 
9278 3.232052e+00 6.568638e-04 1.553733e+01 6.568638e-04 
9279 3.232709e+00 6.436112e-04 1.750277e+01 6.436112e-04 
9280 3.233352e+00 5.713382e-04 2.005023e+01 5.713382e-04 
9281 3.233924e+00 4.987473e-04 2.313771e+01 4.987473e-04 
9282 3.234422e+00 4.321950e-04 2.687582e+01 4.321950e-04 
9283 3.234854e+00 3.720816e-04 3.143481e+01 3.720816e-04 
9284 3.235227e+00 3.181186e-04 3.704530e+01 3.181186e-04 
9285 3.235545e+00 2.699398e-04 4.401899e+01 2.699398e-04 
9286 3.235815e+00 2.271747e-04 5.278222e+01 2.271747e-04 
9287 3.236042e+00 1.894578e-04 6.392629e+01 1.894578e-04 
9288 3.236231e+00 1.564302e-04 7.828406e+01 1.564302e-04 
9289 3.236388e+00 1.277399e-04 9.704746e+01 1.277399e-04 
9290 3.236515e+00 1.181474e-04 1.219504e+02 1.181474e-04 
9291 3.236634e+00 1.181474e-04 1.613692e+02 1.181474e-04 
9292 3.236752e+00 1.181474e-04 2.397147e+02 1.181474e-04 
9293 3.236870e+00 1.181474e-04 4.536472e+02 1.181474e-04 
9294 3.236988e+00 1.181474e-04 1.451421e+03 1.181474e-04 
9295 3.237106e+00 1.181474e-04 6.746918e+02 1.181474e-04 
9296 3.237224e+00 1.181474e-04 1.001615e+03 1.181474e-04 
9297 3.237342e+00 1.181474e-04 3.552361e+01 1.181474e-04 
9298 3.237461e+00 2.815029e-04 3.776510e+01 2.815029e-04 
9299 3.237742e+00 2.647947e-04 4.428351e+01 2.647947e-04 
9300 3.238007e+00 2.258177e-04 5.317885e+01 2.258177e-04 
9301 3.238233e+00 1.880447e-04 6.469948e+01 1.880447e-04 
9302 3.238421e+00 1.545607e-04 7.967529e+01 1.545607e-04 
9303 3.238575e+00 1.255094e-04 9.939938e+01 1.255094e-04 
9304 3.238701e+00 1.181474e-04 1.257871e+02 1.181474e-04 
9305 3.238819e+00 1.181474e-04 1.691452e+02 1.181474e-04 
9306 3.238937e+00 1.181474e-04 2.589205e+02 1.181474e-04 
9307 3.239055e+00 1.181474e-04 5.238765e+02 1.181474e-04 
9308 3.239173e+00 1.181474e-04 1.594097e+03 1.181474e-04 
9309 3.239292e+00 1.181474e-04 2.301389e+01 1.181474e-04 
9310 3.239410e+00 4.345201e-04 2.382994e+01 4.345201e-04 
9311 3.239844e+00 4.196403e-04 2.729912e+01 4.196403e-04 
9312 3.240264e+00 3.663122e-04 3.192749e+01 3.663122e-04 
9313 3.240630e+00 3.132097e-04 3.773803e+01 3.132097e-04 
9314 3.240943e+00 2.649847e-04 4.505040e+01 2.649847e-04 
9315 3.241208e+00 2.219736e-04 5.436132e+01 2.219736e-04 
9316 3.241430e+00 1.839543e-04 6.638674e+01 1.839543e-04 
9317 3.241614e+00 1.506325e-04 8.216559e+01 1.506325e-04 
9318 3.241765e+00 1.217054e-04 1.032312e+02 1.217054e-04 
9319 3.241887e+00 1.181474e-04 1.318883e+02 1.181474e-04 
9320 3.242005e+00 1.181474e-04 1.822522e+02 1.181474e-04 
9321 3.242123e+00 1.181474e-04 2.954324e+02 1.181474e-04 
9322 3.242241e+00 1.181474e-04 6.897796e+02 1.181474e-04 
9323 3.242359e+00 1.181474e-04 3.514594e+02 1.181474e-04 
9324 3.242477e+00 1.181474e-04 1.811600e+02 1.181474e-04 
9325 3.242595e+00 1.181474e-04 2.950154e+02 1.181474e-04 
9326 3.242714e+00 1.181474e-04 6.904277e+02 1.181474e-04 
9327 3.242832e+00 1.181474e-04 2.102849e+02 1.181474e-04 
9328 3.242950e+00 1.181474e-04 1.971880e+01 1.181474e-04 
9329 3.243068e+00 5.071302e-04 2.034889e+01 5.071302e-04 
9330 3.243575e+00 4.914274e-04 2.346190e+01 4.914274e-04 
9331 3.244067e+00 4.262229e-04 2.767504e+01 4.262229e-04 
9332 3.244493e+00 3.613364e-04 3.300264e+01 3.613364e-04 
9333 3.244854e+00 3.030061e-04 3.973949e+01 3.030061e-04 
9334 3.245157e+00 2.516388e-04 4.834434e+01 2.516388e-04 
9335 3.245409e+00 2.068495e-04 5.947122e+01 2.068495e-04 
9336 3.245616e+00 1.681486e-04 7.405216e+01 1.681486e-04 
9337 3.245784e+00 1.350400e-04 9.342681e+01 1.350400e-04 
9338 3.245919e+00 1.181474e-04 1.195336e+02 1.181474e-04 
9339 3.246037e+00 1.181474e-04 1.595347e+02 1.181474e-04 
9340 3.246155e+00 1.181474e-04 2.389326e+02 1.181474e-04 
9341 3.246273e+00 1.181474e-04 4.453159e+02 1.181474e-04 
9342 3.246391e+00 1.181474e-04 9.102861e+02 1.181474e-04 
9343 3.246510e+00 1.181474e-04 8.445615e+01 1.181474e-04 
9344 3.246628e+00 1.184046e-04 1.077865e+02 1.184046e-04 
9345 3.246746e+00 1.181474e-04 1.494080e+02 1.181474e-04 
9346 3.246864e+00 1.181474e-04 2.393184e+02 1.181474e-04 
9347 3.246982e+00 1.181474e-04 4.900716e+02 1.181474e-04 
9348 3.247101e+00 1.181474e-04 1.263757e+02 1.181474e-04 
9349 3.247219e+00 1.181474e-04 9.246157e+00 1.181474e-04 
9350 3.247337e+00 1.081530e-03 9.351729e+00 1.081530e-03 
9351 3.248418e+00 1.069321e-03 1.040599e+01 1.069321e-03 
9352 3.249488e+00 9.609847e-04 1.174542e+01 9.609847e-04 
9353 3.250449e+00 8.513956e-04 1.333436e+01 8.513956e-04 
9354 3.251300e+00 7.499423e-04 1.521659e+01 7.499423e-04 
9355 3.252050e+00 6.571776e-04 1.746017e+01 6.571776e-04 
9356 3.252707e+00 5.727320e-04 2.015524e+01 5.727320e-04 
9357 3.253280e+00 4.961488e-04 2.342070e+01 4.961488e-04 
9358 3.253776e+00 4.269728e-04 2.741515e+01 4.269728e-04 
9359 3.254203e+00 3.647618e-04 3.235334e+01 3.647618e-04 
9360 3.254568e+00 3.090871e-04 3.853065e+01 3.090871e-04 
9361 3.254877e+00 2.595337e-04 4.636059e+01 2.595337e-04 
9362 3.255137e+00 2.157004e-04 5.643346e+01 2.157004e-04 
9363 3.255352e+00 1.771998e-04 6.960963e+01 1.771998e-04 
9364 3.255529e+00 1.436583e-04 8.717220e+01 1.436583e-04 
9365 3.255673e+00 1.181474e-04 1.110815e+02 1.181474e-04 
9366 3.255791e+00 1.181474e-04 1.455842e+02 1.181474e-04 
9367 3.255909e+00 1.181474e-04 2.133366e+02 1.181474e-04 
9368 3.256028e+00 1.181474e-04 3.956230e+02 1.181474e-04 
9369 3.256146e+00 1.181474e-04 1.293746e+03 1.181474e-04 
9370 3.256264e+00 1.181474e-04 7.186991e+01 1.181474e-04 
9371 3.256382e+00 1.391403e-04 8.412760e+01 1.391403e-04 
9372 3.256521e+00 1.188671e-04 1.055699e+02 1.188671e-04 
9373 3.256640e+00 1.181474e-04 1.364743e+02 1.181474e-04 
9374 3.256758e+00 1.181474e-04 1.938085e+02 1.181474e-04 
9375 3.256876e+00 1.181474e-04 3.311875e+02 1.181474e-04 
9376 3.256994e+00 1.181474e-04 8.485305e+02 1.181474e-04 
9377 3.257113e+00 1.181474e-04 6.677250e+01 1.181474e-04 
9378 3.257231e+00 1.497623e-04 8.069791e+01 1.497623e-04 
9379 3.257380e+00 1.239190e-04 1.092166e+02 1.239190e-04 
9380 3.257504e+00 1.181474e-04 1.556434e+02 1.181474e-04 
9381 3.257623e+00 1.181474e-04 2.545604e+02 1.181474e-04 
9382 3.257741e+00 1.181474e-04 4.947178e+02 1.181474e-04 
9383 3.257859e+00 1.181474e-04 7.435756e+01 1.181474e-04 
9384 3.257977e+00 1.344853e-04 8.661000e+01 1.344853e-04 
9385 3.258111e+00 1.181474e-04 1.068402e+02 1.181474e-04 
9386 3.258230e+00 1.181474e-04 1.354963e+02 1.181474e-04 
9387 3.258348e+00 1.181474e-04 1.859272e+02 1.181474e-04 
9388 3.258466e+00 1.181474e-04 2.941886e+02 1.181474e-04 
9389 3.258584e+00 1.181474e-04 6.213968e+02 1.181474e-04 
9390 3.258702e+00 1.181474e-04 5.706748e+02 1.181474e-04 
9391 3.258820e+00 1.181474e-04 6.906403e+01 1.181474e-04 
9392 3.258938e+00 1.447932e-04 8.364783e+01 1.447932e-04 
9393 3.259083e+00 1.195488e-04 1.126251e+02 1.195488e-04 
9394 3.259203e+00 1.181474e-04 1.594295e+02 1.181474e-04 
9395 3.259321e+00 1.181474e-04 2.641677e+02 1.181474e-04 
9396 3.259439e+00 1.181474e-04 5.560336e+02 1.181474e-04 
9397 3.259557e+00 1.181474e-04 8.398799e+01 1.181474e-04 
9398 3.259675e+00 1.190646e-04 1.006019e+02 1.190646e-04 
9399 3.259794e+00 1.181474e-04 1.264728e+02 1.181474e-04 
9400 3.259913e+00 1.181474e-04 1.712772e+02 1.181474e-04 
9401 3.260031e+00 1.181474e-04 2.667792e+02 1.181474e-04 
9402 3.260149e+00 1.181474e-04 5.672718e+02 1.181474e-04 
9403 3.260267e+00 1.181474e-04 1.421082e+03 1.181474e-04 
9404 3.260385e+00 1.181474e-04 6.960797e+01 1.181474e-04 
9405 3.260503e+00 1.436617e-04 8.515746e+01 1.436617e-04 
9406 3.260647e+00 1.181474e-04 1.163926e+02 1.181474e-04 
9407 3.260765e+00 1.181474e-04 1.677202e+02 1.181474e-04 
9408 3.260883e+00 1.181474e-04 2.844269e+02 1.181474e-04 
9409 3.261001e+00 1.181474e-04 5.143988e+02 1.181474e-04 
9410 3.261120e+00 1.181474e-04 7.972664e+00 1.181474e-04 
9411 3.261238e+00 1.254286e-03 8.045790e+00 1.254286e-03 
9412 3.262492e+00 1.242886e-03 8.886098e+00 1.242886e-03 
9413 3.263735e+00 1.125353e-03 9.939253e+00 1.125353e-03 
9414 3.264860e+00 1.006112e-03 1.118623e+01 1.006112e-03 
9415 3.265866e+00 8.939562e-04 1.282448e+01 8.939562e-04 
9416 3.266760e+00 7.797588e-04 1.482702e+01 7.797588e-04 
9417 3.267540e+00 6.744444e-04 1.727491e+01 6.744444e-04 
9418 3.268215e+00 5.788741e-04 2.029475e+01 5.788741e-04 
9419 3.268793e+00 4.927381e-04 2.406238e+01 4.927381e-04 
9420 3.269286e+00 4.155865e-04 2.882254e+01 4.155865e-04 
9421 3.269702e+00 3.469507e-04 3.492139e+01 3.469507e-04 
9422 3.270049e+00 2.863574e-04 4.285791e+01 2.863574e-04 
9423 3.270335e+00 2.333291e-04 5.336667e+01 2.333291e-04 
9424 3.270568e+00 1.873829e-04 6.755403e+01 1.873829e-04 
9425 3.270756e+00 1.480297e-04 8.712737e+01 1.480297e-04 
9426 3.270904e+00 1.181474e-04 1.147883e+02 1.181474e-04 
9427 3.271022e+00 1.181474e-04 1.563288e+02 1.181474e-04 
9428 3.271140e+00 1.181474e-04 2.457423e+02 1.181474e-04 
9429 3.271258e+00 1.181474e-04 5.298232e+02 1.181474e-04 
9430 3.271376e+00 1.181474e-04 1.026348e+03 1.181474e-04 
9431 3.271495e+00 1.181474e-04 1.106453e+02 1.181474e-04 
9432 3.271613e+00 1.181474e-04 1.440344e+02 1.181474e-04 
9433 3.271731e+00 1.181474e-04 2.077618e+02 1.181474e-04 
9434 3.271849e+00 1.181474e-04 3.682289e+02 1.181474e-04 
9435 3.271967e+00 1.181474e-04 1.041356e+03 1.181474e-04 
9436 3.272085e+00 1.181474e-04 6.368423e+01 1.181474e-04 
9437 3.272203e+00 1.570248e-04 7.199370e+01 1.570248e-04 
9438 3.272360e+00 1.389010e-04 8.719444e+01 1.389010e-04 
9439 3.272499e+00 1.181474e-04 1.081785e+02 1.181474e-04 
9440 3.272617e+00 1.181474e-04 1.375536e+02 1.181474e-04 
9441 3.272736e+00 1.181474e-04 1.905282e+02 1.181474e-04 
9442 3.272854e+00 1.181474e-04 3.112346e+02 1.181474e-04 
9443 3.272972e+00 1.181474e-04 7.505444e+02 1.181474e-04 
9444 3.273090e+00 1.181474e-04 1.522376e+02 1.181474e-04 
9445 3.273208e+00 1.181474e-04 3.366749e+01 1.181474e-04 
9446 3.273326e+00 2.970225e-04 3.552969e+01 2.970225e-04 
9447 3.273623e+00 2.814548e-04 4.112917e+01 2.814548e-04 
9448 3.273905e+00 2.431364e-04 4.858689e+01 2.431364e-04 
9449 3.274148e+00 2.058168e-04 5.799792e+01 2.058168e-04 
9450 3.274354e+00 1.724200e-04 6.989434e+01 1.724200e-04 
9451 3.274526e+00 1.430731e-04 8.508941e+01 1.430731e-04 
9452 3.274669e+00 1.181474e-04 1.047451e+02 1.181474e-04 
9453 3.274787e+00 1.181474e-04 1.306868e+02 1.181474e-04 
9454 3.274906e+00 1.181474e-04 1.748804e+02 1.181474e-04 
9455 3.275024e+00 1.181474e-04 2.656779e+02 1.181474e-04 
9456 3.275142e+00 1.181474e-04 5.343347e+02 1.181474e-04 
9457 3.275260e+00 1.181474e-04 1.959805e+03 1.181474e-04 
9458 3.275378e+00 1.181474e-04 4.076362e+02 1.181474e-04 
9459 3.275496e+00 1.181474e-04 1.164737e+03 1.181474e-04 
9460 3.275614e+00 1.181474e-04 8.066637e+00 1.181474e-04 
9461 3.275733e+00 1.239674e-03 8.143450e+00 1.239674e-03 
9462 3.276972e+00 1.227981e-03 9.018526e+00 1.227981e-03 
9463 3.278200e+00 1.108829e-03 1.012215e+01 1.108829e-03 
9464 3.279309e+00 9.879323e-04 1.142370e+01 9.879323e-04 
9465 3.280297e+00 8.753735e-04 1.295703e+01 8.753735e-04 
9466 3.281172e+00 7.717819e-04 1.477450e+01 7.717819e-04 
9467 3.281944e+00 6.768420e-04 1.694485e+01 6.768420e-04 
9468 3.282621e+00 5.901496e-04 1.955795e+01 5.901496e-04 
9469 3.283211e+00 5.113011e-04 2.273235e+01 5.113011e-04 
9470 3.283722e+00 4.399017e-04 2.662649e+01 4.399017e-04 
9471 3.284162e+00 3.755659e-04 3.145484e+01 3.755659e-04 
9472 3.284538e+00 3.179161e-04 3.751202e+01 3.179161e-04 
9473 3.284856e+00 2.665812e-04 4.520899e+01 2.665812e-04 
9474 3.285122e+00 2.211950e-04 5.512855e+01 2.211950e-04 
9475 3.285344e+00 1.813942e-04 6.811185e+01 1.813942e-04 
9476 3.285525e+00 1.468173e-04 8.539525e+01 1.468173e-04 
9477 3.285672e+00 1.181474e-04 1.088296e+02 1.181474e-04 
9478 3.285790e+00 1.181474e-04 1.415711e+02 1.181474e-04 
9479 3.285908e+00 1.181474e-04 2.038190e+02 1.181474e-04 
9480 3.286026e+00 1.181474e-04 3.588758e+02 1.181474e-04 
9481 3.286144e+00 1.181474e-04 9.783530e+02 1.181474e-04 
9482 3.286263e+00 1.181474e-04 6.140402e+00 1.181474e-04 
9483 3.286381e+00 1.628558e-03 6.180237e+00 1.628558e-03 
9484 3.288009e+00 1.618061e-03 6.769111e+00 1.618061e-03 
9485 3.289627e+00 1.477299e-03 7.493711e+00 1.477299e-03 
9486 3.291105e+00 1.334452e-03 8.329687e+00 1.334452e-03 
9487 3.292439e+00 1.200525e-03 9.292628e+00 1.200525e-03 
9488 3.293640e+00 1.076122e-03 1.040678e+01 1.076122e-03 
9489 3.294716e+00 9.609120e-04 1.170292e+01 9.609120e-04 
9490 3.295677e+00 8.544879e-04 1.321975e+01 8.544879e-04 
9491 3.296531e+00 7.564438e-04 1.500637e+01 7.564438e-04 
9492 3.297288e+00 6.663835e-04 1.712561e+01 6.663835e-04 
9493 3.297954e+00 5.839209e-04 2.000193e+01 5.839209e-04 
9494 3.298538e+00 4.999518e-04 2.442784e+01 4.999518e-04 
9495 3.299038e+00 4.093689e-04 3.062561e+01 4.093689e-04 
9496 3.299447e+00 3.265241e-04 3.916766e+01 3.265241e-04 
9497 3.299774e+00 2.553126e-04 5.113295e+01 2.553126e-04 
9498 3.300029e+00 1.955686e-04 6.829740e+01 1.955686e-04 
9499 3.300225e+00 1.464185e-04 9.358235e+01 1.464185e-04 
9500 3.300371e+00 1.181474e-04 1.318214e+02 1.181474e-04 
9501 3.300489e+00 1.181474e-04 1.985753e+02 1.181474e-04 
9502 3.300607e+00 1.181474e-04 3.712307e+02 1.181474e-04 
9503 3.300726e+00 1.181474e-04 6.185457e+02 1.181474e-04 
9504 3.300844e+00 1.181474e-04 2.515491e+02 1.181474e-04 
9505 3.300962e+00 1.181474e-04 5.546922e+02 1.181474e-04 
9506 3.301080e+00 1.181474e-04 4.922035e+02 1.181474e-04 
9507 3.301198e+00 1.181474e-04 1.608411e+02 1.181474e-04 
9508 3.301316e+00 1.181474e-04 2.440943e+02 1.181474e-04 
9509 3.301434e+00 1.181474e-04 4.854895e+02 1.181474e-04 
9510 3.301553e+00 1.181474e-04 1.438178e+03 1.181474e-04 
9511 3.301671e+00 1.181474e-04 2.555701e+01 1.181474e-04 
9512 3.301789e+00 3.912820e-04 2.679898e+01 3.912820e-04 
9513 3.302180e+00 3.731485e-04 3.176141e+01 3.731485e-04 
9514 3.302553e+00 3.148475e-04 3.887726e+01 3.148475e-04 
9515 3.302868e+00 2.572198e-04 4.849323e+01 2.572198e-04 
9516 3.303125e+00 2.062143e-04 6.158979e+01 2.062143e-04 
9517 3.303332e+00 1.623646e-04 7.979214e+01 1.623646e-04 
9518 3.303494e+00 1.253256e-04 1.057163e+02 1.253256e-04 
9519 3.303619e+00 1.181474e-04 1.436335e+02 1.181474e-04 
9520 3.303737e+00 1.181474e-04 2.186345e+02 1.181474e-04 
9521 3.303856e+00 1.181474e-04 4.332525e+02 1.181474e-04 
9522 3.303974e+00 1.181474e-04 1.058037e+03 1.181474e-04 
9523 3.304092e+00 1.181474e-04 9.382537e+00 1.181474e-04 
9524 3.304210e+00 1.065810e-03 9.505873e+00 1.065810e-03 
9525 3.305276e+00 1.051981e-03 1.073729e+01 1.051981e-03 
9526 3.306328e+00 9.313339e-04 1.236630e+01 9.313339e-04 
9527 3.307259e+00 8.086492e-04 1.437344e+01 8.086492e-04 
9528 3.308068e+00 6.957277e-04 1.684838e+01 6.957277e-04 
9529 3.308763e+00 5.935290e-04 1.993149e+01 5.935290e-04 
9530 3.309357e+00 5.017187e-04 2.382064e+01 5.017187e-04 
9531 3.309859e+00 4.198040e-04 2.879600e+01 4.198040e-04 
9532 3.310279e+00 3.472704e-04 3.526131e+01 3.472704e-04 
9533 3.310626e+00 2.835970e-04 4.381062e+01 2.835970e-04 
9534 3.310909e+00 2.282552e-04 5.533816e+01 2.282552e-04 
9535 3.311138e+00 1.807071e-04 7.122307e+01 1.807071e-04 
9536 3.311318e+00 1.404039e-04 9.364621e+01 1.404039e-04 
9537 3.311459e+00 1.181474e-04 1.261383e+02 1.181474e-04 
9538 3.311577e+00 1.181474e-04 1.808525e+02 1.181474e-04 
9539 3.311695e+00 1.181474e-04 3.147446e+02 1.181474e-04 
9540 3.311813e+00 1.181474e-04 8.116869e+02 1.181474e-04 
9541 3.311931e+00 1.181474e-04 2.715761e+01 1.181474e-04 
9542 3.312049e+00 3.682209e-04 2.840816e+01 3.682209e-04 
9543 3.312418e+00 3.520115e-04 3.303046e+01 3.520115e-04 
9544 3.312770e+00 3.027508e-04 3.935311e+01 3.027508e-04 
9545 3.313072e+00 2.541095e-04 4.751123e+01 2.541095e-04 
9546 3.313327e+00 2.104766e-04 5.807974e+01 2.104766e-04 
9547 3.313537e+00 1.721771e-04 7.196505e+01 1.721771e-04 
9548 3.313709e+00 1.389563e-04 9.052012e+01 1.389563e-04 
9549 3.313848e+00 1.181474e-04 1.157816e+02 1.181474e-04 
9550 3.313966e+00 1.181474e-04 1.537453e+02 1.181474e-04 
9551 3.314084e+00 1.181474e-04 2.299563e+02 1.181474e-04 
9552 3.314203e+00 1.181474e-04 4.404466e+02 1.181474e-04 
9553 3.314321e+00 1.181474e-04 1.283015e+03 1.181474e-04 
9554 3.314439e+00 1.181474e-04 2.631013e+01 1.181474e-04 
9555 3.314557e+00 3.800817e-04 2.758890e+01 3.800817e-04 
9556 3.314937e+00 3.624647e-04 3.253343e+01 3.624647e-04 
9557 3.315300e+00 3.073761e-04 3.952521e+01 3.073761e-04 
9558 3.315607e+00 2.530031e-04 4.884365e+01 2.530031e-04 
9559 3.315860e+00 2.047349e-04 6.134516e+01 2.047349e-04 
9560 3.316065e+00 1.630120e-04 7.843073e+01 1.630120e-04 
9561 3.316228e+00 1.275010e-04 1.023149e+02 1.275010e-04 
9562 3.316355e+00 1.181474e-04 1.365551e+02 1.181474e-04 
9563 3.316473e+00 1.181474e-04 2.001450e+02 1.181474e-04 
9564 3.316592e+00 1.181474e-04 3.674514e+02 1.181474e-04 
9565 3.316710e+00 1.181474e-04 1.091202e+03 1.181474e-04 
9566 3.316828e+00 1.181474e-04 3.642885e+01 1.181474e-04 
9567 3.316946e+00 2.745077e-04 3.882333e+01 2.745077e-04 
9568 3.317221e+00 2.575771e-04 4.567362e+01 2.575771e-04 
9569 3.317478e+00 2.189448e-04 5.511599e+01 2.189448e-04 
9570 3.317697e+00 1.814356e-04 6.750615e+01 1.814356e-04 
9571 3.317878e+00 1.481347e-04 8.386480e+01 1.481347e-04 
9572 3.318027e+00 1.192395e-04 1.058075e+02 1.192395e-04 
9573 3.318146e+00 1.181474e-04 1.357948e+02 1.181474e-04 
9574 3.318264e+00 1.181474e-04 1.903794e+02 1.181474e-04 
9575 3.318382e+00 1.181474e-04 3.177612e+02 1.181474e-04 
9576 3.318500e+00 1.181474e-04 7.939691e+02 1.181474e-04 
9577 3.318618e+00 1.181474e-04 1.142828e+01 1.181474e-04 
9578 3.318737e+00 8.750221e-04 1.161152e+01 8.750221e-04 
9579 3.319612e+00 8.612133e-04 1.312181e+01 8.612133e-04 
9580 3.320473e+00 7.620899e-04 1.511811e+01 7.620899e-04 
9581 3.321235e+00 6.614584e-04 1.758131e+01 6.614584e-04 
9582 3.321896e+00 5.687859e-04 2.062405e+01 5.687859e-04 
9583 3.322465e+00 4.848709e-04 2.442180e+01 4.848709e-04 
9584 3.322950e+00 4.094703e-04 2.922219e+01 4.094703e-04 
9585 3.323359e+00 3.422057e-04 3.537652e+01 3.422057e-04 
9586 3.323702e+00 2.826734e-04 4.339208e+01 2.826734e-04 
9587 3.323984e+00 2.304568e-04 5.401702e+01 2.304568e-04 
9588 3.324215e+00 1.851268e-04 6.838025e+01 1.851268e-04 
9589 3.324400e+00 1.462410e-04 8.822736e+01 1.462410e-04 
9590 3.324546e+00 1.181474e-04 1.163257e+02 1.181474e-04 
9591 3.324664e+00 1.181474e-04 1.592494e+02 1.181474e-04 
9592 3.324782e+00 1.181474e-04 2.529947e+02 1.181474e-04 
9593 3.324901e+00 1.181474e-04 5.588528e+02 1.181474e-04 
9594 3.325019e+00 1.181474e-04 7.855641e+02 1.181474e-04 
9595 3.325137e+00 1.181474e-04 2.802988e+01 1.181474e-04 
9596 3.325255e+00 3.567622e-04 2.952352e+01 3.567622e-04 
9597 3.325612e+00 3.387129e-04 3.500339e+01 3.387129e-04 
9598 3.325951e+00 2.856866e-04 4.282026e+01 2.856866e-04 
9599 3.326236e+00 2.335343e-04 5.335165e+01 2.335343e-04 
9600 3.326470e+00 1.874356e-04 6.765035e+01 1.874356e-04 
9601 3.326657e+00 1.478189e-04 8.745345e+01 1.478189e-04 
9602 3.326805e+00 1.181474e-04 1.155457e+02 1.181474e-04 
9603 3.326923e+00 1.181474e-04 1.580956e+02 1.181474e-04 
9604 3.327041e+00 1.181474e-04 2.507587e+02 1.181474e-04 
9605 3.327159e+00 1.181474e-04 5.505598e+02 1.181474e-04 
9606 3.327278e+00 1.181474e-04 7.846512e+02 1.181474e-04 
9607 3.327396e+00 1.181474e-04 6.535250e+00 1.181474e-04 
9608 3.327514e+00 1.530163e-03 6.582525e+00 1.530163e-03 
