iter model_time time_step_prev dphi_dt_abs_max time_step_phi phi_integral
662 1.057906e-06 1.000000e-10 7.753155e+07 1.000000e-10 4.165561e-15
663 1.058006e-06 1.000000e-10 8.766215e+07 1.000000e-10 4.165431e-15
664 1.058106e-06 1.000000e-10 1.012060e+08 1.000000e-10 4.165300e-15
665 1.058206e-06 1.000000e-10 1.202754e+08 1.000000e-10 4.165169e-15
666 1.058306e-06 1.000000e-10 1.491649e+08 1.000000e-10 4.165038e-15
667 1.058406e-06 1.000000e-10 1.980716e+08 1.000000e-10 4.164907e-15
668 1.058506e-06 1.000000e-10 2.978482e+08 1.000000e-10 4.164775e-15
669 1.058606e-06 1.000000e-10 5.928989e+08 1.000000e-10 4.164641e-15
670 1.058706e-06 1.000000e-10 2.769515e+09 1.000000e-10 4.164504e-15
671 1.058806e-06 1.000000e-10 7.540085e+06 1.000000e-10 4.164365e-15
672 1.058939e-06 1.326245e-10 7.587690e+06 1.326245e-10 4.164235e-15
673 1.059071e-06 1.317924e-10 7.651834e+06 1.317924e-10 4.164062e-15
674 1.059202e-06 1.306876e-10 7.716823e+06 1.306876e-10 4.163891e-15
675 1.059331e-06 1.295870e-10 7.782533e+06 1.295870e-10 4.163721e-15
676 1.059460e-06 1.284929e-10 7.848973e+06 1.284929e-10 4.163552e-15
677 1.059587e-06 1.274052e-10 7.916152e+06 1.274052e-10 4.163385e-15
678 1.059713e-06 1.263240e-10 7.984081e+06 1.263240e-10 4.163219e-15
679 1.059839e-06 1.252492e-10 8.052770e+06 1.252492e-10 4.163054e-15
680 1.059963e-06 1.241809e-10 8.122231e+06 1.241809e-10 4.162891e-15
681 1.060086e-06 1.231189e-10 8.192472e+06 1.231189e-10 4.162729e-15
682 1.060208e-06 1.220633e-10 8.263507e+06 1.220633e-10 4.162568e-15
683 1.060329e-06 1.210140e-10 8.335344e+06 1.210140e-10 4.162409e-15
684 1.060449e-06 1.199710e-10 8.407997e+06 1.199710e-10 4.162251e-15
685 1.060568e-06 1.189344e-10 8.481475e+06 1.189344e-10 4.162094e-15
686 1.060686e-06 1.179040e-10 8.555791e+06 1.179040e-10 4.161938e-15
687 1.060803e-06 1.168799e-10 8.630957e+06 1.168799e-10 4.161784e-15
688 1.060919e-06 1.158620e-10 8.706985e+06 1.158620e-10 4.161631e-15
689 1.061033e-06 1.148503e-10 8.783886e+06 1.148503e-10 4.161479e-15
690 1.061147e-06 1.138448e-10 8.861674e+06 1.138448e-10 4.161328e-15
691 1.061260e-06 1.128455e-10 8.940360e+06 1.128455e-10 4.161179e-15
692 1.061372e-06 1.118523e-10 9.019958e+06 1.118523e-10 4.161031e-15
693 1.061483e-06 1.108653e-10 9.100481e+06 1.108653e-10 4.160884e-15
694 1.061593e-06 1.098843e-10 9.181942e+06 1.098843e-10 4.160738e-15
695 1.061702e-06 1.089094e-10 9.264355e+06 1.089094e-10 4.160594e-15
696 1.061810e-06 1.079406e-10 9.347733e+06 1.079406e-10 4.160451e-15
697 1.061917e-06 1.069778e-10 9.432090e+06 1.069778e-10 4.160309e-15
698 1.062023e-06 1.060210e-10 9.517440e+06 1.060210e-10 4.160168e-15
699 1.062128e-06 1.050703e-10 9.603798e+06 1.050703e-10 4.160028e-15
700 1.062232e-06 1.041255e-10 9.691179e+06 1.041255e-10 4.159890e-15
701 1.062335e-06 1.031866e-10 9.779598e+06 1.031866e-10 4.159753e-15
702 1.062437e-06 1.022537e-10 9.869069e+06 1.022537e-10 4.159617e-15
703 1.062539e-06 1.013267e-10 9.959608e+06 1.013267e-10 4.159482e-15
704 1.062639e-06 1.004056e-10 1.005123e+07 1.004056e-10 4.159348e-15
705 1.062739e-06 1.000000e-10 1.014395e+07 1.000000e-10 4.159216e-15
706 1.062839e-06 1.000000e-10 1.023828e+07 1.000000e-10 4.159084e-15
707 1.062939e-06 1.000000e-10 1.033464e+07 1.000000e-10 4.158952e-15
708 1.063039e-06 1.000000e-10 1.043310e+07 1.000000e-10 4.158819e-15
709 1.063139e-06 1.000000e-10 1.053374e+07 1.000000e-10 4.158687e-15
710 1.063239e-06 1.000000e-10 1.063663e+07 1.000000e-10 4.158555e-15
711 1.063339e-06 1.000000e-10 1.074186e+07 1.000000e-10 4.158422e-15
712 1.063439e-06 1.000000e-10 1.084950e+07 1.000000e-10 4.158290e-15
713 1.063539e-06 1.000000e-10 1.095965e+07 1.000000e-10 4.158158e-15
714 1.063639e-06 1.000000e-10 1.107239e+07 1.000000e-10 4.158025e-15
715 1.063739e-06 1.000000e-10 1.118783e+07 1.000000e-10 4.157893e-15
716 1.063839e-06 1.000000e-10 1.130607e+07 1.000000e-10 4.157760e-15
717 1.063939e-06 1.000000e-10 1.142720e+07 1.000000e-10 4.157627e-15
718 1.064039e-06 1.000000e-10 1.155135e+07 1.000000e-10 4.157494e-15
719 1.064139e-06 1.000000e-10 1.167864e+07 1.000000e-10 4.157362e-15
720 1.064239e-06 1.000000e-10 1.180918e+07 1.000000e-10 4.157229e-15
721 1.064339e-06 1.000000e-10 1.194312e+07 1.000000e-10 4.157096e-15
722 1.064439e-06 1.000000e-10 1.208058e+07 1.000000e-10 4.156963e-15
723 1.064539e-06 1.000000e-10 1.222173e+07 1.000000e-10 4.156830e-15
724 1.064639e-06 1.000000e-10 1.236670e+07 1.000000e-10 4.156697e-15
725 1.064739e-06 1.000000e-10 1.251568e+07 1.000000e-10 4.156564e-15
726 1.064839e-06 1.000000e-10 1.266883e+07 1.000000e-10 4.156430e-15
727 1.064939e-06 1.000000e-10 1.282634e+07 1.000000e-10 4.156297e-15
728 1.065039e-06 1.000000e-10 1.298840e+07 1.000000e-10 4.156164e-15
729 1.065139e-06 1.000000e-10 1.315523e+07 1.000000e-10 4.156030e-15
730 1.065239e-06 1.000000e-10 1.332705e+07 1.000000e-10 4.155897e-15
731 1.065339e-06 1.000000e-10 1.350408e+07 1.000000e-10 4.155763e-15
732 1.065439e-06 1.000000e-10 1.368660e+07 1.000000e-10 4.155630e-15
733 1.065539e-06 1.000000e-10 1.387485e+07 1.000000e-10 4.155496e-15
734 1.065639e-06 1.000000e-10 1.406913e+07 1.000000e-10 4.155363e-15
735 1.065739e-06 1.000000e-10 1.426975e+07 1.000000e-10 4.155229e-15
736 1.065839e-06 1.000000e-10 1.447703e+07 1.000000e-10 4.155095e-15
737 1.065939e-06 1.000000e-10 1.469133e+07 1.000000e-10 4.154961e-15
738 1.066039e-06 1.000000e-10 1.491302e+07 1.000000e-10 4.154827e-15
739 1.066139e-06 1.000000e-10 1.514250e+07 1.000000e-10 4.154693e-15
740 1.066239e-06 1.000000e-10 1.538022e+07 1.000000e-10 4.154559e-15
741 1.066339e-06 1.000000e-10 1.562664e+07 1.000000e-10 4.154425e-15
742 1.066439e-06 1.000000e-10 1.588227e+07 1.000000e-10 4.154291e-15
743 1.066539e-06 1.000000e-10 1.614765e+07 1.000000e-10 4.154157e-15
744 1.066639e-06 1.000000e-10 1.642338e+07 1.000000e-10 4.154022e-15
745 1.066739e-06 1.000000e-10 1.671010e+07 1.000000e-10 4.153888e-15
746 1.066839e-06 1.000000e-10 1.700851e+07 1.000000e-10 4.153754e-15
747 1.066939e-06 1.000000e-10 1.731936e+07 1.000000e-10 4.153619e-15
748 1.067039e-06 1.000000e-10 1.764348e+07 1.000000e-10 4.153485e-15
749 1.067139e-06 1.000000e-10 1.798178e+07 1.000000e-10 4.153350e-15
750 1.067239e-06 1.000000e-10 1.833524e+07 1.000000e-10 4.153215e-15
751 1.067339e-06 1.000000e-10 1.870494e+07 1.000000e-10 4.153081e-15
752 1.067439e-06 1.000000e-10 1.909209e+07 1.000000e-10 4.152946e-15
753 1.067539e-06 1.000000e-10 1.949798e+07 1.000000e-10 4.152811e-15
754 1.067639e-06 1.000000e-10 1.992408e+07 1.000000e-10 4.152676e-15
755 1.067739e-06 1.000000e-10 2.037199e+07 1.000000e-10 4.152541e-15
756 1.067839e-06 1.000000e-10 2.084350e+07 1.000000e-10 4.152406e-15
757 1.067939e-06 1.000000e-10 2.134059e+07 1.000000e-10 4.152271e-15
758 1.068039e-06 1.000000e-10 2.186549e+07 1.000000e-10 4.152136e-15
759 1.068139e-06 1.000000e-10 2.242069e+07 1.000000e-10 4.152000e-15
760 1.068239e-06 1.000000e-10 2.300900e+07 1.000000e-10 4.151865e-15
761 1.068339e-06 1.000000e-10 2.363358e+07 1.000000e-10 4.151730e-15
762 1.068439e-06 1.000000e-10 2.429804e+07 1.000000e-10 4.151594e-15
763 1.068539e-06 1.000000e-10 2.500645e+07 1.000000e-10 4.151459e-15
764 1.068639e-06 1.000000e-10 2.576352e+07 1.000000e-10 4.151323e-15
765 1.068739e-06 1.000000e-10 2.657461e+07 1.000000e-10 4.151187e-15
766 1.068839e-06 1.000000e-10 2.744596e+07 1.000000e-10 4.151052e-15
767 1.068939e-06 1.000000e-10 2.838480e+07 1.000000e-10 4.150916e-15
768 1.069039e-06 1.000000e-10 2.939958e+07 1.000000e-10 4.150780e-15
769 1.069139e-06 1.000000e-10 3.050025e+07 1.000000e-10 4.150644e-15
770 1.069239e-06 1.000000e-10 3.169864e+07 1.000000e-10 4.150508e-15
771 1.069339e-06 1.000000e-10 3.300883e+07 1.000000e-10 4.150372e-15
772 1.069439e-06 1.000000e-10 3.444783e+07 1.000000e-10 4.150236e-15
773 1.069539e-06 1.000000e-10 3.603634e+07 1.000000e-10 4.150100e-15
774 1.069639e-06 1.000000e-10 3.779979e+07 1.000000e-10 4.149963e-15
775 1.069739e-06 1.000000e-10 3.976983e+07 1.000000e-10 4.149827e-15
776 1.069839e-06 1.000000e-10 4.198634e+07 1.000000e-10 4.149690e-15
777 1.069939e-06 1.000000e-10 4.450034e+07 1.000000e-10 4.149554e-15
778 1.070039e-06 1.000000e-10 4.737816e+07 1.000000e-10 4.149417e-15
779 1.070139e-06 1.000000e-10 5.070770e+07 1.000000e-10 4.149280e-15
780 1.070239e-06 1.000000e-10 5.460805e+07 1.000000e-10 4.149143e-15
781 1.070339e-06 1.000000e-10 5.924467e+07 1.000000e-10 4.149006e-15
782 1.070439e-06 1.000000e-10 6.485456e+07 1.000000e-10 4.148869e-15
783 1.070539e-06 1.000000e-10 7.178972e+07 1.000000e-10 4.148732e-15
784 1.070639e-06 1.000000e-10 8.059648e+07 1.000000e-10 4.148594e-15
785 1.070739e-06 1.000000e-10 9.217108e+07 1.000000e-10 4.148457e-15
786 1.070839e-06 1.000000e-10 1.080917e+08 1.000000e-10 4.148319e-15
787 1.070939e-06 1.000000e-10 1.314124e+08 1.000000e-10 4.148181e-15
788 1.071039e-06 1.000000e-10 1.688761e+08 1.000000e-10 4.148042e-15
789 1.071139e-06 1.000000e-10 2.386211e+08 1.000000e-10 4.147903e-15
790 1.071239e-06 1.000000e-10 4.085292e+08 1.000000e-10 4.147763e-15
791 1.071339e-06 1.000000e-10 1.168027e+09 1.000000e-10 4.147621e-15
792 1.071439e-06 1.000000e-10 2.325135e+07 1.000000e-10 4.147471e-15
793 1.071539e-06 1.000000e-10 2.389029e+07 1.000000e-10 4.147334e-15
794 1.071639e-06 1.000000e-10 2.457052e+07 1.000000e-10 4.147197e-15
795 1.071739e-06 1.000000e-10 2.529634e+07 1.000000e-10 4.147059e-15
796 1.071839e-06 1.000000e-10 2.607267e+07 1.000000e-10 4.146922e-15
797 1.071939e-06 1.000000e-10 2.690516e+07 1.000000e-10 4.146785e-15
798 1.072039e-06 1.000000e-10 2.780038e+07 1.000000e-10 4.146647e-15
799 1.072139e-06 1.000000e-10 2.876598e+07 1.000000e-10 4.146509e-15
800 1.072239e-06 1.000000e-10 2.981090e+07 1.000000e-10 4.146372e-15
801 1.072339e-06 1.000000e-10 3.094572e+07 1.000000e-10 4.146234e-15
802 1.072439e-06 1.000000e-10 3.218301e+07 1.000000e-10 4.146096e-15
803 1.072539e-06 1.000000e-10 3.353781e+07 1.000000e-10 4.145958e-15
804 1.072639e-06 1.000000e-10 3.502833e+07 1.000000e-10 4.145820e-15
805 1.072739e-06 1.000000e-10 3.667681e+07 1.000000e-10 4.145682e-15
806 1.072839e-06 1.000000e-10 3.851070e+07 1.000000e-10 4.145544e-15
807 1.072939e-06 1.000000e-10 4.056428e+07 1.000000e-10 4.145405e-15
808 1.073039e-06 1.000000e-10 4.288097e+07 1.000000e-10 4.145267e-15
809 1.073139e-06 1.000000e-10 4.551664e+07 1.000000e-10 4.145128e-15
810 1.073239e-06 1.000000e-10 4.854435e+07 1.000000e-10 4.144990e-15
811 1.073339e-06 1.000000e-10 5.206166e+07 1.000000e-10 4.144851e-15
812 1.073439e-06 1.000000e-10 5.620183e+07 1.000000e-10 4.144712e-15
813 1.073539e-06 1.000000e-10 6.115190e+07 1.000000e-10 4.144573e-15
814 1.073639e-06 1.000000e-10 6.718292e+07 1.000000e-10 4.144434e-15
815 1.073739e-06 1.000000e-10 7.470325e+07 1.000000e-10 4.144294e-15
816 1.073839e-06 1.000000e-10 8.435812e+07 1.000000e-10 4.144155e-15
817 1.073939e-06 1.000000e-10 9.723010e+07 1.000000e-10 4.144015e-15
818 1.074039e-06 1.000000e-10 1.152828e+08 1.000000e-10 4.143875e-15
819 1.074139e-06 1.000000e-10 1.424732e+08 1.000000e-10 4.143735e-15
820 1.074239e-06 1.000000e-10 1.880699e+08 1.000000e-10 4.143594e-15
821 1.074339e-06 1.000000e-10 2.794672e+08 1.000000e-10 4.143452e-15
822 1.074439e-06 1.000000e-10 5.386966e+08 1.000000e-10 4.143309e-15
823 1.074539e-06 1.000000e-10 2.204159e+09 1.000000e-10 4.143163e-15
824 1.074639e-06 1.000000e-10 1.236780e+08 1.000000e-10 4.143013e-15
825 1.074739e-06 1.000000e-10 1.562283e+08 1.000000e-10 4.142873e-15
826 1.074839e-06 1.000000e-10 2.140754e+08 1.000000e-10 4.142732e-15
827 1.074939e-06 1.000000e-10 3.429036e+08 1.000000e-10 4.142591e-15
828 1.075039e-06 1.000000e-10 8.052611e+08 1.000000e-10 4.142448e-15
829 1.075139e-06 1.000000e-10 2.519164e+09 1.000000e-10 4.142299e-15
830 1.075239e-06 1.000000e-10 3.926890e+07 1.000000e-10 4.142155e-15
831 1.075339e-06 1.000000e-10 4.143704e+07 1.000000e-10 4.142016e-15
832 1.075439e-06 1.000000e-10 4.389351e+07 1.000000e-10 4.141877e-15
833 1.075539e-06 1.000000e-10 4.670199e+07 1.000000e-10 4.141738e-15
834 1.075639e-06 1.000000e-10 4.994663e+07 1.000000e-10 4.141598e-15
835 1.075739e-06 1.000000e-10 5.374110e+07 1.000000e-10 4.141459e-15
836 1.075839e-06 1.000000e-10 5.824278e+07 1.000000e-10 4.141319e-15
837 1.075939e-06 1.000000e-10 6.367619e+07 1.000000e-10 4.141180e-15
838 1.076039e-06 1.000000e-10 7.037304e+07 1.000000e-10 4.141040e-15
839 1.076139e-06 1.000000e-10 7.884505e+07 1.000000e-10 4.140900e-15
840 1.076239e-06 1.000000e-10 8.992508e+07 1.000000e-10 4.140760e-15
841 1.076339e-06 1.000000e-10 1.050648e+08 1.000000e-10 4.140619e-15
842 1.076439e-06 1.000000e-10 1.270343e+08 1.000000e-10 4.140479e-15
843 1.076539e-06 1.000000e-10 1.618290e+08 1.000000e-10 4.140338e-15
844 1.076639e-06 1.000000e-10 2.250806e+08 1.000000e-10 4.140196e-15
845 1.076739e-06 1.000000e-10 3.721230e+08 1.000000e-10 4.140054e-15
846 1.076839e-06 1.000000e-10 9.565436e+08 1.000000e-10 4.139910e-15
847 1.076939e-06 1.000000e-10 4.624944e+08 1.000000e-10 4.139758e-15
848 1.077039e-06 1.000000e-10 6.077472e+06 1.000000e-10 4.139617e-15
849 1.077203e-06 1.645421e-10 6.106311e+06 1.645421e-10 4.139478e-15
850 1.077367e-06 1.637650e-10 6.154382e+06 1.637650e-10 4.139248e-15
851 1.077530e-06 1.624858e-10 6.203100e+06 1.624858e-10 4.139019e-15
852 1.077691e-06 1.612097e-10 6.252324e+06 1.612097e-10 4.138791e-15
853 1.077851e-06 1.599405e-10 6.302059e+06 1.599405e-10 4.138565e-15
854 1.078010e-06 1.586783e-10 6.352313e+06 1.586783e-10 4.138341e-15
855 1.078167e-06 1.574230e-10 6.403092e+06 1.574230e-10 4.138119e-15
856 1.078323e-06 1.561746e-10 6.454402e+06 1.561746e-10 4.137898e-15
857 1.078478e-06 1.549330e-10 6.506252e+06 1.549330e-10 4.137679e-15
858 1.078632e-06 1.536983e-10 6.558647e+06 1.536983e-10 4.137461e-15
859 1.078784e-06 1.524705e-10 6.611595e+06 1.524705e-10 4.137245e-15
860 1.078935e-06 1.512494e-10 6.665104e+06 1.512494e-10 4.137030e-15
861 1.079086e-06 1.500352e-10 6.719181e+06 1.500352e-10 4.136818e-15
862 1.079234e-06 1.488277e-10 6.773832e+06 1.488277e-10 4.136606e-15
863 1.079382e-06 1.476269e-10 6.829067e+06 1.476269e-10 4.136396e-15
864 1.079528e-06 1.464329e-10 6.884893e+06 1.464329e-10 4.136188e-15
865 1.079674e-06 1.452455e-10 6.941317e+06 1.452455e-10 4.135982e-15
866 1.079818e-06 1.440649e-10 6.998347e+06 1.440649e-10 4.135776e-15
867 1.079961e-06 1.428909e-10 7.055992e+06 1.428909e-10 4.135573e-15
868 1.080102e-06 1.417235e-10 7.114260e+06 1.417235e-10 4.135371e-15
869 1.080243e-06 1.405627e-10 7.173160e+06 1.405627e-10 4.135170e-15
870 1.080382e-06 1.394086e-10 7.232699e+06 1.394086e-10 4.134971e-15
871 1.080521e-06 1.382610e-10 7.292887e+06 1.382610e-10 4.134774e-15
872 1.080658e-06 1.371199e-10 7.353732e+06 1.371199e-10 4.134578e-15
873 1.080794e-06 1.359854e-10 7.415244e+06 1.359854e-10 4.134383e-15
874 1.080929e-06 1.348573e-10 7.477430e+06 1.348573e-10 4.134190e-15
875 1.081062e-06 1.337358e-10 7.540302e+06 1.337358e-10 4.133999e-15
876 1.081195e-06 1.326207e-10 7.603867e+06 1.326207e-10 4.133809e-15
877 1.081326e-06 1.315120e-10 7.668135e+06 1.315120e-10 4.133620e-15
878 1.081457e-06 1.304098e-10 7.733117e+06 1.304098e-10 4.133433e-15
879 1.081586e-06 1.293140e-10 7.798822e+06 1.293140e-10 4.133248e-15
880 1.081714e-06 1.282245e-10 7.865260e+06 1.282245e-10 4.133064e-15
881 1.081841e-06 1.271414e-10 7.932441e+06 1.271414e-10 4.132881e-15
882 1.081968e-06 1.260646e-10 8.000375e+06 1.260646e-10 4.132700e-15
883 1.082093e-06 1.249941e-10 8.069073e+06 1.249941e-10 4.132520e-15
884 1.082216e-06 1.239300e-10 8.138546e+06 1.239300e-10 4.132342e-15
885 1.082339e-06 1.228721e-10 8.208805e+06 1.228721e-10 4.132165e-15
886 1.082461e-06 1.218204e-10 8.279860e+06 1.218204e-10 4.131989e-15
887 1.082582e-06 1.207750e-10 8.351723e+06 1.207750e-10 4.131815e-15
888 1.082702e-06 1.197358e-10 8.424405e+06 1.197358e-10 4.131642e-15
889 1.082820e-06 1.187027e-10 8.497918e+06 1.187027e-10 4.131471e-15
890 1.082938e-06 1.176759e-10 8.572273e+06 1.176759e-10 4.131301e-15
891 1.083055e-06 1.166552e-10 8.647483e+06 1.166552e-10 4.131133e-15
892 1.083170e-06 1.156406e-10 8.723559e+06 1.156406e-10 4.130965e-15
893 1.083285e-06 1.146321e-10 8.800515e+06 1.146321e-10 4.130800e-15
894 1.083399e-06 1.136297e-10 8.878362e+06 1.136297e-10 4.130635e-15
895 1.083511e-06 1.126334e-10 8.957114e+06 1.126334e-10 4.130472e-15
896 1.083623e-06 1.116431e-10 9.036783e+06 1.116431e-10 4.130310e-15
897 1.083734e-06 1.106588e-10 9.117383e+06 1.106588e-10 4.130150e-15
898 1.083843e-06 1.096806e-10 9.198927e+06 1.096806e-10 4.129991e-15
899 1.083952e-06 1.087083e-10 9.281430e+06 1.087083e-10 4.129833e-15
900 1.084060e-06 1.077420e-10 9.364904e+06 1.077420e-10 4.129677e-15
901 1.084166e-06 1.067817e-10 9.449364e+06 1.067817e-10 4.129522e-15
902 1.084272e-06 1.058272e-10 9.534825e+06 1.058272e-10 4.129368e-15
903 1.084377e-06 1.048787e-10 9.621301e+06 1.048787e-10 4.129216e-15
904 1.084481e-06 1.039360e-10 9.708807e+06 1.039360e-10 4.129064e-15
905 1.084584e-06 1.029993e-10 9.797358e+06 1.029993e-10 4.128915e-15
906 1.084686e-06 1.020683e-10 9.886971e+06 1.020683e-10 4.128766e-15
907 1.084787e-06 1.011432e-10 9.977659e+06 1.011432e-10 4.128619e-15
908 1.084888e-06 1.002239e-10 1.006944e+07 1.002239e-10 4.128473e-15
909 1.084988e-06 1.000000e-10 1.016233e+07 1.000000e-10 4.128328e-15
910 1.085088e-06 1.000000e-10 1.025700e+07 1.000000e-10 4.128183e-15
911 1.085188e-06 1.000000e-10 1.035373e+07 1.000000e-10 4.128039e-15
912 1.085288e-06 1.000000e-10 1.045258e+07 1.000000e-10 4.127894e-15
913 1.085388e-06 1.000000e-10 1.055363e+07 1.000000e-10 4.127749e-15
914 1.085488e-06 1.000000e-10 1.065695e+07 1.000000e-10 4.127605e-15
915 1.085588e-06 1.000000e-10 1.076263e+07 1.000000e-10 4.127460e-15
916 1.085688e-06 1.000000e-10 1.087075e+07 1.000000e-10 4.127315e-15
917 1.085788e-06 1.000000e-10 1.098141e+07 1.000000e-10 4.127170e-15
918 1.085888e-06 1.000000e-10 1.109468e+07 1.000000e-10 4.127025e-15
919 1.085988e-06 1.000000e-10 1.121068e+07 1.000000e-10 4.126880e-15
920 1.086088e-06 1.000000e-10 1.132951e+07 1.000000e-10 4.126735e-15
921 1.086188e-06 1.000000e-10 1.145128e+07 1.000000e-10 4.126589e-15
922 1.086288e-06 1.000000e-10 1.157609e+07 1.000000e-10 4.126444e-15
923 1.086388e-06 1.000000e-10 1.170408e+07 1.000000e-10 4.126299e-15
924 1.086488e-06 1.000000e-10 1.183536e+07 1.000000e-10 4.126153e-15
925 1.086588e-06 1.000000e-10 1.197008e+07 1.000000e-10 4.126008e-15
926 1.086688e-06 1.000000e-10 1.210838e+07 1.000000e-10 4.125862e-15
927 1.086788e-06 1.000000e-10 1.225040e+07 1.000000e-10 4.125717e-15
928 1.086888e-06 1.000000e-10 1.239631e+07 1.000000e-10 4.125571e-15
929 1.086988e-06 1.000000e-10 1.254627e+07 1.000000e-10 4.125425e-15
930 1.087088e-06 1.000000e-10 1.270047e+07 1.000000e-10 4.125279e-15
931 1.087188e-06 1.000000e-10 1.285909e+07 1.000000e-10 4.125133e-15
932 1.087288e-06 1.000000e-10 1.302233e+07 1.000000e-10 4.124987e-15
933 1.087388e-06 1.000000e-10 1.319041e+07 1.000000e-10 4.124841e-15
934 1.087488e-06 1.000000e-10 1.336356e+07 1.000000e-10 4.124695e-15
935 1.087588e-06 1.000000e-10 1.354201e+07 1.000000e-10 4.124549e-15
936 1.087688e-06 1.000000e-10 1.372603e+07 1.000000e-10 4.124403e-15
937 1.087788e-06 1.000000e-10 1.391588e+07 1.000000e-10 4.124257e-15
938 1.087888e-06 1.000000e-10 1.411188e+07 1.000000e-10 4.124110e-15
939 1.087988e-06 1.000000e-10 1.431432e+07 1.000000e-10 4.123964e-15
940 1.088088e-06 1.000000e-10 1.452355e+07 1.000000e-10 4.123817e-15
941 1.088188e-06 1.000000e-10 1.473992e+07 1.000000e-10 4.123671e-15
942 1.088288e-06 1.000000e-10 1.496383e+07 1.000000e-10 4.123524e-15
943 1.088388e-06 1.000000e-10 1.519569e+07 1.000000e-10 4.123378e-15
944 1.088488e-06 1.000000e-10 1.543596e+07 1.000000e-10 4.123231e-15
945 1.088588e-06 1.000000e-10 1.568511e+07 1.000000e-10 4.123084e-15
946 1.088688e-06 1.000000e-10 1.594367e+07 1.000000e-10 4.122937e-15
947 1.088788e-06 1.000000e-10 1.621220e+07 1.000000e-10 4.122790e-15
948 1.088888e-06 1.000000e-10 1.649132e+07 1.000000e-10 4.122643e-15
949 1.088988e-06 1.000000e-10 1.678169e+07 1.000000e-10 4.122496e-15
950 1.089088e-06 1.000000e-10 1.708403e+07 1.000000e-10 4.122349e-15
951 1.089188e-06 1.000000e-10 1.739913e+07 1.000000e-10 4.122202e-15
952 1.089288e-06 1.000000e-10 1.772785e+07 1.000000e-10 4.122054e-15
953 1.089388e-06 1.000000e-10 1.807113e+07 1.000000e-10 4.121907e-15
954 1.089488e-06 1.000000e-10 1.842999e+07 1.000000e-10 4.121759e-15
955 1.089588e-06 1.000000e-10 1.880556e+07 1.000000e-10 4.121612e-15
956 1.089688e-06 1.000000e-10 1.919908e+07 1.000000e-10 4.121464e-15
957 1.089788e-06 1.000000e-10 1.961194e+07 1.000000e-10 4.121317e-15
958 1.089888e-06 1.000000e-10 2.004564e+07 1.000000e-10 4.121169e-15
959 1.089988e-06 1.000000e-10 2.050187e+07 1.000000e-10 4.121021e-15
960 1.090088e-06 1.000000e-10 2.098249e+07 1.000000e-10 4.120873e-15
961 1.090188e-06 1.000000e-10 2.148961e+07 1.000000e-10 4.120725e-15
962 1.090288e-06 1.000000e-10 2.202556e+07 1.000000e-10 4.120577e-15
963 1.090388e-06 1.000000e-10 2.259298e+07 1.000000e-10 4.120429e-15
964 1.090488e-06 1.000000e-10 2.319481e+07 1.000000e-10 4.120281e-15
965 1.090588e-06 1.000000e-10 2.383442e+07 1.000000e-10 4.120132e-15
966 1.090688e-06 1.000000e-10 2.451563e+07 1.000000e-10 4.119984e-15
967 1.090788e-06 1.000000e-10 2.524278e+07 1.000000e-10 4.119836e-15
968 1.090888e-06 1.000000e-10 2.602086e+07 1.000000e-10 4.119687e-15
969 1.090988e-06 1.000000e-10 2.685565e+07 1.000000e-10 4.119538e-15
970 1.091088e-06 1.000000e-10 2.775379e+07 1.000000e-10 4.119390e-15
971 1.091188e-06 1.000000e-10 2.872309e+07 1.000000e-10 4.119241e-15
972 1.091288e-06 1.000000e-10 2.977266e+07 1.000000e-10 4.119092e-15
973 1.091388e-06 1.000000e-10 3.091328e+07 1.000000e-10 4.118943e-15
974 1.091488e-06 1.000000e-10 3.215781e+07 1.000000e-10 4.118794e-15
975 1.091588e-06 1.000000e-10 3.352165e+07 1.000000e-10 4.118645e-15
976 1.091688e-06 1.000000e-10 3.502348e+07 1.000000e-10 4.118496e-15
977 1.091788e-06 1.000000e-10 3.668612e+07 1.000000e-10 4.118346e-15
978 1.091888e-06 1.000000e-10 3.853784e+07 1.000000e-10 4.118197e-15
979 1.091988e-06 1.000000e-10 4.061402e+07 1.000000e-10 4.118048e-15
980 1.092088e-06 1.000000e-10 4.295958e+07 1.000000e-10 4.117898e-15
981 1.092188e-06 1.000000e-10 4.563248e+07 1.000000e-10 4.117748e-15
982 1.092288e-06 1.000000e-10 4.870881e+07 1.000000e-10 4.117598e-15
983 1.092388e-06 1.000000e-10 5.229054e+07 1.000000e-10 4.117449e-15
984 1.092488e-06 1.000000e-10 5.651760e+07 1.000000e-10 4.117298e-15
985 1.092588e-06 1.000000e-10 6.158745e+07 1.000000e-10 4.117148e-15
986 1.092688e-06 1.000000e-10 6.778810e+07 1.000000e-10 4.116998e-15
987 1.092788e-06 1.000000e-10 7.555687e+07 1.000000e-10 4.116847e-15
988 1.092888e-06 1.000000e-10 8.559148e+07 1.000000e-10 4.116697e-15
989 1.092988e-06 1.000000e-10 9.907722e+07 1.000000e-10 4.116546e-15
990 1.093088e-06 1.000000e-10 1.181996e+08 1.000000e-10 4.116395e-15
991 1.093188e-06 1.000000e-10 1.474643e+08 1.000000e-10 4.116243e-15
992 1.093288e-06 1.000000e-10 1.977846e+08 1.000000e-10 4.116091e-15
993 1.093388e-06 1.000000e-10 3.032311e+08 1.000000e-10 4.115938e-15
